:ID,:LABEL,event_id,linked_claim_id,event_type,event_subtype,event_date,event_time_hour,event_day_of_week,location_city,location_state,geo_latitude,geo_longitude,severity,weather,road_conditions,vehicles_involved,injuries,fatalities,police_attended,fraud_reported,ring_member,cluster_id
EVT-871432,Event,EVT-871432,CLM-871432,Collision,Multi-vehicle Collision,1/10/2015,3,Sunday,Arlington,WV,39.228969,-79.734334,Major Damage,Fog,Unknown,3,1,0,YES,N,No,
EVT-379882,Event,EVT-379882,CLM-379882,Collision,Multi-vehicle Collision,1/23/2015,18,Monday,Riverwood,NY,41.618824,-76.386118,Minor Damage,Snow,Dry,3,2,0,NO,N,No,
EVT-852002,Event,EVT-852002,CLM-852002,Parked Car Damage,Parked Car,2/21/2015,5,Thursday,Northbend,VA,37.278016,-80.271574,Minor Damage,Wind,Dry,1,1,0,NO,Y,Yes,RING-013
EVT-372891,Event,EVT-372891,CLM-372891,Collision,Single Vehicle Collision,2/17/2015,19,Sunday,Riverwood,SC,34.109829,-81.598572,Total Loss,Wind,Dry,1,0,0,YES,N,No,
EVT-689034,Event,EVT-689034,CLM-689034,Collision,Single Vehicle Collision,1/6/2015,0,Saturday,Hillsdale,VA,36.850658,-77.68397,Major Damage,Clear,Wet,1,2,0,NO,N,No,
EVT-743092,Event,EVT-743092,CLM-743092,Parked Car Damage,Parked Car,2/18/2015,22,Monday,Arlington,NC,36.492977,-78.894803,Trivial Damage,Unknown,Under Construction,1,0,0,YES,N,No,
EVT-599174,Event,EVT-599174,CLM-599174,Collision,Multi-vehicle Collision,2/17/2015,21,Wednesday,Arlington,NC,34.451464,-79.433797,Major Damage,Rain,Icy,3,1,0,NO,N,No,
EVT-421092,Event,EVT-421092,CLM-421092,Collision,Multi-vehicle Collision,1/24/2015,4,Saturday,Northbrook,SC,32.978056,-81.415448,Minor Damage,Rain,Under Construction,3,0,0,YES,N,No,
EVT-349658,Event,EVT-349658,CLM-349658,Collision,Single Vehicle Collision,1/21/2015,10,Sunday,Arlington,VA,36.839589,-78.897002,Minor Damage,Clear,Unknown,1,0,0,?,Y,Yes,RING-001
EVT-811042,Event,EVT-811042,CLM-811042,Collision,Single Vehicle Collision,2/3/2015,5,Wednesday,Hillsdale,SC,34.6602,-81.506789,Major Damage,Ice,Wet,1,1,0,NO,N,No,
EVT-505316,Event,EVT-505316,CLM-505316,Collision,Single Vehicle Collision,1/7/2015,13,Thursday,Hillsdale,VA,38.598307,-78.670428,Total Loss,Unknown,Unknown,1,0,0,?,N,No,
EVT-116645,Event,EVT-116645,CLM-116645,Collision,Multi-vehicle Collision,2/2/2015,18,Friday,Northbrook,OH,40.613022,-82.754221,Major Damage,Fog,Wet,3,2,0,YES,Y,Yes,RING-010
EVT-950880,Event,EVT-950880,CLM-950880,Theft,Vehicle Theft,1/13/2015,6,Saturday,Springfield,VA,38.754538,-78.024796,Minor Damage,Wind,Unknown,1,1,0,NO,N,No,
EVT-788502,Event,EVT-788502,CLM-788502,Collision,Multi-vehicle Collision,2/28/2015,0,Tuesday,Arlington,SC,34.550289,-81.967477,Minor Damage,Rain,Gravel,3,2,0,?,N,No,
EVT-627486,Event,EVT-627486,CLM-627486,Collision,Multi-vehicle Collision,1/16/2015,5,Saturday,Arlington,NC,35.266308,-79.99662,Total Loss,Rain,Dry,3,0,0,NO,N,No,
EVT-498842,Event,EVT-498842,CLM-498842,Collision,Single Vehicle Collision,2/1/2015,8,Monday,Arlington,SC,34.758646,-82.231495,Minor Damage,Wind,Gravel,1,0,0,NO,N,No,
EVT-550294,Event,EVT-550294,CLM-550294,Theft,Vehicle Theft,1/30/2015,5,Tuesday,Hillsdale,SC,33.715042,-80.706158,Minor Damage,Ice,Gravel,1,2,0,?,Y,Yes,RING-013
EVT-328387,Event,EVT-328387,CLM-328387,Parked Car Damage,Parked Car,2/16/2015,9,Sunday,Springfield,NC,36.495048,-77.932413,Trivial Damage,Clear,Icy,1,2,0,NO,N,No,
EVT-540152,Event,EVT-540152,CLM-540152,Collision,Multi-vehicle Collision,1/7/2015,10,Tuesday,Northbend,SC,34.309046,-81.309505,Minor Damage,Unknown,Dry,3,1,0,YES,N,No,
EVT-385932,Event,EVT-385932,CLM-385932,Collision,Single Vehicle Collision,1/10/2015,16,Monday,Northbrook,NY,41.767093,-75.719832,Major Damage,Snow,Gravel,1,2,0,NO,Y,Yes,RING-003
EVT-618682,Event,EVT-618682,CLM-618682,Theft,Vehicle Theft,1/31/2015,8,Saturday,Arlington,WV,37.764703,-79.431506,Trivial Damage,Snow,Icy,1,2,0,YES,N,No,
EVT-550930,Event,EVT-550930,CLM-550930,Theft,Vehicle Theft,2/13/2015,5,Friday,Northbrook,NC,34.588203,-79.306559,Minor Damage,Fog,Wet,1,0,0,YES,N,No,
EVT-998192,Event,EVT-998192,CLM-998192,Collision,Multi-vehicle Collision,2/22/2015,11,Friday,Riverwood,WV,38.377918,-79.8052,Total Loss,Ice,Wet,3,2,0,?,Y,Yes,RING-009
EVT-663938,Event,EVT-663938,CLM-663938,Collision,Multi-vehicle Collision,1/8/2015,15,Saturday,Arlington,WV,38.293609,-81.341518,Minor Damage,Unknown,Unknown,3,1,0,?,N,No,
EVT-756870,Event,EVT-756870,CLM-756870,Collision,Multi-vehicle Collision,2/4/2015,23,Sunday,Columbus,WV,37.205258,-81.408218,Total Loss,Snow,Dry,3,1,0,YES,N,No,
EVT-337158,Event,EVT-337158,CLM-337158,Collision,Single Vehicle Collision,2/4/2015,23,Monday,Arlington,NY,43.922223,-76.052879,Minor Damage,Snow,Wet,1,0,0,NO,Y,Yes,RING-001
EVT-919875,Event,EVT-919875,CLM-919875,Collision,Single Vehicle Collision,2/26/2015,23,Sunday,Northbrook,NY,41.796353,-75.686926,Total Loss,Rain,Wet,1,1,0,?,N,No,
EVT-315631,Event,EVT-315631,CLM-315631,Collision,Single Vehicle Collision,1/8/2015,10,Sunday,Hillsdale,NY,42.295964,-75.199838,Minor Damage,Unknown,Unknown,1,0,0,?,N,No,
EVT-113464,Event,EVT-113464,CLM-113464,Collision,Multi-vehicle Collision,2/15/2015,12,Sunday,Columbus,VA,36.707012,-78.415375,Minor Damage,Rain,Wet,4,2,0,YES,N,No,
EVT-556415,Event,EVT-556415,CLM-556415,Collision,Single Vehicle Collision,1/14/2015,4,Friday,Springfield,WV,37.300916,-81.158516,Minor Damage,Unknown,Under Construction,1,2,0,YES,N,No,
EVT-250249,Event,EVT-250249,CLM-250249,Collision,Single Vehicle Collision,1/12/2015,16,Sunday,Riverwood,SC,34.508469,-81.988089,Minor Damage,Snow,Dry,1,2,0,YES,N,No,
EVT-403776,Event,EVT-403776,CLM-403776,Collision,Multi-vehicle Collision,1/18/2015,18,Tuesday,Columbus,SC,33.456144,-80.340667,Major Damage,Unknown,Unknown,3,1,0,?,Y,No,
EVT-396002,Event,EVT-396002,CLM-396002,Collision,Multi-vehicle Collision,1/15/2015,15,Thursday,Riverwood,WV,37.456193,-79.335652,Total Loss,Clear,Dry,3,1,0,NO,N,No,
EVT-976908,Event,EVT-976908,CLM-976908,Collision,Single Vehicle Collision,2/24/2015,8,Wednesday,Springfield,SC,34.795984,-82.031135,Total Loss,Clear,Dry,1,1,0,YES,N,No,
EVT-509489,Event,EVT-509489,CLM-509489,Collision,Multi-vehicle Collision,2/7/2015,4,Tuesday,Springfield,WV,39.212982,-79.193244,Total Loss,Rain,Under Construction,3,0,0,NO,N,No,
EVT-485295,Event,EVT-485295,CLM-485295,Collision,Multi-vehicle Collision,2/22/2015,20,Saturday,Northbrook,SC,34.309344,-81.524748,Minor Damage,Rain,Icy,3,0,0,YES,N,No,
EVT-361829,Event,EVT-361829,CLM-361829,Collision,Multi-vehicle Collision,1/19/2015,1,Tuesday,Northbend,NY,44.339283,-75.928554,Major Damage,Clear,Unknown,3,2,0,?,N,No,
EVT-603632,Event,EVT-603632,CLM-603632,Collision,Single Vehicle Collision,2/28/2015,19,Tuesday,Springfield,NY,42.12625,-76.116113,Major Damage,Snow,Under Construction,1,0,0,YES,Y,No,
EVT-783494,Event,EVT-783494,CLM-783494,Collision,Single Vehicle Collision,2/4/2015,11,Tuesday,Northbend,OH,40.932331,-84.028712,Total Loss,Fog,Icy,1,1,0,NO,Y,Yes,RING-003
EVT-439049,Event,EVT-439049,CLM-439049,Collision,Single Vehicle Collision,2/17/2015,13,Saturday,Northbend,SC,35.320195,-82.052737,Total Loss,Snow,Unknown,1,0,0,?,N,No,
EVT-502634,Event,EVT-502634,CLM-502634,Collision,Single Vehicle Collision,2/17/2015,2,Thursday,Springfield,NY,42.987663,-76.152342,Minor Damage,Ice,Wet,1,2,0,NO,N,No,
EVT-378588,Event,EVT-378588,CLM-378588,Collision,Multi-vehicle Collision,1/17/2015,9,Thursday,Northbrook,SC,33.416483,-80.956261,Major Damage,Fog,Gravel,3,2,0,?,Y,No,
EVT-794731,Event,EVT-794731,CLM-794731,Collision,Multi-vehicle Collision,2/2/2015,15,Wednesday,Arlington,WV,37.225994,-79.110013,Total Loss,Rain,Gravel,2,1,0,YES,N,No,
EVT-641934,Event,EVT-641934,CLM-641934,Collision,Single Vehicle Collision,2/12/2015,23,Wednesday,Springfield,NY,42.892445,-75.185279,Major Damage,Clear,Wet,1,2,0,NO,Y,No,
EVT-113516,Event,EVT-113516,CLM-113516,Collision,Single Vehicle Collision,1/4/2015,16,Wednesday,Riverwood,NC,36.125839,-78.62351,Total Loss,Ice,Gravel,1,2,0,YES,N,No,
EVT-425631,Event,EVT-425631,CLM-425631,Collision,Multi-vehicle Collision,2/21/2015,21,Saturday,Arlington,NC,34.95948,-78.826119,Major Damage,Snow,Dry,4,2,0,?,N,No,
EVT-542245,Event,EVT-542245,CLM-542245,Collision,Multi-vehicle Collision,1/23/2015,21,Wednesday,Hillsdale,SC,35.366463,-82.073884,Minor Damage,Wind,Dry,2,2,0,NO,N,No,
EVT-512894,Event,EVT-512894,CLM-512894,Collision,Multi-vehicle Collision,2/12/2015,3,Friday,Northbrook,NY,44.034184,-74.413665,Minor Damage,Rain,Dry,3,0,0,?,N,No,
EVT-633090,Event,EVT-633090,CLM-633090,Parked Car Damage,Parked Car,1/23/2015,4,Thursday,Arlington,WV,38.135901,-81.660019,Trivial Damage,Wind,Under Construction,1,1,0,NO,N,No,
EVT-464234,Event,EVT-464234,CLM-464234,Theft,Vehicle Theft,2/10/2015,17,Saturday,Springfield,OH,39.796466,-83.091278,Minor Damage,Fog,Icy,1,1,0,NO,N,No,
EVT-290162,Event,EVT-290162,CLM-290162,Theft,Vehicle Theft,1/10/2015,7,Thursday,Springfield,WV,37.626899,-80.285349,Trivial Damage,Ice,Icy,1,1,0,YES,N,No,
EVT-638155,Event,EVT-638155,CLM-638155,Collision,Multi-vehicle Collision,2/12/2015,14,Friday,Columbus,SC,33.612842,-80.378994,Major Damage,Unknown,Icy,2,1,0,NO,Y,Yes,RING-012
EVT-911429,Event,EVT-911429,CLM-911429,Collision,Single Vehicle Collision,2/21/2015,13,Wednesday,Northbrook,NY,43.174696,-75.739578,Major Damage,Ice,Under Construction,1,2,0,NO,N,No,
EVT-106186,Event,EVT-106186,CLM-106186,Collision,Multi-vehicle Collision,1/18/2015,23,Monday,Springfield,WV,37.592883,-81.408405,Total Loss,Snow,Dry,2,2,0,YES,N,No,
EVT-311783,Event,EVT-311783,CLM-311783,Collision,Multi-vehicle Collision,2/28/2015,23,Tuesday,Hillsdale,PA,42.18476,-78.423099,Total Loss,Clear,Dry,3,2,0,YES,N,No,
EVT-528385,Event,EVT-528385,CLM-528385,Collision,Single Vehicle Collision,1/19/2015,16,Saturday,Arlington,WV,38.066438,-79.153969,Major Damage,Unknown,Wet,1,2,0,?,Y,No,
EVT-228403,Event,EVT-228403,CLM-228403,Collision,Single Vehicle Collision,1/11/2015,17,Tuesday,Northbrook,SC,34.65498,-81.877556,Total Loss,Ice,Unknown,1,2,0,?,N,No,
EVT-209177,Event,EVT-209177,CLM-209177,Collision,Single Vehicle Collision,2/11/2015,9,Tuesday,Northbrook,VA,38.38587,-78.94897,Major Damage,Snow,Gravel,1,1,0,?,Y,Yes,RING-007
EVT-497929,Event,EVT-497929,CLM-497929,Collision,Multi-vehicle Collision,1/9/2015,13,Thursday,Hillsdale,SC,35.23906,-82.003191,Major Damage,Ice,Gravel,3,2,0,YES,N,No,
EVT-735844,Event,EVT-735844,CLM-735844,Collision,Single Vehicle Collision,1/20/2015,13,Sunday,Springfield,NC,35.516301,-77.647854,Major Damage,Clear,Under Construction,1,1,0,YES,N,No,
EVT-710741,Event,EVT-710741,CLM-710741,Parked Car Damage,Parked Car,2/26/2015,3,Saturday,Columbus,WV,39.190765,-79.390927,Trivial Damage,Unknown,Wet,1,2,0,NO,N,No,
EVT-276804,Event,EVT-276804,CLM-276804,Parked Car Damage,Parked Car,2/2/2015,3,Monday,Springfield,PA,40.000717,-78.655251,Trivial Damage,Rain,Gravel,1,2,0,?,Y,Yes,RING-018
EVT-507545,Event,EVT-507545,CLM-507545,Collision,Multi-vehicle Collision,1/4/2015,16,Sunday,Columbus,NY,42.194267,-76.833301,Major Damage,Rain,Under Construction,3,1,0,YES,N,No,
EVT-485642,Event,EVT-485642,CLM-485642,Collision,Multi-vehicle Collision,2/19/2015,12,Thursday,Northbrook,WV,38.996387,-78.970491,Major Damage,Snow,Dry,3,1,0,?,N,No,
EVT-796375,Event,EVT-796375,CLM-796375,Collision,Single Vehicle Collision,1/12/2015,4,Saturday,Hillsdale,VA,36.945133,-80.488802,Minor Damage,Wind,Gravel,1,1,0,NO,Y,No,
EVT-171183,Event,EVT-171183,CLM-171183,Collision,Single Vehicle Collision,1/24/2015,3,Saturday,Riverwood,NC,34.277127,-78.339811,Minor Damage,Snow,Under Construction,1,2,0,?,N,No,
EVT-110084,Event,EVT-110084,CLM-110084,Collision,Single Vehicle Collision,2/17/2015,0,Sunday,Hillsdale,SC,34.710336,-79.524332,Total Loss,Snow,Gravel,1,2,0,?,Y,No,
EVT-714784,Event,EVT-714784,CLM-714784,Theft,Vehicle Theft,1/13/2015,19,Tuesday,Columbus,WV,39.696512,-80.840486,Trivial Damage,Clear,Gravel,1,2,0,?,N,No,
EVT-143924,Event,EVT-143924,CLM-143924,Collision,Multi-vehicle Collision,2/28/2015,15,Sunday,Hillsdale,SC,35.184915,-80.781454,Minor Damage,Unknown,Unknown,2,0,0,YES,N,No,
EVT-996850,Event,EVT-996850,CLM-996850,Collision,Single Vehicle Collision,1/3/2015,6,Thursday,Arlington,NY,41.953224,-74.65881,Minor Damage,Wind,Dry,1,1,0,NO,N,No,
EVT-284834,Event,EVT-284834,CLM-284834,Collision,Single Vehicle Collision,2/5/2015,3,Sunday,Springfield,SC,33.372275,-80.154541,Total Loss,Clear,Gravel,1,0,0,?,N,No,
EVT-830878,Event,EVT-830878,CLM-830878,Parked Car Damage,Parked Car,1/1/2015,17,Thursday,Springfield,NY,41.895382,-75.599108,Minor Damage,Rain,Icy,1,0,0,?,N,No,
EVT-270208,Event,EVT-270208,CLM-270208,Collision,Multi-vehicle Collision,1/6/2015,4,Sunday,Riverwood,VA,38.843397,-80.444056,Total Loss,Fog,Gravel,4,2,0,?,N,No,
EVT-407958,Event,EVT-407958,CLM-407958,Collision,Single Vehicle Collision,2/3/2015,14,Tuesday,Springfield,NY,42.593399,-75.520471,Minor Damage,Clear,Unknown,1,2,0,YES,N,No,
EVT-832300,Event,EVT-832300,CLM-832300,Collision,Multi-vehicle Collision,2/12/2015,3,Friday,Northbrook,NY,42.799346,-74.009657,Minor Damage,Ice,Wet,3,1,0,NO,N,No,
EVT-927205,Event,EVT-927205,CLM-927205,Collision,Multi-vehicle Collision,2/16/2015,4,Friday,Columbus,WV,37.511983,-79.933959,Minor Damage,Ice,Unknown,3,2,0,?,N,No,
EVT-655356,Event,EVT-655356,CLM-655356,Collision,Single Vehicle Collision,2/25/2015,13,Tuesday,Columbus,NY,42.534889,-74.630117,Total Loss,Rain,Unknown,1,1,0,YES,N,No,
EVT-831053,Event,EVT-831053,CLM-831053,Collision,Multi-vehicle Collision,1/21/2015,23,Saturday,Northbrook,SC,35.38884,-80.215125,Minor Damage,Fog,Under Construction,3,0,0,YES,N,No,
EVT-432740,Event,EVT-432740,CLM-432740,Parked Car Damage,Parked Car,1/28/2015,3,Saturday,Northbend,NY,41.506497,-76.995704,Minor Damage,Snow,Dry,1,0,0,NO,N,No,
EVT-893853,Event,EVT-893853,CLM-893853,Collision,Multi-vehicle Collision,2/27/2015,0,Friday,Springfield,WV,39.574173,-79.396595,Total Loss,Snow,Unknown,3,1,0,NO,N,No,
EVT-594988,Event,EVT-594988,CLM-594988,Collision,Multi-vehicle Collision,2/10/2015,14,Wednesday,Columbus,SC,34.182595,-80.125601,Major Damage,Ice,Under Construction,2,2,0,?,Y,No,
EVT-979544,Event,EVT-979544,CLM-979544,Collision,Multi-vehicle Collision,1/18/2015,14,Friday,Arlington,NY,42.762887,-76.141238,Minor Damage,Ice,Wet,2,2,0,?,N,No,
EVT-191891,Event,EVT-191891,CLM-191891,Collision,Single Vehicle Collision,1/13/2015,22,Monday,Springfield,SC,33.006476,-81.28004,Total Loss,Fog,Dry,1,1,0,?,N,No,
EVT-831479,Event,EVT-831479,CLM-831479,Collision,Multi-vehicle Collision,1/31/2015,17,Thursday,Springfield,NY,43.205945,-75.575335,Minor Damage,Snow,Wet,3,0,0,?,N,No,
EVT-714346,Event,EVT-714346,CLM-714346,Collision,Single Vehicle Collision,1/15/2015,14,Sunday,Hillsdale,SC,35.238397,-81.548512,Minor Damage,Unknown,Unknown,1,0,0,NO,Y,No,
EVT-326289,Event,EVT-326289,CLM-326289,Collision,Single Vehicle Collision,2/13/2015,2,Friday,Riverwood,NY,43.959849,-76.977395,Minor Damage,Rain,Dry,1,2,0,YES,N,No,
EVT-944537,Event,EVT-944537,CLM-944537,Parked Car Damage,Parked Car,2/13/2015,4,Thursday,Riverwood,WV,37.854613,-80.55805,Trivial Damage,Snow,Unknown,1,2,0,?,N,No,
EVT-779156,Event,EVT-779156,CLM-779156,Collision,Single Vehicle Collision,1/3/2015,2,Tuesday,Hillsdale,VA,38.023608,-77.959196,Major Damage,Snow,Unknown,1,1,0,NO,Y,No,
EVT-856153,Event,EVT-856153,CLM-856153,Parked Car Damage,Parked Car,1/13/2015,10,Monday,Riverwood,SC,34.379109,-80.711244,Minor Damage,Unknown,Under Construction,1,1,0,NO,N,No,
EVT-473338,Event,EVT-473338,CLM-473338,Collision,Single Vehicle Collision,2/14/2015,11,Monday,Northbrook,NC,35.828332,-80.495553,Major Damage,Snow,Icy,1,1,0,NO,N,No,
EVT-521694,Event,EVT-521694,CLM-521694,Collision,Multi-vehicle Collision,1/20/2015,1,Sunday,Springfield,SC,34.269795,-82.004205,Major Damage,Ice,Wet,4,1,0,NO,N,No,
EVT-136520,Event,EVT-136520,CLM-136520,Parked Car Damage,Parked Car,1/18/2015,20,Sunday,Northbend,WV,38.372047,-80.20289,Trivial Damage,Fog,Gravel,1,0,0,NO,N,No,
EVT-730819,Event,EVT-730819,CLM-730819,Collision,Single Vehicle Collision,1/3/2015,10,Monday,Riverwood,SC,32.77102,-79.648099,Major Damage,Snow,Unknown,1,2,0,YES,Y,Yes,RING-015
EVT-912665,Event,EVT-912665,CLM-912665,Collision,Multi-vehicle Collision,3/1/2015,20,Monday,Northbrook,NY,43.761637,-74.422511,Total Loss,Unknown,Gravel,2,0,0,YES,Y,Yes,RING-006
EVT-469966,Event,EVT-469966,CLM-469966,Collision,Multi-vehicle Collision,1/1/2015,10,Monday,Columbus,NY,42.564933,-74.33516,Minor Damage,Snow,Under Construction,3,2,0,NO,N,No,
EVT-952300,Event,EVT-952300,CLM-952300,Collision,Multi-vehicle Collision,1/29/2015,2,Saturday,Springfield,SC,34.268273,-80.278901,Total Loss,Fog,Unknown,2,1,0,NO,N,No,
EVT-322609,Event,EVT-322609,CLM-322609,Collision,Single Vehicle Collision,1/10/2015,19,Tuesday,Springfield,VA,38.617297,-78.670639,Minor Damage,Snow,Under Construction,1,0,0,NO,N,No,
EVT-890280,Event,EVT-890280,CLM-890280,Collision,Single Vehicle Collision,1/29/2015,10,Monday,Columbus,NY,41.985529,-74.151365,Major Damage,Wind,Wet,1,1,0,NO,Y,No,
EVT-431583,Event,EVT-431583,CLM-431583,Collision,Single Vehicle Collision,2/20/2015,14,Monday,Arlington,WV,38.180765,-81.299227,Major Damage,Clear,Unknown,1,0,0,YES,N,No,
EVT-155912,Event,EVT-155912,CLM-155912,Parked Car Damage,Parked Car,1/21/2015,5,Sunday,Columbus,SC,34.313128,-79.873786,Trivial Damage,Rain,Wet,1,0,0,YES,Y,Yes,RING-003
EVT-110143,Event,EVT-110143,CLM-110143,Theft,Vehicle Theft,1/18/2015,8,Sunday,Hillsdale,WV,39.733616,-81.560637,Minor Damage,Clear,Dry,1,2,0,YES,N,No,
EVT-808544,Event,EVT-808544,CLM-808544,Theft,Vehicle Theft,1/9/2015,4,Monday,Northbend,WV,38.67798,-80.254934,Trivial Damage,Unknown,Wet,1,0,0,?,N,No,
EVT-409074,Event,EVT-409074,CLM-409074,Collision,Multi-vehicle Collision,1/13/2015,4,Monday,Columbus,NC,34.794728,-77.956086,Major Damage,Wind,Gravel,3,1,0,NO,Y,Yes,RING-001
EVT-824728,Event,EVT-824728,CLM-824728,Collision,Multi-vehicle Collision,2/13/2015,20,Sunday,Northbrook,VA,36.603659,-77.798302,Minor Damage,Wind,Under Construction,2,1,0,?,N,No,
EVT-606037,Event,EVT-606037,CLM-606037,Collision,Single Vehicle Collision,1/8/2015,18,Sunday,Riverwood,NY,42.694943,-76.204451,Total Loss,Snow,Dry,1,2,0,YES,N,No,
EVT-636843,Event,EVT-636843,CLM-636843,Collision,Multi-vehicle Collision,2/17/2015,0,Thursday,Hillsdale,NY,42.314158,-76.257866,Total Loss,Unknown,Under Construction,3,0,0,NO,N,No,
EVT-111874,Event,EVT-111874,CLM-111874,Collision,Single Vehicle Collision,1/15/2015,1,Saturday,Springfield,SC,34.131737,-81.918527,Major Damage,Wind,Gravel,1,2,0,NO,N,No,
EVT-439844,Event,EVT-439844,CLM-439844,Collision,Single Vehicle Collision,1/24/2015,17,Tuesday,Hillsdale,NC,35.516552,-78.738858,Major Damage,Fog,Wet,1,0,0,YES,Y,No,
EVT-463513,Event,EVT-463513,CLM-463513,Collision,Single Vehicle Collision,2/28/2015,23,Tuesday,Riverwood,NY,43.767252,-76.500026,Minor Damage,Fog,Unknown,1,2,0,?,N,No,
EVT-577858,Event,EVT-577858,CLM-577858,Collision,Multi-vehicle Collision,2/16/2015,4,Saturday,Arlington,SC,34.169226,-81.181092,Total Loss,Clear,Dry,3,2,0,YES,N,No,
EVT-607351,Event,EVT-607351,CLM-607351,Collision,Multi-vehicle Collision,2/9/2015,0,Wednesday,Springfield,NY,41.817371,-74.179239,Total Loss,Unknown,Dry,3,2,0,?,N,No,
EVT-682754,Event,EVT-682754,CLM-682754,Collision,Single Vehicle Collision,1/24/2015,11,Thursday,Riverwood,NY,44.074422,-75.829937,Minor Damage,Rain,Gravel,1,1,0,NO,N,No,
EVT-757352,Event,EVT-757352,CLM-757352,Parked Car Damage,Parked Car,2/11/2015,4,Saturday,Arlington,NY,42.169923,-76.017742,Trivial Damage,Wind,Unknown,1,0,0,?,N,No,
EVT-307469,Event,EVT-307469,CLM-307469,Collision,Multi-vehicle Collision,1/27/2015,0,Tuesday,Columbus,WV,37.180881,-79.554714,Total Loss,Ice,Icy,3,0,0,?,Y,Yes,RING-009
EVT-526296,Event,EVT-526296,CLM-526296,Collision,Multi-vehicle Collision,1/19/2015,2,Wednesday,Springfield,NY,42.427543,-74.915931,Major Damage,Ice,Gravel,3,0,0,?,Y,Yes,RING-002
EVT-658816,Event,EVT-658816,CLM-658816,Collision,Multi-vehicle Collision,2/20/2015,11,Monday,Springfield,NY,41.626792,-74.153979,Minor Damage,Rain,Icy,3,1,0,NO,N,No,
EVT-913337,Event,EVT-913337,CLM-913337,Collision,Multi-vehicle Collision,1/10/2015,23,Friday,Northbend,SC,34.695199,-82.136613,Major Damage,Wind,Gravel,3,2,0,?,Y,No,
EVT-488464,Event,EVT-488464,CLM-488464,Collision,Multi-vehicle Collision,2/21/2015,17,Wednesday,Riverwood,NY,44.390235,-74.763988,Minor Damage,Snow,Gravel,3,1,0,YES,N,No,
EVT-480094,Event,EVT-480094,CLM-480094,Collision,Single Vehicle Collision,2/1/2015,22,Monday,Columbus,WV,38.975016,-80.012257,Minor Damage,Fog,Dry,1,1,0,YES,N,No,
EVT-263108,Event,EVT-263108,CLM-263108,Collision,Single Vehicle Collision,2/25/2015,18,Wednesday,Hillsdale,WV,39.301915,-81.782231,Major Damage,Fog,Icy,1,1,0,YES,N,No,
EVT-298412,Event,EVT-298412,CLM-298412,Theft,Vehicle Theft,2/24/2015,8,Sunday,Arlington,SC,34.604309,-80.629696,Trivial Damage,Snow,Unknown,1,1,0,NO,N,No,
EVT-261905,Event,EVT-261905,CLM-261905,Collision,Multi-vehicle Collision,2/21/2015,15,Saturday,Riverwood,NC,36.87969,-77.886119,Minor Damage,Wind,Unknown,3,0,0,NO,Y,No,
EVT-674485,Event,EVT-674485,CLM-674485,Collision,Single Vehicle Collision,1/8/2015,20,Thursday,Springfield,NC,36.91554,-78.449443,Minor Damage,Wind,Wet,1,2,0,?,N,No,
EVT-223404,Event,EVT-223404,CLM-223404,Collision,Single Vehicle Collision,1/10/2015,4,Wednesday,Columbus,SC,32.805375,-81.968099,Minor Damage,Rain,Unknown,1,0,0,YES,N,No,
EVT-991480,Event,EVT-991480,CLM-991480,Collision,Multi-vehicle Collision,2/14/2015,10,Monday,Northbrook,SC,32.940083,-80.835321,Total Loss,Unknown,Dry,3,0,0,NO,N,No,
EVT-804219,Event,EVT-804219,CLM-804219,Collision,Single Vehicle Collision,2/26/2015,10,Saturday,Springfield,VA,38.25346,-78.979606,Major Damage,Unknown,Unknown,1,1,0,?,N,No,
EVT-483088,Event,EVT-483088,CLM-483088,Collision,Multi-vehicle Collision,1/30/2015,22,Wednesday,Northbend,WV,37.97275,-79.747024,Total Loss,Fog,Dry,3,1,0,?,N,No,
EVT-100804,Event,EVT-100804,CLM-100804,Collision,Multi-vehicle Collision,1/7/2015,15,Monday,Northbend,NY,43.244017,-74.175498,Total Loss,Ice,Wet,3,0,0,NO,N,No,
EVT-941807,Event,EVT-941807,CLM-941807,Collision,Single Vehicle Collision,2/27/2015,13,Thursday,Arlington,NY,42.990714,-75.298232,Minor Damage,Ice,Under Construction,1,0,0,YES,N,No,
EVT-593466,Event,EVT-593466,CLM-593466,Collision,Single Vehicle Collision,2/13/2015,23,Tuesday,Arlington,WV,39.495027,-80.647433,Total Loss,Fog,Wet,1,2,0,?,Y,Yes,RING-010
EVT-437442,Event,EVT-437442,CLM-437442,Collision,Multi-vehicle Collision,2/2/2015,18,Tuesday,Northbend,NY,43.473953,-74.285984,Major Damage,Unknown,Gravel,3,2,0,YES,Y,No,
EVT-942106,Event,EVT-942106,CLM-942106,Collision,Single Vehicle Collision,2/27/2015,7,Friday,Arlington,SC,32.774379,-82.125022,Total Loss,Ice,Wet,1,1,0,NO,N,No,
EVT-794951,Event,EVT-794951,CLM-794951,Collision,Single Vehicle Collision,2/2/2015,21,Thursday,Hillsdale,VA,37.954814,-78.422991,Major Damage,Unknown,Wet,1,2,0,YES,N,No,
EVT-182450,Event,EVT-182450,CLM-182450,Collision,Multi-vehicle Collision,1/17/2015,15,Monday,Columbus,SC,34.031275,-80.017218,Major Damage,Ice,Icy,3,1,0,NO,N,No,
