cust_id,agent_code,:START_ID,:END_ID,:TYPE,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CUST-IL-1008-9157,AGT-1527,CUST-IL-1008-9157,AGT-1527,MANAGED_BY,0.3222,0.3208,02/01/2015,06/01/2015,02/01/2015,5,1
CUST-OH-9418-6080,AGT-6438,CUST-OH-9418-6080,AGT-6438,MANAGED_BY,0.7145,0.6122,08/01/2015,04/01/2015,08/01/2015,3,1
CUST-OH-5934-8010,AGT-1015,CUST-OH-5934-8010,AGT-1015,MANAGED_BY,0.5505,0.5063,04/01/2015,02/01/2015,04/01/2015,5,1
CUST-IL-4374-2428,AGT-4565,CUST-IL-4374-2428,AGT-4565,MANAGED_BY,0.4602,0.3807,03/01/2015,08/01/2015,03/01/2015,4,1
CUST-OH-9421-1667,AGT-6434,CUST-OH-9421-1667,AGT-6434,MANAGED_BY,0.5761,0.461,09/01/2015,06/01/2015,09/01/2015,2,1
CUST-IN-7949-5655,AGT-7166,CUST-IN-7949-5655,AGT-7166,MANAGED_BY,0.6765,0.5554,05/01/2015,06/01/2015,05/01/2015,3,1
CUST-OH-1824-8333,AGT-8919,CUST-OH-1824-8333,AGT-8919,MANAGED_BY,0.7049,0.5719,03/01/2015,01/01/2015,03/01/2015,3,1
CUST-IN-7309-3103,AGT-3978,CUST-IN-7309-3103,AGT-3978,MANAGED_BY,0.6029,0.5481,05/01/2015,05/01/2015,05/01/2015,4,1
CUST-IL-6877-2802,AGT-7309,CUST-IL-6877-2802,AGT-7309,MANAGED_BY,0.792,0.7544,09/01/2015,07/01/2015,09/01/2015,2,1
CUST-IN-7576-9974,AGT-7900,CUST-IN-7576-9974,AGT-7900,MANAGED_BY,0.8336,0.7861,08/01/2015,02/01/2015,08/01/2015,1,1
CUST-IL-9988-9170,AGT-5907,CUST-IL-9988-9170,AGT-5907,MANAGED_BY,0.3808,0.3204,03/01/2015,07/01/2015,03/01/2015,3,1
CUST-OH-9449-8584,AGT-3933,CUST-OH-9449-8584,AGT-3933,MANAGED_BY,0.7068,0.6417,09/01/2015,02/01/2015,09/01/2015,4,1
CUST-IL-3864-5263,AGT-7725,CUST-IL-3864-5263,AGT-7725,MANAGED_BY,0.3941,0.3828,01/01/2015,05/01/2015,01/01/2015,3,1
CUST-OH-1082-7959,AGT-3652,CUST-OH-1082-7959,AGT-3652,MANAGED_BY,0.3092,0.2545,03/01/2015,04/01/2015,03/01/2015,3,1
CUST-IN-2051-2050,AGT-9650,CUST-IN-2051-2050,AGT-9650,MANAGED_BY,0.7686,0.6532,01/01/2015,09/01/2015,01/01/2015,2,1
CUST-IL-7493-3885,AGT-9542,CUST-IL-7493-3885,AGT-9542,MANAGED_BY,0.6382,0.5289,03/01/2015,05/01/2015,03/01/2015,1,1
CUST-OH-7743-2970,AGT-6414,CUST-OH-7743-2970,AGT-6414,MANAGED_BY,0.8254,0.8032,02/01/2015,01/01/2015,02/01/2015,4,1
CUST-IN-6984-7207,AGT-1285,CUST-IN-6984-7207,AGT-1285,MANAGED_BY,0.574,0.5169,08/01/2015,04/01/2015,08/01/2015,3,1
CUST-IL-7199-2746,AGT-7061,CUST-IL-7199-2746,AGT-7061,MANAGED_BY,0.4289,0.4158,03/01/2015,08/01/2015,03/01/2015,4,1
CUST-OH-3093-3806,AGT-6897,CUST-OH-3093-3806,AGT-6897,MANAGED_BY,0.7663,0.6524,07/01/2015,03/01/2015,07/01/2015,2,1
CUST-OH-4440-5780,AGT-6072,CUST-OH-4440-5780,AGT-6072,MANAGED_BY,0.5596,0.4585,06/01/2015,07/01/2015,06/01/2015,5,1
CUST-IN-4314-6257,AGT-5716,CUST-IN-4314-6257,AGT-5716,MANAGED_BY,0.6332,0.6039,02/01/2015,08/01/2015,02/01/2015,3,1
CUST-OH-7976-2729,AGT-3560,CUST-OH-7976-2729,AGT-3560,MANAGED_BY,0.6915,0.5545,04/01/2015,06/01/2015,04/01/2015,5,1
CUST-IN-2848-8693,AGT-9334,CUST-IN-2848-8693,AGT-9334,MANAGED_BY,0.4123,0.3864,05/01/2015,05/01/2015,05/01/2015,1,1
CUST-IL-2381-2327,AGT-9742,CUST-IL-2381-2327,AGT-9742,MANAGED_BY,0.6008,0.4836,03/01/2015,06/01/2015,03/01/2015,3,1
CUST-IN-8857-2413,AGT-6170,CUST-IN-8857-2413,AGT-6170,MANAGED_BY,0.5881,0.5251,01/01/2015,08/01/2015,01/01/2015,4,1
CUST-OH-2874-6371,AGT-5686,CUST-OH-2874-6371,AGT-5686,MANAGED_BY,0.5065,0.4547,05/01/2015,07/01/2015,05/01/2015,3,1
CUST-IL-4960-1573,AGT-5054,CUST-IL-4960-1573,AGT-5054,MANAGED_BY,0.5696,0.5149,06/01/2015,01/01/2015,06/01/2015,1,1
CUST-IL-2060-3065,AGT-4069,CUST-IL-2060-3065,AGT-4069,MANAGED_BY,0.7366,0.7081,08/01/2015,05/01/2015,08/01/2015,3,1
CUST-IN-1530-8377,AGT-7780,CUST-IN-1530-8377,AGT-7780,MANAGED_BY,0.5082,0.4425,09/01/2015,02/01/2015,09/01/2015,3,1
CUST-OH-4694-2656,AGT-4494,CUST-OH-4694-2656,AGT-4494,MANAGED_BY,0.4991,0.4878,02/01/2015,05/01/2015,02/01/2015,3,1
CUST-OH-6549-7091,AGT-6783,CUST-OH-6549-7091,AGT-6783,MANAGED_BY,0.5482,0.4823,04/01/2015,03/01/2015,04/01/2015,3,1
CUST-OH-9434-7330,AGT-5600,CUST-OH-9434-7330,AGT-5600,MANAGED_BY,0.4943,0.451,02/01/2015,06/01/2015,02/01/2015,4,1
CUST-OH-6418-4569,AGT-6625,CUST-OH-6418-4569,AGT-6625,MANAGED_BY,0.5305,0.4773,05/01/2015,01/01/2015,05/01/2015,3,1
CUST-OH-7945-3166,AGT-4025,CUST-OH-7945-3166,AGT-4025,MANAGED_BY,0.6244,0.549,06/01/2015,06/01/2015,06/01/2015,4,1
CUST-IN-3578-1371,AGT-4411,CUST-IN-3578-1371,AGT-4411,MANAGED_BY,0.3147,0.2714,07/01/2015,07/01/2015,07/01/2015,3,1
CUST-OH-5360-4725,AGT-3529,CUST-OH-5360-4725,AGT-3529,MANAGED_BY,0.8739,0.8557,03/01/2015,04/01/2015,03/01/2015,5,1
CUST-IL-8733-7991,AGT-2730,CUST-IL-8733-7991,AGT-2730,MANAGED_BY,0.7573,0.6131,06/01/2015,07/01/2015,06/01/2015,1,1
CUST-OH-7902-7104,AGT-1958,CUST-OH-7902-7104,AGT-1958,MANAGED_BY,0.4604,0.3889,04/01/2015,01/01/2015,04/01/2015,3,1
CUST-IL-5874-4804,AGT-6278,CUST-IL-5874-4804,AGT-6278,MANAGED_BY,0.8806,0.8084,01/01/2015,04/01/2015,01/01/2015,3,1
CUST-IL-6390-2456,AGT-6791,CUST-IL-6390-2456,AGT-6791,MANAGED_BY,0.5862,0.5563,04/01/2015,09/01/2015,04/01/2015,2,1
CUST-IL-2178-7057,AGT-4683,CUST-IL-2178-7057,AGT-4683,MANAGED_BY,0.4007,0.3771,01/01/2015,06/01/2015,01/01/2015,3,1
CUST-IN-5890-8877,AGT-6795,CUST-IN-5890-8877,AGT-6795,MANAGED_BY,0.5405,0.5283,03/01/2015,06/01/2015,03/01/2015,2,1
CUST-IN-4588-5095,AGT-7249,CUST-IN-4588-5095,AGT-7249,MANAGED_BY,0.8249,0.7783,05/01/2015,03/01/2015,05/01/2015,5,1
CUST-OH-6262-7395,AGT-5227,CUST-OH-6262-7395,AGT-5227,MANAGED_BY,0.6061,0.5375,02/01/2015,09/01/2015,02/01/2015,5,1
CUST-OH-3150-8870,AGT-5111,CUST-OH-3150-8870,AGT-5111,MANAGED_BY,0.3669,0.341,04/01/2015,09/01/2015,04/01/2015,5,1
CUST-OH-2832-7616,AGT-4078,CUST-OH-2832-7616,AGT-4078,MANAGED_BY,0.327,0.2698,01/01/2015,03/01/2015,01/01/2015,4,1
CUST-IN-4424-7090,AGT-4603,CUST-IN-4424-7090,AGT-4603,MANAGED_BY,0.3323,0.2771,01/01/2015,04/01/2015,01/01/2015,3,1
CUST-IL-1592-6605,AGT-5788,CUST-IL-1592-6605,AGT-5788,MANAGED_BY,0.506,0.452,02/01/2015,02/01/2015,02/01/2015,4,1
CUST-OH-6698-5086,AGT-4565,CUST-OH-6698-5086,AGT-4565,MANAGED_BY,0.4567,0.4421,02/01/2015,04/01/2015,02/01/2015,3,1
CUST-OH-5201-2021,AGT-1096,CUST-OH-5201-2021,AGT-1096,MANAGED_BY,0.6846,0.6085,04/01/2015,03/01/2015,04/01/2015,1,1
CUST-IL-6079-4982,AGT-9223,CUST-IL-6079-4982,AGT-9223,MANAGED_BY,0.5043,0.447,02/01/2015,07/01/2015,02/01/2015,5,1
CUST-IN-4650-8633,AGT-1898,CUST-IN-4650-8633,AGT-1898,MANAGED_BY,0.4496,0.3614,05/01/2015,08/01/2015,05/01/2015,5,1
CUST-OH-3699-8627,AGT-8941,CUST-OH-3699-8627,AGT-8941,MANAGED_BY,0.4714,0.4024,07/01/2015,09/01/2015,07/01/2015,2,1
CUST-OH-4472-5630,AGT-2268,CUST-OH-4472-5630,AGT-2268,MANAGED_BY,0.673,0.6256,05/01/2015,04/01/2015,05/01/2015,1,1
CUST-OH-8316-5289,AGT-9663,CUST-OH-8316-5289,AGT-9663,MANAGED_BY,0.5095,0.4949,05/01/2015,05/01/2015,05/01/2015,3,1
CUST-IN-9229-6478,AGT-1727,CUST-IN-9229-6478,AGT-1727,MANAGED_BY,0.651,0.5257,03/01/2015,04/01/2015,03/01/2015,2,1
CUST-IN-6404-6762,AGT-4826,CUST-IN-6404-6762,AGT-4826,MANAGED_BY,0.6813,0.6437,02/01/2015,06/01/2015,02/01/2015,1,1
CUST-OH-1532-4802,AGT-4698,CUST-OH-1532-4802,AGT-4698,MANAGED_BY,0.8855,0.7118,05/01/2015,09/01/2015,05/01/2015,4,1
CUST-OH-3347-8729,AGT-1370,CUST-OH-3347-8729,AGT-1370,MANAGED_BY,0.4717,0.4575,04/01/2015,06/01/2015,04/01/2015,5,1
CUST-OH-2212-3986,AGT-8997,CUST-OH-2212-3986,AGT-8997,MANAGED_BY,0.5731,0.5185,08/01/2015,02/01/2015,08/01/2015,3,1
CUST-IL-9614-8328,AGT-2522,CUST-IL-9614-8328,AGT-2522,MANAGED_BY,0.472,0.4061,08/01/2015,08/01/2015,08/01/2015,2,1
CUST-OH-8047-5192,AGT-3539,CUST-OH-8047-5192,AGT-3539,MANAGED_BY,0.371,0.3558,09/01/2015,08/01/2015,09/01/2015,1,1
CUST-OH-3692-5870,AGT-9107,CUST-OH-3692-5870,AGT-9107,MANAGED_BY,0.7195,0.6268,01/01/2015,07/01/2015,01/01/2015,2,1
CUST-IN-6911-7725,AGT-1611,CUST-IN-6911-7725,AGT-1611,MANAGED_BY,0.5231,0.4531,06/01/2015,04/01/2015,06/01/2015,5,1
CUST-IL-7131-5446,AGT-7491,CUST-IL-7131-5446,AGT-7491,MANAGED_BY,0.4974,0.4121,06/01/2015,09/01/2015,06/01/2015,1,1
CUST-IN-6217-1455,AGT-4072,CUST-IN-6217-1455,AGT-4072,MANAGED_BY,0.7471,0.6113,03/01/2015,06/01/2015,03/01/2015,2,1
CUST-IN-6151-3637,AGT-7126,CUST-IN-6151-3637,AGT-7126,MANAGED_BY,0.4272,0.3871,03/01/2015,09/01/2015,03/01/2015,4,1
CUST-IN-9475-4076,AGT-7144,CUST-IN-9475-4076,AGT-7144,MANAGED_BY,0.4175,0.3605,08/01/2015,07/01/2015,08/01/2015,5,1
CUST-OH-6580-7201,AGT-4917,CUST-OH-6580-7201,AGT-4917,MANAGED_BY,0.3242,0.2944,08/01/2015,03/01/2015,08/01/2015,5,1
CUST-IN-3745-1028,AGT-6011,CUST-IN-3745-1028,AGT-6011,MANAGED_BY,0.662,0.6366,01/01/2015,03/01/2015,01/01/2015,4,1
CUST-IN-8058-9199,AGT-6787,CUST-IN-8058-9199,AGT-6787,MANAGED_BY,0.5009,0.4912,03/01/2015,06/01/2015,03/01/2015,3,1
CUST-IL-2350-4694,AGT-4947,CUST-IL-2350-4694,AGT-4947,MANAGED_BY,0.3635,0.3543,07/01/2015,05/01/2015,07/01/2015,3,1
CUST-OH-2909-8929,AGT-6117,CUST-OH-2909-8929,AGT-6117,MANAGED_BY,0.3394,0.3139,01/01/2015,04/01/2015,01/01/2015,5,1
CUST-IL-1802-2513,AGT-2857,CUST-IL-1802-2513,AGT-2857,MANAGED_BY,0.3627,0.3553,05/01/2015,08/01/2015,05/01/2015,2,1
CUST-OH-6620-7819,AGT-4823,CUST-OH-6620-7819,AGT-4823,MANAGED_BY,0.5363,0.5202,08/01/2015,07/01/2015,08/01/2015,5,1
CUST-IN-8843-8783,AGT-2236,CUST-IN-8843-8783,AGT-2236,MANAGED_BY,0.3724,0.3477,07/01/2015,04/01/2015,07/01/2015,2,1
CUST-IN-1780-6618,AGT-8728,CUST-IN-1780-6618,AGT-8728,MANAGED_BY,0.6209,0.5526,08/01/2015,07/01/2015,08/01/2015,4,1
CUST-OH-5074-1182,AGT-6084,CUST-OH-5074-1182,AGT-6084,MANAGED_BY,0.5645,0.4826,09/01/2015,07/01/2015,09/01/2015,4,1
CUST-IN-9906-6088,AGT-2928,CUST-IN-9906-6088,AGT-2928,MANAGED_BY,0.8248,0.6912,08/01/2015,03/01/2015,08/01/2015,4,1
CUST-IN-8921-3216,AGT-9452,CUST-IN-8921-3216,AGT-9452,MANAGED_BY,0.693,0.6385,03/01/2015,09/01/2015,03/01/2015,2,1
CUST-IN-3986-5306,AGT-8643,CUST-IN-3986-5306,AGT-8643,MANAGED_BY,0.509,0.4137,06/01/2015,08/01/2015,06/01/2015,4,1
CUST-IL-6051-9898,AGT-6539,CUST-IL-6051-9898,AGT-6539,MANAGED_BY,0.6383,0.5161,07/01/2015,02/01/2015,07/01/2015,1,1
CUST-OH-1431-4178,AGT-2096,CUST-OH-1431-4178,AGT-2096,MANAGED_BY,0.3981,0.3371,07/01/2015,02/01/2015,07/01/2015,3,1
CUST-IL-2302-1471,AGT-2735,CUST-IL-2302-1471,AGT-2735,MANAGED_BY,0.6449,0.5538,05/01/2015,08/01/2015,05/01/2015,3,1
CUST-IL-7696-9665,AGT-1455,CUST-IL-7696-9665,AGT-1455,MANAGED_BY,0.8635,0.7669,02/01/2015,02/01/2015,02/01/2015,2,1
CUST-IL-4208-7298,AGT-1251,CUST-IL-4208-7298,AGT-1251,MANAGED_BY,0.6991,0.5711,02/01/2015,07/01/2015,02/01/2015,2,1
CUST-OH-9735-5068,AGT-7303,CUST-OH-9735-5068,AGT-7303,MANAGED_BY,0.4477,0.4154,04/01/2015,06/01/2015,04/01/2015,3,1
CUST-IL-6080-6489,AGT-4720,CUST-IL-6080-6489,AGT-4720,MANAGED_BY,0.8586,0.739,06/01/2015,04/01/2015,06/01/2015,1,1
CUST-IL-2501-4459,AGT-9205,CUST-IL-2501-4459,AGT-9205,MANAGED_BY,0.3911,0.3304,01/01/2015,06/01/2015,01/01/2015,2,1
CUST-IN-7864-9605,AGT-1477,CUST-IN-7864-9605,AGT-1477,MANAGED_BY,0.3459,0.3263,08/01/2015,06/01/2015,08/01/2015,3,1
CUST-IN-4451-7634,AGT-3888,CUST-IN-4451-7634,AGT-3888,MANAGED_BY,0.7006,0.592,07/01/2015,06/01/2015,07/01/2015,1,1
CUST-IL-9386-9286,AGT-6065,CUST-IL-9386-9286,AGT-6065,MANAGED_BY,0.5762,0.5388,05/01/2015,04/01/2015,05/01/2015,2,1
CUST-IL-4824-1402,AGT-3569,CUST-IL-4824-1402,AGT-3569,MANAGED_BY,0.8771,0.7791,07/01/2015,05/01/2015,07/01/2015,5,1
CUST-OH-7960-2152,AGT-6864,CUST-OH-7960-2152,AGT-6864,MANAGED_BY,0.5772,0.4885,08/01/2015,06/01/2015,08/01/2015,2,1
CUST-IN-9106-4091,AGT-5902,CUST-IN-9106-4091,AGT-5902,MANAGED_BY,0.3523,0.3362,03/01/2015,01/01/2015,03/01/2015,3,1
CUST-OH-3274-8848,AGT-8694,CUST-OH-3274-8848,AGT-8694,MANAGED_BY,0.6119,0.5686,08/01/2015,07/01/2015,08/01/2015,1,1
CUST-OH-7152-5443,AGT-4150,CUST-OH-7152-5443,AGT-4150,MANAGED_BY,0.8165,0.7545,07/01/2015,09/01/2015,07/01/2015,2,1
CUST-IL-6488-6659,AGT-7095,CUST-IL-6488-6659,AGT-7095,MANAGED_BY,0.7283,0.7058,04/01/2015,06/01/2015,04/01/2015,3,1
CUST-IL-5169-9213,AGT-6995,CUST-IL-5169-9213,AGT-6995,MANAGED_BY,0.5265,0.4751,04/01/2015,09/01/2015,04/01/2015,4,1
CUST-IN-9844-1434,AGT-5011,CUST-IN-9844-1434,AGT-5011,MANAGED_BY,0.7183,0.6376,07/01/2015,03/01/2015,07/01/2015,2,1
CUST-IN-8013-5833,AGT-4906,CUST-IN-8013-5833,AGT-4906,MANAGED_BY,0.5765,0.4869,09/01/2015,05/01/2015,09/01/2015,2,1
CUST-OH-7861-1706,AGT-7539,CUST-OH-7861-1706,AGT-7539,MANAGED_BY,0.8645,0.8192,01/01/2015,09/01/2015,01/01/2015,2,1
CUST-IL-6841-3634,AGT-3598,CUST-IL-6841-3634,AGT-3598,MANAGED_BY,0.4162,0.3831,01/01/2015,07/01/2015,01/01/2015,4,1
CUST-IL-2475-3382,AGT-5297,CUST-IL-2475-3382,AGT-5297,MANAGED_BY,0.331,0.2941,08/01/2015,04/01/2015,08/01/2015,2,1
CUST-IL-2597-9090,AGT-4286,CUST-IL-2597-9090,AGT-4286,MANAGED_BY,0.4584,0.4358,02/01/2015,01/01/2015,02/01/2015,1,1
CUST-IL-1851-4348,AGT-5129,CUST-IL-1851-4348,AGT-5129,MANAGED_BY,0.6742,0.5535,02/01/2015,08/01/2015,02/01/2015,4,1
CUST-IL-7607-3793,AGT-2261,CUST-IL-7607-3793,AGT-2261,MANAGED_BY,0.3015,0.2843,05/01/2015,03/01/2015,05/01/2015,3,1
CUST-IN-3624-8195,AGT-2104,CUST-IN-3624-8195,AGT-2104,MANAGED_BY,0.6559,0.6105,08/01/2015,09/01/2015,08/01/2015,1,1
CUST-OH-3895-9476,AGT-1667,CUST-OH-3895-9476,AGT-1667,MANAGED_BY,0.4991,0.4172,06/01/2015,06/01/2015,06/01/2015,5,1
CUST-IN-1795-1311,AGT-7686,CUST-IN-1795-1311,AGT-7686,MANAGED_BY,0.3932,0.3596,01/01/2015,06/01/2015,01/01/2015,4,1
CUST-IL-2654-3032,AGT-5312,CUST-IL-2654-3032,AGT-5312,MANAGED_BY,0.3596,0.2886,06/01/2015,05/01/2015,06/01/2015,3,1
CUST-IN-2662-3271,AGT-3543,CUST-IN-2662-3271,AGT-3543,MANAGED_BY,0.455,0.39,03/01/2015,02/01/2015,03/01/2015,2,1
CUST-IN-9218-4891,AGT-5193,CUST-IN-9218-4891,AGT-5193,MANAGED_BY,0.7107,0.6529,03/01/2015,08/01/2015,03/01/2015,4,1
CUST-IN-4887-2718,AGT-8355,CUST-IN-4887-2718,AGT-8355,MANAGED_BY,0.6441,0.598,01/01/2015,04/01/2015,01/01/2015,1,1
CUST-IL-1925-5761,AGT-5449,CUST-IL-1925-5761,AGT-5449,MANAGED_BY,0.4628,0.42,02/01/2015,05/01/2015,02/01/2015,1,1
CUST-IN-3380-8493,AGT-8659,CUST-IN-3380-8493,AGT-8659,MANAGED_BY,0.4517,0.4333,02/01/2015,04/01/2015,02/01/2015,4,1
CUST-IN-8656-1092,AGT-1329,CUST-IN-8656-1092,AGT-1329,MANAGED_BY,0.6627,0.551,03/01/2015,02/01/2015,03/01/2015,2,1
CUST-IN-9632-1753,AGT-1654,CUST-IN-9632-1753,AGT-1654,MANAGED_BY,0.8816,0.741,08/01/2015,05/01/2015,08/01/2015,2,1
CUST-OH-7284-9138,AGT-6267,CUST-OH-7284-9138,AGT-6267,MANAGED_BY,0.4835,0.4254,01/01/2015,02/01/2015,01/01/2015,2,1
CUST-IL-5534-1760,AGT-7208,CUST-IL-5534-1760,AGT-7208,MANAGED_BY,0.588,0.5822,05/01/2015,05/01/2015,05/01/2015,5,1
CUST-IL-4406-7477,AGT-3874,CUST-IL-4406-7477,AGT-3874,MANAGED_BY,0.7183,0.5859,03/01/2015,03/01/2015,03/01/2015,5,1
CUST-IN-4632-4367,AGT-6373,CUST-IN-4632-4367,AGT-6373,MANAGED_BY,0.6101,0.4965,03/01/2015,02/01/2015,03/01/2015,5,1
CUST-IL-7534-3133,AGT-8214,CUST-IL-7534-3133,AGT-8214,MANAGED_BY,0.6494,0.6463,06/01/2015,06/01/2015,06/01/2015,5,1
CUST-IN-9205-3443,AGT-3571,CUST-IN-9205-3443,AGT-3571,MANAGED_BY,0.7292,0.7233,04/01/2015,05/01/2015,04/01/2015,4,1
CUST-IL-5947-7919,AGT-1822,CUST-IL-5947-7919,AGT-1822,MANAGED_BY,0.5507,0.4528,04/01/2015,05/01/2015,04/01/2015,4,1
CUST-IN-7253-6234,AGT-8171,CUST-IN-7253-6234,AGT-8171,MANAGED_BY,0.5346,0.5147,03/01/2015,01/01/2015,03/01/2015,2,1
CUST-OH-6072-5985,AGT-6734,CUST-OH-6072-5985,AGT-6734,MANAGED_BY,0.7424,0.667,04/01/2015,07/01/2015,04/01/2015,2,1
CUST-IL-9793-4706,AGT-5517,CUST-IL-9793-4706,AGT-5517,MANAGED_BY,0.7204,0.6822,09/01/2015,08/01/2015,09/01/2015,3,1
CUST-OH-8652-9260,AGT-6326,CUST-OH-8652-9260,AGT-6326,MANAGED_BY,0.6159,0.5938,02/01/2015,07/01/2015,02/01/2015,2,1
CUST-IN-1409-2313,AGT-8678,CUST-IN-1409-2313,AGT-8678,MANAGED_BY,0.5883,0.5802,05/01/2015,03/01/2015,05/01/2015,1,1
CUST-IL-7873-6009,AGT-5304,CUST-IL-7873-6009,AGT-5304,MANAGED_BY,0.5756,0.5076,04/01/2015,05/01/2015,04/01/2015,1,1
CUST-IN-2723-4374,AGT-3246,CUST-IN-2723-4374,AGT-3246,MANAGED_BY,0.4843,0.396,04/01/2015,03/01/2015,04/01/2015,5,1
CUST-IN-7280-5035,AGT-1263,CUST-IN-7280-5035,AGT-1263,MANAGED_BY,0.7363,0.6447,02/01/2015,09/01/2015,02/01/2015,3,1
CUST-OH-8046-6239,AGT-4717,CUST-OH-8046-6239,AGT-4717,MANAGED_BY,0.6141,0.6009,07/01/2015,06/01/2015,07/01/2015,5,1
CUST-OH-7188-9949,AGT-7506,CUST-OH-7188-9949,AGT-7506,MANAGED_BY,0.3335,0.3251,02/01/2015,08/01/2015,02/01/2015,2,1
CUST-IN-4824-1428,AGT-1436,CUST-IN-4824-1428,AGT-1436,MANAGED_BY,0.4757,0.4287,07/01/2015,05/01/2015,07/01/2015,4,1
CUST-IL-3311-3981,AGT-1764,CUST-IL-3311-3981,AGT-1764,MANAGED_BY,0.3488,0.3224,07/01/2015,01/01/2015,07/01/2015,3,1
CUST-IN-7530-4506,AGT-7524,CUST-IN-7530-4506,AGT-7524,MANAGED_BY,0.671,0.6042,08/01/2015,05/01/2015,08/01/2015,3,1
CUST-IN-9103-4589,AGT-1802,CUST-IN-9103-4589,AGT-1802,MANAGED_BY,0.6807,0.5664,05/01/2015,01/01/2015,05/01/2015,5,1
CUST-IN-3792-5609,AGT-7010,CUST-IN-3792-5609,AGT-7010,MANAGED_BY,0.3975,0.3427,05/01/2015,06/01/2015,05/01/2015,2,1
CUST-OH-3628-8139,AGT-9459,CUST-OH-3628-8139,AGT-9459,MANAGED_BY,0.3404,0.3224,07/01/2015,03/01/2015,07/01/2015,4,1
CUST-IN-1354-4419,AGT-2775,CUST-IN-1354-4419,AGT-2775,MANAGED_BY,0.7166,0.6947,08/01/2015,08/01/2015,08/01/2015,2,1
CUST-IN-7985-5165,AGT-2067,CUST-IN-7985-5165,AGT-2067,MANAGED_BY,0.8023,0.6997,01/01/2015,08/01/2015,01/01/2015,2,1
CUST-IN-2508-7304,AGT-6553,CUST-IN-2508-7304,AGT-6553,MANAGED_BY,0.7416,0.6127,08/01/2015,01/01/2015,08/01/2015,1,1
CUST-IL-8241-6075,AGT-5889,CUST-IL-8241-6075,AGT-5889,MANAGED_BY,0.6841,0.6262,02/01/2015,04/01/2015,02/01/2015,5,1
CUST-IN-3226-2839,AGT-5065,CUST-IN-3226-2839,AGT-5065,MANAGED_BY,0.3166,0.2885,02/01/2015,06/01/2015,02/01/2015,5,1
CUST-IL-8713-8637,AGT-9019,CUST-IL-8713-8637,AGT-9019,MANAGED_BY,0.4928,0.4267,09/01/2015,05/01/2015,09/01/2015,3,1
CUST-OH-4880-7593,AGT-4989,CUST-OH-4880-7593,AGT-4989,MANAGED_BY,0.698,0.6565,06/01/2015,08/01/2015,06/01/2015,3,1
CUST-IN-4858-7099,AGT-1753,CUST-IN-4858-7099,AGT-1753,MANAGED_BY,0.3805,0.3741,02/01/2015,07/01/2015,02/01/2015,1,1
CUST-OH-8864-9511,AGT-3017,CUST-OH-8864-9511,AGT-3017,MANAGED_BY,0.552,0.5109,02/01/2015,07/01/2015,02/01/2015,1,1
CUST-IL-9071-2416,AGT-3623,CUST-IL-9071-2416,AGT-3623,MANAGED_BY,0.5223,0.4492,02/01/2015,04/01/2015,02/01/2015,5,1
CUST-IN-8333-8704,AGT-4379,CUST-IN-8333-8704,AGT-4379,MANAGED_BY,0.7181,0.6168,06/01/2015,01/01/2015,06/01/2015,5,1
CUST-IL-5215-9485,AGT-7769,CUST-IL-5215-9485,AGT-7769,MANAGED_BY,0.5941,0.5153,08/01/2015,08/01/2015,08/01/2015,3,1
CUST-IN-2548-1573,AGT-5191,CUST-IN-2548-1573,AGT-5191,MANAGED_BY,0.3373,0.3163,09/01/2015,08/01/2015,09/01/2015,5,1
CUST-IL-6344-6612,AGT-8518,CUST-IL-6344-6612,AGT-8518,MANAGED_BY,0.844,0.824,08/01/2015,08/01/2015,08/01/2015,5,1
CUST-IN-5747-3170,AGT-3822,CUST-IN-5747-3170,AGT-3822,MANAGED_BY,0.897,0.8164,03/01/2015,06/01/2015,03/01/2015,5,1
CUST-IL-4768-6548,AGT-1384,CUST-IL-4768-6548,AGT-1384,MANAGED_BY,0.6189,0.5191,04/01/2015,02/01/2015,04/01/2015,5,1
CUST-IN-1496-3167,AGT-7291,CUST-IN-1496-3167,AGT-7291,MANAGED_BY,0.8577,0.8377,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6306-7376,AGT-7238,CUST-OH-6306-7376,AGT-7238,MANAGED_BY,0.8559,0.7187,04/01/2015,01/01/2015,04/01/2015,5,1
CUST-OH-5006-3838,AGT-7367,CUST-OH-5006-3838,AGT-7367,MANAGED_BY,0.6727,0.5723,08/01/2015,07/01/2015,08/01/2015,1,1
CUST-IN-3521-3721,AGT-1960,CUST-IN-3521-3721,AGT-1960,MANAGED_BY,0.6227,0.6202,02/01/2015,06/01/2015,02/01/2015,1,1
CUST-IL-5692-7864,AGT-9230,CUST-IL-5692-7864,AGT-9230,MANAGED_BY,0.8811,0.8794,06/01/2015,02/01/2015,06/01/2015,5,1
CUST-OH-9070-1175,AGT-5336,CUST-OH-9070-1175,AGT-5336,MANAGED_BY,0.5651,0.5202,06/01/2015,05/01/2015,06/01/2015,5,1
CUST-OH-7000-2574,AGT-6889,CUST-OH-7000-2574,AGT-6889,MANAGED_BY,0.6439,0.518,09/01/2015,01/01/2015,09/01/2015,3,1
CUST-OH-8668-7839,AGT-9111,CUST-OH-8668-7839,AGT-9111,MANAGED_BY,0.5246,0.4322,07/01/2015,08/01/2015,07/01/2015,2,1
