:START_ID,:END_ID,:TYPE,role,injury_flag,claim_amount,fraud_reported,filing_channel,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CUST-OH-1559-1226,CLM-155912,FILED_CLAIM,Named Driver,No,2860.0,Y,Web,0.0286,0.0242,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1101-5869,CLM-110143,FILED_CLAIM,Policy Holder,Yes,5490.0,N,Agent,0.0549,0.0459,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-8085-8939,CLM-808544,FILED_CLAIM,Primary Claimant,No,7370.0,N,Walk-In,0.0737,0.0592,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-4090-2522,CLM-409074,FILED_CLAIM,Primary Claimant,Yes,50800.0,Y,Walk-In,0.508,0.4607,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-8247-6992,CLM-824728,FILED_CLAIM,Primary Claimant,Yes,41520.0,N,Mobile App,0.4152,0.3549,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6060-8630,CLM-606037,FILED_CLAIM,Primary Claimant,Yes,89650.0,N,Call Center,0.8965,0.8919,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6368-7941,CLM-636843,FILED_CLAIM,Primary Claimant,No,39690.0,N,Mobile App,0.3969,0.3614,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-1118-4772,CLM-111874,FILED_CLAIM,Primary Claimant,Yes,62260.0,N,Mobile App,0.6226,0.5849,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4398-9303,CLM-439844,FILED_CLAIM,Primary Claimant,No,51920.0,Y,Walk-In,0.5192,0.4285,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4635-5714,CLM-463513,FILED_CLAIM,Named Driver,Yes,53460.0,N,Mobile App,0.5346,0.5205,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5778-1025,CLM-577858,FILED_CLAIM,Primary Claimant,Yes,57100.0,N,Web,0.571,0.5129,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6073-1704,CLM-607351,FILED_CLAIM,Primary Claimant,Yes,77440.0,N,Mobile App,0.7744,0.7547,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6827-7916,CLM-682754,FILED_CLAIM,Policy Holder,Yes,68300.0,N,Web,0.683,0.6248,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7573-7043,CLM-757352,FILED_CLAIM,Primary Claimant,No,5060.0,N,Call Center,0.0506,0.0452,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-3074-3779,CLM-307469,FILED_CLAIM,Primary Claimant,No,59400.0,Y,Mobile App,0.594,0.5275,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5262-1069,CLM-526296,FILED_CLAIM,Primary Claimant,No,69930.0,Y,Web,0.6993,0.5852,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6588-6447,CLM-658816,FILED_CLAIM,Primary Claimant,Yes,77700.0,N,Mobile App,0.777,0.6296,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9133-3712,CLM-913337,FILED_CLAIM,Named Driver,Yes,68750.0,Y,Agent,0.6875,0.6794,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-4884-2410,CLM-488464,FILED_CLAIM,Passenger,Yes,91080.0,N,Mobile App,0.9108,0.8157,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4800-2809,CLM-480094,FILED_CLAIM,Named Driver,Yes,48360.0,N,Web,0.4836,0.4664,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-2631-8050,CLM-263108,FILED_CLAIM,Named Driver,Yes,95000.0,N,Agent,0.95,0.8361,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-2984-1410,CLM-298412,FILED_CLAIM,Named Driver,Yes,3900.0,N,Walk-In,0.039,0.0318,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2619-6126,CLM-261905,FILED_CLAIM,Passenger,No,59400.0,Y,Call Center,0.594,0.55,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6744-2565,CLM-674485,FILED_CLAIM,Passenger,Yes,60210.0,N,Web,0.6021,0.4881,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2234-8560,CLM-223404,FILED_CLAIM,Primary Claimant,No,43600.0,N,Mobile App,0.436,0.3618,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9914-4101,CLM-991480,FILED_CLAIM,Primary Claimant,No,62800.0,N,Walk-In,0.628,0.5731,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8042-3486,CLM-804219,FILED_CLAIM,Named Driver,Yes,59500.0,N,Walk-In,0.595,0.5122,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-4830-9430,CLM-483088,FILED_CLAIM,Primary Claimant,Yes,53460.0,N,Mobile App,0.5346,0.5339,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-1008-9157,CLM-100804,FILED_CLAIM,Named Driver,No,41690.0,N,Agent,0.4169,0.3434,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9418-6080,CLM-941807,FILED_CLAIM,Primary Claimant,No,63100.0,N,Walk-In,0.631,0.6013,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5934-8010,CLM-593466,FILED_CLAIM,Named Driver,Yes,62880.0,Y,Web,0.6288,0.5793,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4374-2428,CLM-437442,FILED_CLAIM,Named Driver,Yes,75400.0,Y,Agent,0.754,0.7224,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9421-1667,CLM-942106,FILED_CLAIM,Primary Claimant,Yes,46200.0,N,Agent,0.462,0.3905,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7949-5655,CLM-794951,FILED_CLAIM,Named Driver,Yes,58500.0,N,Walk-In,0.585,0.5291,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1824-8333,CLM-182450,FILED_CLAIM,Primary Claimant,Yes,66240.0,N,Agent,0.6624,0.5896,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7309-3103,CLM-730973,FILED_CLAIM,Named Driver,Yes,65440.0,N,Walk-In,0.6544,0.5815,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6877-2802,CLM-687755,FILED_CLAIM,Primary Claimant,No,64200.0,N,Call Center,0.642,0.624,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7576-9974,CLM-757644,FILED_CLAIM,Primary Claimant,Yes,32320.0,N,Web,0.3232,0.3226,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9988-9170,CLM-998865,FILED_CLAIM,Named Driver,No,33480.0,N,Walk-In,0.3348,0.2883,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9449-8584,CLM-944953,FILED_CLAIM,Primary Claimant,Yes,4320.0,N,Mobile App,0.0432,0.0399,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-3864-5263,CLM-386429,FILED_CLAIM,Primary Claimant,No,4200.0,N,Mobile App,0.042,0.0387,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1082-7959,CLM-108270,FILED_CLAIM,Named Driver,Yes,57970.0,N,Agent,0.5797,0.5496,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-2051-2050,CLM-205134,FILED_CLAIM,Primary Claimant,Yes,4320.0,N,Web,0.0432,0.0427,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7493-3885,CLM-749325,FILED_CLAIM,Primary Claimant,No,69300.0,N,Agent,0.693,0.5832,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7743-2970,CLM-774303,FILED_CLAIM,Named Driver,Yes,32480.0,N,Walk-In,0.3248,0.2735,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6984-7207,CLM-698470,FILED_CLAIM,Primary Claimant,Yes,60480.0,N,Call Center,0.6048,0.5637,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7199-2746,CLM-719989,FILED_CLAIM,Primary Claimant,No,2640.0,N,Web,0.0264,0.0219,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3093-3806,CLM-309323,FILED_CLAIM,Primary Claimant,No,6050.0,N,Mobile App,0.0605,0.0505,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-4440-5780,CLM-444035,FILED_CLAIM,Policy Holder,No,42700.0,Y,Web,0.427,0.348,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4314-6257,CLM-431478,FILED_CLAIM,Primary Claimant,Yes,40260.0,Y,Mobile App,0.4026,0.3223,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7976-2729,CLM-797634,FILED_CLAIM,Primary Claimant,Yes,50000.0,N,Agent,0.5,0.4451,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-2848-8693,CLM-284836,FILED_CLAIM,Primary Claimant,No,3840.0,N,Web,0.0384,0.0353,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2381-2327,CLM-238196,FILED_CLAIM,Primary Claimant,No,95900.0,N,Call Center,0.959,0.8231,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-8857-2413,CLM-885789,FILED_CLAIM,Named Driver,Yes,56160.0,N,Call Center,0.5616,0.4753,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-2874-6371,CLM-287436,FILED_CLAIM,Primary Claimant,Yes,63030.0,N,Agent,0.6303,0.5934,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4960-1573,CLM-496067,FILED_CLAIM,Primary Claimant,Yes,63470.0,N,Walk-In,0.6347,0.597,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2060-3065,CLM-206004,FILED_CLAIM,Primary Claimant,No,44440.0,Y,Call Center,0.4444,0.3959,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1530-8377,CLM-153027,FILED_CLAIM,Policy Holder,Yes,6600.0,N,Call Center,0.066,0.0619,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-4694-2656,CLM-469426,FILED_CLAIM,Primary Claimant,Yes,77200.0,N,Web,0.772,0.7603,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6549-7091,CLM-654974,FILED_CLAIM,Named Driver,No,57000.0,N,Web,0.57,0.5458,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9434-7330,CLM-943425,FILED_CLAIM,Primary Claimant,Yes,2700.0,N,Call Center,0.027,0.025,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6418-4569,CLM-641845,FILED_CLAIM,Named Driver,Yes,47300.0,N,Call Center,0.473,0.4409,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7945-3166,CLM-794534,FILED_CLAIM,Named Driver,Yes,55110.0,N,Call Center,0.5511,0.5438,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-3578-1371,CLM-357808,FILED_CLAIM,Primary Claimant,Yes,4320.0,N,Walk-In,0.0432,0.0382,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5360-4725,CLM-536052,FILED_CLAIM,Primary Claimant,Yes,68760.0,Y,Call Center,0.6876,0.625,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-8733-7991,CLM-873384,FILED_CLAIM,Named Driver,Yes,74400.0,Y,Web,0.744,0.6916,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7902-7104,CLM-790225,FILED_CLAIM,Primary Claimant,Yes,35300.0,Y,Web,0.353,0.3465,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5874-4804,CLM-587498,FILED_CLAIM,Primary Claimant,Yes,2640.0,N,Web,0.0264,0.0255,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6390-2456,CLM-639027,FILED_CLAIM,Primary Claimant,Yes,60190.0,Y,Agent,0.6019,0.4901,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2178-7057,CLM-217899,FILED_CLAIM,Named Driver,Yes,41580.0,Y,Walk-In,0.4158,0.3464,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5890-8877,CLM-589094,FILED_CLAIM,Named Driver,No,58500.0,Y,Web,0.585,0.504,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4588-5095,CLM-458829,FILED_CLAIM,Primary Claimant,Yes,79320.0,N,Call Center,0.7932,0.7534,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6262-7395,CLM-626208,FILED_CLAIM,Primary Claimant,No,82610.0,Y,Mobile App,0.8261,0.7549,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3150-8870,CLM-315041,FILED_CLAIM,Primary Claimant,Yes,78600.0,Y,Agent,0.786,0.6742,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-2832-7616,CLM-283267,FILED_CLAIM,Named Driver,Yes,51390.0,Y,Walk-In,0.5139,0.4239,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4424-7090,CLM-442494,FILED_CLAIM,Named Driver,Yes,70200.0,Y,Mobile App,0.702,0.6583,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-1592-6605,CLM-159243,FILED_CLAIM,Primary Claimant,Yes,4900.0,N,Web,0.049,0.0461,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6698-5086,CLM-669800,FILED_CLAIM,Passenger,Yes,66480.0,Y,Agent,0.6648,0.6572,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5201-2021,CLM-520179,FILED_CLAIM,Named Driver,Yes,50380.0,Y,Call Center,0.5038,0.4535,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6079-4982,CLM-607974,FILED_CLAIM,Primary Claimant,No,64350.0,N,Agent,0.6435,0.5784,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4650-8633,CLM-465065,FILED_CLAIM,Named Driver,Yes,55400.0,Y,Walk-In,0.554,0.4521,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3699-8627,CLM-369941,FILED_CLAIM,Primary Claimant,Yes,49900.0,N,Mobile App,0.499,0.4032,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-4472-5630,CLM-447226,FILED_CLAIM,Primary Claimant,No,74880.0,N,Agent,0.7488,0.6637,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8316-5289,CLM-831668,FILED_CLAIM,Named Driver,No,105820.0,N,Agent,1.0,0.8645,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9229-6478,CLM-922937,FILED_CLAIM,Named Driver,Yes,7150.0,N,Mobile App,0.0715,0.0608,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6404-6762,CLM-640474,FILED_CLAIM,Primary Claimant,No,55800.0,N,Walk-In,0.558,0.4566,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1532-4802,CLM-153298,FILED_CLAIM,Primary Claimant,Yes,5830.0,N,Call Center,0.0583,0.0579,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3347-8729,CLM-334749,FILED_CLAIM,Primary Claimant,Yes,85900.0,Y,Walk-In,0.859,0.8308,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-2212-3986,CLM-221283,FILED_CLAIM,Primary Claimant,Yes,7110.0,N,Walk-In,0.0711,0.0651,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9614-8328,CLM-961496,FILED_CLAIM,Primary Claimant,No,36960.0,N,Call Center,0.3696,0.366,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8047-5192,CLM-804751,FILED_CLAIM,Primary Claimant,Yes,64400.0,N,Agent,0.644,0.6439,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3692-5870,CLM-369226,FILED_CLAIM,Primary Claimant,Yes,1920.0,N,Mobile App,0.0192,0.0179,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6911-7725,CLM-691115,FILED_CLAIM,Primary Claimant,No,86130.0,Y,Mobile App,0.8613,0.7355,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7131-5446,CLM-713172,FILED_CLAIM,Policy Holder,Yes,82170.0,Y,Call Center,0.8217,0.664,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6217-1455,CLM-621756,FILED_CLAIM,Primary Claimant,Yes,50300.0,Y,Mobile App,0.503,0.4785,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6151-3637,CLM-615116,FILED_CLAIM,Policy Holder,No,44200.0,N,Mobile App,0.442,0.3952,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9475-4076,CLM-947598,FILED_CLAIM,Policy Holder,Yes,66660.0,N,Web,0.6666,0.6201,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6580-7201,CLM-658002,FILED_CLAIM,Primary Claimant,Yes,78320.0,N,Walk-In,0.7832,0.7701,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-3745-1028,CLM-374545,FILED_CLAIM,Policy Holder,No,105040.0,N,Walk-In,1.0,0.8363,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-8058-9199,CLM-805806,FILED_CLAIM,Primary Claimant,Yes,50700.0,N,Web,0.507,0.465,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2350-4694,CLM-235097,FILED_CLAIM,Primary Claimant,Yes,51210.0,N,Web,0.5121,0.4747,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-2909-8929,CLM-290971,FILED_CLAIM,Policy Holder,Yes,51840.0,N,Walk-In,0.5184,0.4657,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-1802-2513,CLM-180286,FILED_CLAIM,Passenger,Yes,52800.0,N,Mobile App,0.528,0.432,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6620-7819,CLM-662088,FILED_CLAIM,Primary Claimant,No,55200.0,N,Call Center,0.552,0.48,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-8843-8783,CLM-884365,FILED_CLAIM,Primary Claimant,No,9100.0,N,Agent,0.091,0.0789,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1780-6618,CLM-178081,FILED_CLAIM,Policy Holder,Yes,67600.0,N,Web,0.676,0.6314,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5074-1182,CLM-507452,FILED_CLAIM,Policy Holder,Yes,40800.0,N,Agent,0.408,0.3964,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9906-6088,CLM-990624,FILED_CLAIM,Primary Claimant,Yes,84500.0,Y,Mobile App,0.845,0.7317,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-8921-3216,CLM-892148,FILED_CLAIM,Primary Claimant,Yes,71610.0,Y,Walk-In,0.7161,0.6722,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-3986-5306,CLM-398683,FILED_CLAIM,Primary Claimant,No,60600.0,Y,Call Center,0.606,0.5197,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6051-9898,CLM-605100,FILED_CLAIM,Primary Claimant,Yes,81240.0,Y,Walk-In,0.8124,0.8035,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1431-4178,CLM-143109,FILED_CLAIM,Named Driver,No,29300.0,N,Walk-In,0.293,0.2821,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2302-1471,CLM-230223,FILED_CLAIM,Primary Claimant,Yes,76450.0,N,Web,0.7645,0.6957,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7696-9665,CLM-769602,FILED_CLAIM,Primary Claimant,No,49400.0,N,Mobile App,0.494,0.4401,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4208-7298,CLM-420815,FILED_CLAIM,Named Driver,No,90530.0,N,Mobile App,0.9053,0.7812,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9735-5068,CLM-973546,FILED_CLAIM,Primary Claimant,Yes,8030.0,N,Walk-In,0.0803,0.0694,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6080-6489,CLM-608039,FILED_CLAIM,Policy Holder,No,63900.0,N,Call Center,0.639,0.6352,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2501-4459,CLM-250162,FILED_CLAIM,Policy Holder,No,38640.0,N,Walk-In,0.3864,0.3404,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7864-9605,CLM-786432,FILED_CLAIM,Primary Claimant,Yes,41490.0,N,Mobile App,0.4149,0.3746,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4451-7634,CLM-445195,FILED_CLAIM,Primary Claimant,Yes,79090.0,N,Walk-In,0.7909,0.789,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9386-9286,CLM-938634,FILED_CLAIM,Named Driver,No,87900.0,N,Walk-In,0.879,0.8188,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4824-1402,CLM-482495,FILED_CLAIM,Primary Claimant,Yes,53400.0,N,Walk-In,0.534,0.4851,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7960-2152,CLM-796005,FILED_CLAIM,Named Driver,Yes,52030.0,N,Call Center,0.5203,0.4592,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9106-4091,CLM-910604,FILED_CLAIM,Primary Claimant,No,82060.0,N,Call Center,0.8206,0.6873,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3274-8848,CLM-327488,FILED_CLAIM,Primary Claimant,No,48360.0,N,Agent,0.4836,0.4219,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7152-5443,CLM-715202,FILED_CLAIM,Policy Holder,Yes,52290.0,N,Mobile App,0.5229,0.4974,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6488-6659,CLM-648852,FILED_CLAIM,Policy Holder,No,68200.0,Y,Mobile App,0.682,0.6309,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5169-9213,CLM-516959,FILED_CLAIM,Primary Claimant,Yes,60750.0,Y,Call Center,0.6075,0.5783,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9844-1434,CLM-984456,FILED_CLAIM,Primary Claimant,No,65560.0,Y,Mobile App,0.6556,0.5512,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-8013-5833,CLM-801331,FILED_CLAIM,Primary Claimant,Yes,70290.0,N,Mobile App,0.7029,0.6395,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7861-1706,CLM-786103,FILED_CLAIM,Primary Claimant,Yes,45000.0,N,Web,0.45,0.4435,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6841-3634,CLM-684193,FILED_CLAIM,Primary Claimant,Yes,61800.0,N,Mobile App,0.618,0.5486,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2475-3382,CLM-247505,FILED_CLAIM,Primary Claimant,No,64570.0,N,Agent,0.6457,0.6067,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2597-9090,CLM-259792,FILED_CLAIM,Primary Claimant,Yes,70500.0,N,Mobile App,0.705,0.5811,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-1851-4348,CLM-185124,FILED_CLAIM,Primary Claimant,Yes,57900.0,N,Agent,0.579,0.5759,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7607-3793,CLM-760700,FILED_CLAIM,Named Driver,Yes,57860.0,N,Agent,0.5786,0.5333,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-3624-8195,CLM-362407,FILED_CLAIM,Named Driver,Yes,37800.0,N,Walk-In,0.378,0.3205,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3895-9476,CLM-389525,FILED_CLAIM,Policy Holder,Yes,63300.0,N,Walk-In,0.633,0.5265,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1795-1311,CLM-179538,FILED_CLAIM,Primary Claimant,No,44200.0,N,Agent,0.442,0.4023,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2654-3032,CLM-265437,FILED_CLAIM,Named Driver,Yes,31680.0,N,Web,0.3168,0.2884,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-2662-3271,CLM-266247,FILED_CLAIM,Primary Claimant,Yes,100.0,N,Walk-In,0.001,0.0008,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9218-4891,CLM-921851,FILED_CLAIM,Primary Claimant,Yes,56340.0,N,Mobile App,0.5634,0.5625,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4887-2718,CLM-488724,FILED_CLAIM,Policy Holder,No,69740.0,N,Call Center,0.6974,0.6853,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-1925-5761,CLM-192524,FILED_CLAIM,Named Driver,Yes,60480.0,N,Web,0.6048,0.5397,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-3380-8493,CLM-338070,FILED_CLAIM,Primary Claimant,Yes,80880.0,N,Web,0.8088,0.666,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-8656-1092,CLM-865607,FILED_CLAIM,Primary Claimant,Yes,49390.0,N,Agent,0.4939,0.4773,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9632-1753,CLM-963285,FILED_CLAIM,Primary Claimant,No,69360.0,N,Call Center,0.6936,0.624,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7284-9138,CLM-728491,FILED_CLAIM,Named Driver,No,3740.0,N,Agent,0.0374,0.0353,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5534-1760,CLM-553436,FILED_CLAIM,Policy Holder,No,5060.0,N,Call Center,0.0506,0.0456,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4406-7477,CLM-440616,FILED_CLAIM,Primary Claimant,No,35860.0,Y,Mobile App,0.3586,0.3065,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4632-4367,CLM-463237,FILED_CLAIM,Primary Claimant,Yes,50050.0,Y,Mobile App,0.5005,0.484,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7534-3133,CLM-753452,FILED_CLAIM,Policy Holder,No,59070.0,N,Web,0.5907,0.5884,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9205-3443,CLM-920554,FILED_CLAIM,Primary Claimant,Yes,28440.0,N,Mobile App,0.2844,0.2414,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5947-7919,CLM-594783,FILED_CLAIM,Primary Claimant,Yes,45540.0,Y,Call Center,0.4554,0.4145,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7253-6234,CLM-725330,FILED_CLAIM,Primary Claimant,No,38700.0,N,Walk-In,0.387,0.3393,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6072-5985,CLM-607259,FILED_CLAIM,Primary Claimant,Yes,5830.0,N,Web,0.0583,0.0574,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9793-4706,CLM-979336,FILED_CLAIM,Policy Holder,No,57240.0,Y,Web,0.5724,0.5161,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8652-9260,CLM-865201,FILED_CLAIM,Named Driver,No,46200.0,N,Mobile App,0.462,0.4508,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1409-2313,CLM-140977,FILED_CLAIM,Named Driver,No,57700.0,N,Walk-In,0.577,0.5613,01/01/2015,01/01/2015,01/01/2015,1,1
