:START_ID,:END_ID,:TYPE,policy_bind_date,annual_premium,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CUST-IN-8921-3216,POL-892148,HAS_POLICY,3/29/1995,1359.36,0.4531,0.3767,3/29/1995,3/29/1995,3/29/1995,1,1
CUST-IN-3986-5306,POL-398683,HAS_POLICY,4/30/2007,1607.36,0.5358,0.4874,4/30/2007,4/30/2007,4/30/2007,1,1
CUST-IL-6051-9898,POL-605100,HAS_POLICY,2/15/2001,1042.25,0.3474,0.3268,2/15/2001,2/15/2001,2/15/2001,1,1
CUST-OH-1431-4178,POL-143109,HAS_POLICY,7/9/2001,1453.95,0.4846,0.473,7/9/2001,7/9/2001,7/9/2001,1,1
CUST-IL-2302-1471,POL-230223,HAS_POLICY,9/6/2008,1969.63,0.6565,0.631,9/6/2008,9/6/2008,9/6/2008,1,1
CUST-IL-7696-9665,POL-769602,HAS_POLICY,12/19/2004,1156.19,0.3854,0.3141,12/19/2004,12/19/2004,12/19/2004,1,1
CUST-IL-4208-7298,POL-420815,HAS_POLICY,11/15/2000,1124.47,0.3748,0.3648,11/15/2000,11/15/2000,11/15/2000,1,1
CUST-OH-9735-5068,POL-973546,HAS_POLICY,3/14/2007,1493.5,0.4978,0.4086,3/14/2007,3/14/2007,3/14/2007,1,1
CUST-IL-6080-6489,POL-608039,HAS_POLICY,12/28/2004,1155.38,0.3851,0.3555,12/28/2004,12/28/2004,12/28/2004,1,1
CUST-IL-2501-4459,POL-250162,HAS_POLICY,7/5/1999,878.19,0.2927,0.2671,7/5/1999,7/5/1999,7/5/1999,1,1
CUST-IN-7864-9605,POL-786432,HAS_POLICY,11/15/1997,1145.85,0.3819,0.3314,11/15/1997,11/15/1997,11/15/1997,1,1
CUST-IN-4451-7634,POL-445195,HAS_POLICY,9/27/2010,1261.28,0.4204,0.3575,9/27/2010,9/27/2010,9/27/2010,1,1
CUST-IL-9386-9286,POL-938634,HAS_POLICY,8/30/1993,1427.46,0.4758,0.381,8/30/1993,8/30/1993,8/30/1993,1,1
CUST-IL-4824-1402,POL-482495,HAS_POLICY,1/29/1998,1592.41,0.5308,0.4324,1/29/1998,1/29/1998,1/29/1998,1,1
CUST-OH-7960-2152,POL-796005,HAS_POLICY,8/18/2007,1274.63,0.4249,0.3981,8/18/2007,8/18/2007,8/18/2007,1,1
CUST-IN-9106-4091,POL-910604,HAS_POLICY,4/14/1992,1362.31,0.4541,0.403,4/14/1992,4/14/1992,4/14/1992,1,1
CUST-OH-3274-8848,POL-327488,HAS_POLICY,8/9/1993,919.37,0.3065,0.288,8/9/1993,8/9/1993,8/9/1993,1,1
CUST-OH-7152-5443,POL-715202,HAS_POLICY,4/2/1991,1377.23,0.4591,0.4517,4/2/1991,4/2/1991,4/2/1991,1,1
CUST-IL-6488-6659,POL-648852,HAS_POLICY,3/15/2007,995.55,0.3318,0.2763,3/15/2007,3/15/2007,3/15/2007,1,1
CUST-IL-5169-9213,POL-516959,HAS_POLICY,5/1/2010,1508.12,0.5027,0.4936,5/1/2010,5/1/2010,5/1/2010,1,1
CUST-IN-9844-1434,POL-984456,HAS_POLICY,6/24/2003,484.67,0.1616,0.1557,6/24/2003,6/24/2003,6/24/2003,1,1
CUST-IN-8013-5833,POL-801331,HAS_POLICY,7/8/1990,1561.41,0.5205,0.5176,7/8/1990,7/8/1990,7/8/1990,1,1
CUST-OH-7861-1706,POL-786103,HAS_POLICY,9/24/1994,1457.21,0.4857,0.4569,9/24/1994,9/24/1994,9/24/1994,1,1
CUST-IL-6841-3634,POL-684193,HAS_POLICY,6/20/2012,1128.71,0.3762,0.3238,6/20/2012,6/20/2012,6/20/2012,1,1
CUST-IL-2475-3382,POL-247505,HAS_POLICY,4/19/2006,1358.2,0.4527,0.4072,4/19/2006,4/19/2006,4/19/2006,1,1
CUST-IL-2597-9090,POL-259792,HAS_POLICY,4/7/1999,1232.79,0.4109,0.3429,4/7/1999,4/7/1999,4/7/1999,1,1
CUST-IL-1851-4348,POL-185124,HAS_POLICY,12/7/2001,936.19,0.3121,0.3052,12/7/2001,12/7/2001,12/7/2001,1,1
CUST-IL-7607-3793,POL-760700,HAS_POLICY,11/25/2006,1302.34,0.4341,0.4026,11/25/2006,11/25/2006,11/25/2006,1,1
CUST-IN-3624-8195,POL-362407,HAS_POLICY,12/6/1996,1264.99,0.4217,0.3661,12/6/1996,12/6/1996,12/6/1996,1,1
CUST-OH-3895-9476,POL-389525,HAS_POLICY,7/10/2012,1467.76,0.4893,0.4614,7/10/2012,7/10/2012,7/10/2012,1,1
CUST-IN-1795-1311,POL-179538,HAS_POLICY,4/7/2014,1124.43,0.3748,0.3558,4/7/2014,4/7/2014,4/7/2014,1,1
CUST-IL-2654-3032,POL-265437,HAS_POLICY,10/11/2003,1319.81,0.4399,0.4132,10/11/2003,10/11/2003,10/11/2003,1,1
CUST-IN-2662-3271,POL-266247,HAS_POLICY,1/17/2015,1482.53,0.4942,0.4017,1/17/2015,1/17/2015,1/17/2015,1,1
CUST-IN-9218-4891,POL-921851,HAS_POLICY,12/7/1992,1328.18,0.4427,0.3996,12/7/1992,12/7/1992,12/7/1992,1,1
CUST-IN-4887-2718,POL-488724,HAS_POLICY,11/29/2004,1463.95,0.488,0.4393,11/29/2004,11/29/2004,11/29/2004,1,1
CUST-IL-1925-5761,POL-192524,HAS_POLICY,1/2/2004,1133.85,0.3779,0.313,1/2/2004,1/2/2004,1/2/2004,1,1
CUST-IN-3380-8493,POL-338070,HAS_POLICY,1/25/2006,1037.32,0.3458,0.3434,1/25/2006,1/25/2006,1/25/2006,1,1
CUST-IN-8656-1092,POL-865607,HAS_POLICY,4/18/1993,1562.8,0.5209,0.4381,4/18/1993,4/18/1993,4/18/1993,1,1
CUST-IN-9632-1753,POL-963285,HAS_POLICY,12/9/2006,1425.79,0.4753,0.4302,12/9/2006,12/9/2006,12/9/2006,1,1
CUST-OH-7284-9138,POL-728491,HAS_POLICY,8/30/1997,1615.14,0.5384,0.4895,8/30/1997,8/30/1997,8/30/1997,1,1
CUST-IL-5534-1760,POL-553436,HAS_POLICY,6/3/1991,1236.5,0.4122,0.3696,6/3/1991,6/3/1991,6/3/1991,1,1
CUST-IL-4406-7477,POL-440616,HAS_POLICY,9/6/1995,1017.97,0.3393,0.2938,9/6/1995,9/6/1995,9/6/1995,1,1
CUST-IN-4632-4367,POL-463237,HAS_POLICY,2/9/2000,1306.0,0.4353,0.3958,2/9/2000,2/9/2000,2/9/2000,1,1
CUST-IL-7534-3133,POL-753452,HAS_POLICY,7/23/1996,1174.14,0.3914,0.3795,7/23/1996,7/23/1996,7/23/1996,1,1
CUST-IN-9205-3443,POL-920554,HAS_POLICY,9/21/2005,1231.01,0.4103,0.3338,9/21/2005,9/21/2005,9/21/2005,1,1
CUST-IL-5947-7919,POL-594783,HAS_POLICY,12/30/2011,1299.18,0.4331,0.3917,12/30/2011,12/30/2011,12/30/2011,1,1
CUST-IN-7253-6234,POL-725330,HAS_POLICY,7/21/1996,1469.75,0.4899,0.4296,7/21/1996,7/21/1996,7/21/1996,1,1
CUST-OH-6072-5985,POL-607259,HAS_POLICY,4/8/1996,1390.72,0.4636,0.378,4/8/1996,4/8/1996,4/8/1996,1,1
CUST-IL-9793-4706,POL-979336,HAS_POLICY,3/4/2001,1694.09,0.5647,0.5344,3/4/2001,3/4/2001,3/4/2001,1,1
CUST-OH-8652-9260,POL-865201,HAS_POLICY,10/19/2001,1140.15,0.3801,0.3571,10/19/2001,10/19/2001,10/19/2001,1,1
CUST-IN-1409-2313,POL-140977,HAS_POLICY,8/18/2006,1310.71,0.4369,0.3718,8/18/2006,8/18/2006,8/18/2006,1,1
CUST-IL-7873-6009,POL-787351,HAS_POLICY,4/28/2013,1730.49,0.5768,0.5356,4/28/2013,4/28/2013,4/28/2013,1,1
CUST-IN-2723-4374,POL-272330,HAS_POLICY,11/29/2009,1616.65,0.5389,0.4743,11/29/2009,11/29/2009,11/29/2009,1,1
CUST-IN-7280-5035,POL-728025,HAS_POLICY,2/15/1990,1935.85,0.6453,0.5766,2/15/1990,2/15/1990,2/15/1990,1,1
CUST-OH-8046-6239,POL-804608,HAS_POLICY,4/12/2002,855.14,0.285,0.2838,4/12/2002,4/12/2002,4/12/2002,1,1
CUST-OH-7188-9949,POL-718829,HAS_POLICY,2/21/1999,1568.47,0.5228,0.4809,2/21/1999,2/21/1999,2/21/1999,1,1
CUST-IN-4824-1428,POL-482404,HAS_POLICY,6/18/2011,1550.53,0.5168,0.514,6/18/2011,6/18/2011,6/18/2011,1,1
CUST-IL-3311-3981,POL-331170,HAS_POLICY,3/26/1995,1370.92,0.457,0.4541,3/26/1995,3/26/1995,3/26/1995,1,1
CUST-IN-7530-4506,POL-753056,HAS_POLICY,5/3/1991,1363.59,0.4545,0.3992,5/3/1991,5/3/1991,5/3/1991,1,1
CUST-IN-9103-4589,POL-910365,HAS_POLICY,12/19/2001,828.42,0.2761,0.2625,12/19/2001,12/19/2001,12/19/2001,1,1
CUST-IN-3792-5609,POL-379268,HAS_POLICY,8/5/2012,1209.63,0.4032,0.3487,8/5/2012,8/5/2012,8/5/2012,1,1
CUST-OH-3628-8139,POL-362843,HAS_POLICY,8/9/2004,1111.17,0.3704,0.3281,8/9/2004,8/9/2004,8/9/2004,1,1
CUST-IN-1354-4419,POL-135400,HAS_POLICY,1/20/2014,989.97,0.33,0.2933,1/20/2014,1/20/2014,1/20/2014,1,1
CUST-IN-7985-5165,POL-798579,HAS_POLICY,12/19/2011,1114.23,0.3714,0.3171,12/19/2011,12/19/2011,12/19/2011,1,1
CUST-IN-2508-7304,POL-250833,HAS_POLICY,7/28/2008,1347.31,0.4491,0.4289,7/28/2008,7/28/2008,7/28/2008,1,1
CUST-IL-8241-6075,POL-824116,HAS_POLICY,5/5/1998,1687.53,0.5625,0.4935,5/5/1998,5/5/1998,5/5/1998,1,1
CUST-IN-3226-2839,POL-322613,HAS_POLICY,4/16/1995,1183.48,0.3945,0.3853,4/16/1995,4/16/1995,4/16/1995,1,1
CUST-IL-8713-8637,POL-871305,HAS_POLICY,2/14/1992,1537.13,0.5124,0.4654,2/14/1992,2/14/1992,2/14/1992,1,1
CUST-OH-4880-7593,POL-488037,HAS_POLICY,7/11/2007,1173.25,0.3911,0.3888,7/11/2007,7/11/2007,7/11/2007,1,1
CUST-IN-4858-7099,POL-485813,HAS_POLICY,4/7/2010,1361.16,0.4537,0.4407,4/7/2010,4/7/2010,4/7/2010,1,1
CUST-OH-8864-9511,POL-886473,HAS_POLICY,3/10/1991,1422.56,0.4742,0.4607,3/10/1991,3/10/1991,3/10/1991,1,1
CUST-IL-9071-2416,POL-907113,HAS_POLICY,1/20/1996,1143.06,0.381,0.3387,1/20/1996,1/20/1996,1/20/1996,1,1
CUST-IN-8333-8704,POL-833321,HAS_POLICY,3/1/2010,1405.71,0.4686,0.3937,3/1/2010,3/1/2010,3/1/2010,1,1
CUST-IL-5215-9485,POL-521592,HAS_POLICY,6/15/2014,1354.2,0.4514,0.4337,6/15/2014,6/15/2014,6/15/2014,1,1
CUST-IN-2548-1573,POL-254837,HAS_POLICY,11/25/2004,1055.6,0.3519,0.2851,11/25/2004,11/25/2004,11/25/2004,1,1
CUST-IL-6344-6612,POL-634499,HAS_POLICY,8/26/2000,999.43,0.3331,0.3027,8/26/2000,8/26/2000,8/26/2000,1,1
CUST-IN-5747-3170,POL-574707,HAS_POLICY,8/23/2005,1155.97,0.3853,0.3525,8/23/2005,8/23/2005,8/23/2005,1,1
CUST-IL-4768-6548,POL-476839,HAS_POLICY,8/9/1990,1726.91,0.5756,0.4767,8/9/1990,8/9/1990,8/9/1990,1,1
CUST-IN-1496-3167,POL-149601,HAS_POLICY,3/28/2003,1232.57,0.4109,0.3356,3/28/2003,3/28/2003,3/28/2003,1,1
CUST-OH-6306-7376,POL-630683,HAS_POLICY,10/23/2007,1078.65,0.3596,0.3165,10/23/2007,10/23/2007,10/23/2007,1,1
CUST-OH-5006-3838,POL-500639,HAS_POLICY,6/27/1996,1324.78,0.4416,0.3539,6/27/1996,6/27/1996,6/27/1996,1,1
CUST-IN-3521-3721,POL-352120,HAS_POLICY,12/11/1994,1518.54,0.5062,0.4473,12/11/1994,12/11/1994,12/11/1994,1,1
CUST-IL-5692-7864,POL-569245,HAS_POLICY,12/5/1995,1239.06,0.413,0.3598,12/5/1995,12/5/1995,12/5/1995,1,1
CUST-OH-9070-1175,POL-907012,HAS_POLICY,12/15/1996,1246.68,0.4156,0.359,12/15/1996,12/15/1996,12/15/1996,1,1
CUST-OH-7000-2574,POL-700074,HAS_POLICY,6/6/2011,1622.67,0.5409,0.4814,6/6/2011,6/6/2011,6/6/2011,1,1
CUST-OH-8668-7839,POL-866805,HAS_POLICY,12/13/1995,1082.36,0.3608,0.3252,12/13/1995,12/13/1995,12/13/1995,1,1
CUST-OH-9518-5011,POL-951863,HAS_POLICY,10/28/1997,1270.55,0.4235,0.4194,10/28/1997,10/28/1997,10/28/1997,1,1
CUST-IL-2115-7608,POL-211578,HAS_POLICY,1/4/1996,1236.32,0.4121,0.3569,1/4/1996,1/4/1996,1/4/1996,1,1
CUST-IL-3573-2346,POL-357394,HAS_POLICY,5/9/2008,785.82,0.2619,0.2444,5/9/2008,5/9/2008,5/9/2008,1,1
CUST-IN-8637-4671,POL-863749,HAS_POLICY,12/5/2009,1265.84,0.4219,0.3816,12/5/2009,12/5/2009,12/5/2009,1,1
CUST-IN-5969-7218,POL-596914,HAS_POLICY,1/5/1992,1508.9,0.503,0.4425,1/5/1992,1/5/1992,1/5/1992,1,1
CUST-OH-6846-9227,POL-684653,HAS_POLICY,11/15/1997,1106.84,0.3689,0.3193,11/15/1997,11/15/1997,11/15/1997,1,1
CUST-IN-5282-5132,POL-528259,HAS_POLICY,12/22/2012,1389.13,0.463,0.4407,12/22/2012,12/22/2012,12/22/2012,1,1
CUST-IN-7976-2779,POL-797636,HAS_POLICY,5/19/1992,974.84,0.3249,0.3177,5/19/1992,5/19/1992,5/19/1992,1,1
CUST-IL-3261-4858,POL-326180,HAS_POLICY,5/25/2002,1304.46,0.4348,0.3785,5/25/2002,5/25/2002,5/25/2002,1,1
CUST-OH-6200-9752,POL-620075,HAS_POLICY,4/21/2010,1257.36,0.4191,0.4184,4/21/2010,4/21/2010,4/21/2010,1,1
CUST-OH-9651-4668,POL-965187,HAS_POLICY,3/26/1990,1257.04,0.419,0.3496,3/26/1990,3/26/1990,3/26/1990,1,1
CUST-OH-5161-1417,POL-516182,HAS_POLICY,5/12/2007,719.52,0.2398,0.2144,5/12/2007,5/12/2007,5/12/2007,1,1
CUST-OH-7288-4730,POL-728839,HAS_POLICY,1/2/2001,1524.18,0.5081,0.4344,1/2/2001,1/2/2001,1/2/2001,1,1
CUST-IN-7715-3938,POL-771509,HAS_POLICY,8/10/2006,1395.58,0.4652,0.3728,8/10/2006,8/10/2006,8/10/2006,1,1
CUST-IL-2642-8272,POL-264221,HAS_POLICY,7/28/2014,1243.68,0.4146,0.3637,7/28/2014,7/28/2014,7/28/2014,1,1
CUST-OH-6027-2914,POL-602704,HAS_POLICY,9/27/2011,1189.04,0.3963,0.3524,9/27/2011,9/27/2011,9/27/2011,1,1
CUST-IN-6724-1165,POL-672416,HAS_POLICY,4/20/2013,1375.29,0.4584,0.4145,4/20/2013,4/20/2013,4/20/2013,1,1
CUST-IN-5455-2604,POL-545506,HAS_POLICY,3/20/1991,1389.13,0.463,0.4453,3/20/1991,3/20/1991,3/20/1991,1,1
CUST-OH-7775-5876,POL-777533,HAS_POLICY,12/21/2002,1387.51,0.4625,0.4448,12/21/2002,12/21/2002,12/21/2002,1,1
CUST-IN-9533-3622,POL-953334,HAS_POLICY,12/3/2005,1178.61,0.3929,0.3816,12/3/2005,12/3/2005,12/3/2005,1,1
CUST-IL-3697-7156,POL-369781,HAS_POLICY,5/25/2011,1166.62,0.3889,0.3338,5/25/2011,5/25/2011,5/25/2011,1,1
CUST-IN-9909-7065,POL-990998,HAS_POLICY,10/18/2006,1556.31,0.5188,0.421,10/18/2006,10/18/2006,10/18/2006,1,1
CUST-OH-9826-5079,POL-982678,HAS_POLICY,7/19/2006,1452.27,0.4841,0.3942,7/19/2006,7/19/2006,7/19/2006,1,1
CUST-OH-6460-8708,POL-646069,HAS_POLICY,6/8/2002,1212.07,0.404,0.3541,6/8/2002,6/8/2002,6/8/2002,1,1
CUST-OH-3316-1764,POL-331683,HAS_POLICY,2/12/2009,1578.54,0.5262,0.4478,2/12/2009,2/12/2009,2/12/2009,1,1
CUST-IN-3640-3287,POL-364055,HAS_POLICY,5/14/2001,1488.26,0.4961,0.4074,5/14/2001,5/14/2001,5/14/2001,1,1
CUST-IN-5218-7835,POL-521854,HAS_POLICY,2/16/2001,1096.39,0.3655,0.3052,2/16/2001,2/16/2001,2/16/2001,1,1
CUST-OH-7372-1693,POL-737252,HAS_POLICY,11/18/1993,1215.36,0.4051,0.3449,11/18/1993,11/18/1993,11/18/1993,1,1
CUST-OH-3444-5720,POL-344480,HAS_POLICY,2/18/1990,1482.57,0.4942,0.4253,2/18/1990,2/18/1990,2/18/1990,1,1
CUST-OH-8985-5843,POL-898519,HAS_POLICY,5/21/2000,954.18,0.3181,0.2589,5/21/2000,5/21/2000,5/21/2000,1,1
CUST-IL-9578-5380,POL-957816,HAS_POLICY,8/26/2012,1193.4,0.3978,0.359,8/26/2012,8/26/2012,8/26/2012,1,1
CUST-IN-1759-5733,POL-175960,HAS_POLICY,11/16/2004,1023.11,0.341,0.3145,11/16/2004,11/16/2004,11/16/2004,1,1
CUST-IL-4896-5134,POL-489618,HAS_POLICY,1/23/2003,1524.45,0.5082,0.5014,1/23/2003,1/23/2003,1/23/2003,1,1
CUST-OH-7170-9108,POL-717044,HAS_POLICY,11/7/2008,1653.32,0.5511,0.4414,11/7/2008,11/7/2008,11/7/2008,1,1
CUST-IL-1014-3348,POL-101421,HAS_POLICY,10/19/1999,1022.46,0.3408,0.3273,10/19/1999,10/19/1999,10/19/1999,1,1
CUST-IL-7939-8522,POL-793948,HAS_POLICY,12/20/1990,1396.43,0.4655,0.45,12/20/1990,12/20/1990,12/20/1990,1,1
CUST-IL-7374-6988,POL-737483,HAS_POLICY,2/14/1996,1521.55,0.5072,0.4262,2/14/1996,2/14/1996,2/14/1996,1,1
CUST-IN-6951-9695,POL-695117,HAS_POLICY,6/10/2001,1034.27,0.3448,0.3039,6/10/2001,6/10/2001,6/10/2001,1,1
CUST-OH-1674-6021,POL-167466,HAS_POLICY,3/17/2010,1255.35,0.4184,0.3794,3/17/2010,3/17/2010,3/17/2010,1,1
CUST-IL-6647-9269,POL-664732,HAS_POLICY,7/30/2003,1396.89,0.4656,0.4121,7/30/2003,7/30/2003,7/30/2003,1,1
CUST-OH-1430-7431,POL-143038,HAS_POLICY,9/17/2014,795.31,0.2651,0.2393,9/17/2014,9/17/2014,9/17/2014,1,1
CUST-IN-9799-4608,POL-979963,HAS_POLICY,6/3/2009,982.22,0.3274,0.2772,6/3/2009,6/3/2009,6/3/2009,1,1
CUST-IN-4678-7169,POL-467841,HAS_POLICY,10/11/1994,1074.07,0.358,0.3092,10/11/1994,10/11/1994,10/11/1994,1,1
CUST-OH-2190-9253,POL-219028,HAS_POLICY,7/18/1991,1311.3,0.4371,0.3908,7/18/1991,7/18/1991,7/18/1991,1,1
CUST-IL-1301-9795,POL-130156,HAS_POLICY,9/24/2001,1277.12,0.4257,0.3441,9/24/2001,9/24/2001,9/24/2001,1,1
CUST-IN-7629-8083,POL-762951,HAS_POLICY,9/19/2012,1388.62,0.4629,0.3762,9/19/2012,9/19/2012,9/19/2012,1,1
CUST-IL-3768-8966,POL-376879,HAS_POLICY,7/11/1991,1406.52,0.4688,0.3769,7/11/1991,7/11/1991,7/11/1991,1,1
CUST-IN-5990-9304,POL-599031,HAS_POLICY,10/29/1991,1558.29,0.5194,0.441,10/29/1991,10/29/1991,10/29/1991,1,1
CUST-IN-6762-1160,POL-676255,HAS_POLICY,12/28/1999,1132.47,0.3775,0.3166,12/28/1999,12/28/1999,12/28/1999,1,1
CUST-OH-9854-7878,POL-985446,HAS_POLICY,10/11/2012,1896.91,0.6323,0.6174,10/11/2012,10/11/2012,10/11/2012,1,1
CUST-IL-8841-7734,POL-884180,HAS_POLICY,8/19/1995,1143.46,0.3812,0.3277,8/19/1995,8/19/1995,8/19/1995,1,1
CUST-IN-5714-7382,POL-571462,HAS_POLICY,2/11/1991,1285.42,0.4285,0.4231,2/11/1991,2/11/1991,2/11/1991,1,1
CUST-OH-8158-8927,POL-815883,HAS_POLICY,7/2/1991,1305.26,0.4351,0.3615,7/2/1991,7/2/1991,7/2/1991,1,1
CUST-IL-2582-3976,POL-258265,HAS_POLICY,4/10/1994,1073.83,0.3579,0.3015,4/10/1994,4/10/1994,4/10/1994,1,1
CUST-OH-5697-3852,POL-569714,HAS_POLICY,12/4/2005,1051.67,0.3506,0.3256,12/4/2005,12/4/2005,12/4/2005,1,1
CUST-IL-1800-9426,POL-180008,HAS_POLICY,7/16/2014,1387.35,0.4624,0.3755,7/16/2014,7/16/2014,7/16/2014,1,1
CUST-IL-6333-7189,POL-633375,HAS_POLICY,9/17/2003,1083.64,0.3612,0.2922,9/17/2003,9/17/2003,9/17/2003,1,1
CUST-IL-5565-6848,POL-556538,HAS_POLICY,7/15/2000,1851.78,0.6173,0.5795,7/15/2000,7/15/2000,7/15/2000,1,1
CUST-IN-6695-3229,POL-669501,HAS_POLICY,7/29/2009,1270.29,0.4234,0.4006,7/29/2009,7/29/2009,7/29/2009,1,1
CUST-OH-9637-2964,POL-963761,HAS_POLICY,4/13/1991,1459.99,0.4867,0.442,4/13/1991,4/13/1991,4/13/1991,1,1
CUST-IL-7530-8401,POL-753005,HAS_POLICY,11/20/2005,1253.44,0.4178,0.3957,11/20/2005,11/20/2005,11/20/2005,1,1
CUST-IN-4547-1541,POL-454758,HAS_POLICY,5/20/1990,1142.48,0.3808,0.3216,5/20/1990,5/20/1990,5/20/1990,1,1
CUST-IL-6985-5828,POL-698589,HAS_POLICY,11/28/2002,1188.45,0.3962,0.3949,11/28/2002,11/28/2002,11/28/2002,1,1
CUST-IL-3301-7245,POL-330119,HAS_POLICY,6/15/2004,1125.4,0.3751,0.3584,6/15/2004,6/15/2004,6/15/2004,1,1
CUST-OH-1644-4530,POL-164464,HAS_POLICY,9/26/2010,1294.41,0.4315,0.3692,9/26/2010,9/26/2010,9/26/2010,1,1
CUST-IN-9273-9899,POL-927354,HAS_POLICY,9/15/1990,1459.5,0.4865,0.3959,9/15/1990,9/15/1990,9/15/1990,1,1
CUST-IL-2315-7490,POL-231508,HAS_POLICY,9/16/2009,1367.99,0.456,0.3893,9/16/2009,9/16/2009,9/16/2009,1,1
CUST-IN-2729-4437,POL-272910,HAS_POLICY,8/12/1999,1594.37,0.5315,0.4867,8/12/1999,8/12/1999,8/12/1999,1,1
CUST-IL-3057-1553,POL-305758,HAS_POLICY,3/8/2009,1035.99,0.3453,0.3166,3/8/2009,3/8/2009,3/8/2009,1,1
CUST-OH-9505-6327,POL-950542,HAS_POLICY,4/27/2009,911.53,0.3038,0.2694,4/27/2009,4/27/2009,4/27/2009,1,1
CUST-OH-2915-7797,POL-291544,HAS_POLICY,8/2/2006,1319.97,0.44,0.3578,8/2/2006,8/2/2006,8/2/2006,1,1
CUST-OH-3886-2587,POL-388616,HAS_POLICY,12/6/1995,1391.63,0.4639,0.4275,12/6/1995,12/6/1995,12/6/1995,1,1
CUST-IN-5779-6847,POL-577992,HAS_POLICY,11/13/2002,915.41,0.3051,0.2805,11/13/2002,11/13/2002,11/13/2002,1,1
CUST-IL-3428-9871,POL-342830,HAS_POLICY,11/9/1991,1468.82,0.4896,0.4767,11/9/1991,11/9/1991,11/9/1991,1,1
CUST-IN-4911-1759,POL-491170,HAS_POLICY,1/14/1998,1412.76,0.4709,0.4633,1/14/1998,1/14/1998,1/14/1998,1,1
CUST-OH-1755-1859,POL-175553,HAS_POLICY,4/25/2002,1588.26,0.5294,0.5183,4/25/2002,4/25/2002,4/25/2002,1,1
CUST-IN-4393-7575,POL-439341,HAS_POLICY,7/20/1991,1140.91,0.3803,0.371,7/20/1991,7/20/1991,7/20/1991,1,1
CUST-OH-2211-9269,POL-221186,HAS_POLICY,8/13/2004,1517.54,0.5058,0.4183,8/13/2004,8/13/2004,8/13/2004,1,1
CUST-OH-8680-6904,POL-868031,HAS_POLICY,6/24/1990,912.29,0.3041,0.2599,6/24/1990,6/24/1990,6/24/1990,1,1
CUST-OH-8441-5109,POL-844117,HAS_POLICY,8/21/1991,1144.3,0.3814,0.3806,8/21/1991,8/21/1991,8/21/1991,1,1
CUST-IN-7445-3522,POL-744557,HAS_POLICY,2/25/2011,1281.43,0.4271,0.3891,2/25/2011,2/25/2011,2/25/2011,1,1
CUST-IL-1595-1742,POL-159536,HAS_POLICY,2/4/2013,1101.85,0.3673,0.3019,2/4/2013,2/4/2013,2/4/2013,1,1
CUST-IN-7271-1382,POL-727109,HAS_POLICY,2/20/2001,1082.1,0.3607,0.3147,2/20/2001,2/20/2001,2/20/2001,1,1
CUST-OH-1556-2396,POL-155604,HAS_POLICY,3/3/1992,1185.44,0.3951,0.3642,3/3/1992,3/3/1992,3/3/1992,1,1
CUST-IL-6084-9144,POL-608443,HAS_POLICY,12/21/2006,1175.07,0.3917,0.3546,12/21/2006,12/21/2006,12/21/2006,1,1
CUST-OH-1178-2389,POL-117862,HAS_POLICY,7/14/2000,979.26,0.3264,0.2806,7/14/2000,7/14/2000,7/14/2000,1,1
CUST-OH-9915-3900,POL-991553,HAS_POLICY,12/12/1991,920.81,0.3069,0.3016,12/12/1991,12/12/1991,12/12/1991,1,1
CUST-OH-7274-1604,POL-727443,HAS_POLICY,7/1/2013,922.85,0.3076,0.2746,7/1/2013,7/1/2013,7/1/2013,1,1
CUST-OH-3785-4738,POL-378587,HAS_POLICY,12/16/1998,1107.59,0.3692,0.3215,12/16/1998,12/16/1998,12/16/1998,1,1
CUST-IL-4209-6347,POL-420948,HAS_POLICY,1/3/2015,1272.46,0.4242,0.4047,1/3/2015,1/3/2015,1/3/2015,1,1
CUST-IL-4571-5592,POL-457188,HAS_POLICY,4/1/1994,1340.24,0.4467,0.4245,4/1/1994,4/1/1994,4/1/1994,1,1
CUST-OH-1182-9784,POL-118236,HAS_POLICY,8/15/2000,1648.0,0.5493,0.4935,8/15/2000,8/15/2000,8/15/2000,1,1
CUST-IL-9875-6231,POL-987524,HAS_POLICY,11/13/2014,1381.14,0.4604,0.4593,11/13/2014,11/13/2014,11/13/2014,1,1
CUST-IL-4905-9750,POL-490596,HAS_POLICY,2/4/2011,1198.44,0.3995,0.3974,2/4/2011,2/4/2011,2/4/2011,1,1
CUST-OH-5242-1575,POL-524215,HAS_POLICY,6/24/1990,951.27,0.3171,0.2546,6/24/1990,6/24/1990,6/24/1990,1,1
CUST-IN-9134-1874,POL-913464,HAS_POLICY,1/21/2009,1341.24,0.4471,0.3865,1/21/2009,1/21/2009,1/21/2009,1,1
CUST-IL-3984-7057,POL-398484,HAS_POLICY,11/7/1992,1177.57,0.3925,0.3643,11/7/1992,11/7/1992,11/7/1992,1,1
CUST-IN-7525-6155,POL-752504,HAS_POLICY,5/15/1997,1055.09,0.3517,0.3484,5/15/1997,5/15/1997,5/15/1997,1,1
CUST-IL-4492-8630,POL-449263,HAS_POLICY,3/20/1992,1479.48,0.4932,0.4511,3/20/1992,3/20/1992,3/20/1992,1,1
CUST-IN-8440-8336,POL-844007,HAS_POLICY,7/17/1995,1827.38,0.6091,0.5697,7/17/1995,7/17/1995,7/17/1995,1,1
