:START_ID,:END_ID,:TYPE,repair_cost,repair_days,estimate_submitted,supplement_filed,supplement_amount,oem_parts_used,parts_sourced_from,repair_authorized,customer_satisfaction_score,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CLM-735844,SHOP-004,REPAIRED_AT,58500.0,22,71424.25,No,0.0,Yes,Aftermarket,Yes,7,1.0,0.8004,03/01/2015,09/01/2015,03/01/2015,2,2
CLM-710741,SHOP-005,REPAIRED_AT,4500.0,22,4879.31,Yes,0.0,Yes,Salvage Yard,Yes,8,0.15,0.148,07/01/2015,02/01/2015,07/01/2015,1,3
CLM-276804,SHOP-004,REPAIRED_AT,4500.0,23,4192.42,Yes,0.0,No,Salvage Yard,Yes,4,0.15,0.1245,07/01/2015,02/01/2015,07/01/2015,2,2
CLM-507545,SHOP-005,REPAIRED_AT,48400.0,23,47235.01,No,8607.47,No,OEM Dealer,Yes,1,1.0,0.9312,02/01/2015,07/01/2015,02/01/2015,2,3
CLM-485642,SHOP-006,REPAIRED_AT,55040.0,23,65405.08,No,0.0,Yes,LKQ,Yes,5,1.0,0.8641,03/01/2015,02/01/2015,03/01/2015,1,1
CLM-796375,SHOP-005,REPAIRED_AT,39330.0,7,39373.29,No,0.0,No,LKQ,Yes,3,1.0,0.8781,09/01/2015,07/01/2015,09/01/2015,3,2
CLM-171183,SHOP-007,REPAIRED_AT,56960.0,25,46180.58,No,0.0,Yes,OEM Dealer,Yes,4,1.0,0.9443,08/01/2015,03/01/2015,08/01/2015,1,1
CLM-110084,SHOP-004,REPAIRED_AT,45000.0,30,35650.12,Yes,0.0,Yes,OEM Dealer,Yes,9,1.0,0.9571,06/01/2015,01/01/2015,06/01/2015,2,2
CLM-714784,SHOP-002,REPAIRED_AT,4400.0,3,4861.91,No,0.0,Yes,Aftermarket,Yes,7,0.1467,0.1314,09/01/2015,03/01/2015,09/01/2015,1,3
CLM-143924,SHOP-004,REPAIRED_AT,65670.0,24,65810.75,No,3061.24,No,Aftermarket,Yes,9,1.0,0.8135,06/01/2015,09/01/2015,06/01/2015,2,2
CLM-996850,SHOP-002,REPAIRED_AT,54880.0,29,53959.05,Yes,0.0,Yes,Salvage Yard,Yes,9,1.0,0.9156,08/01/2015,02/01/2015,08/01/2015,1,2
CLM-284834,SHOP-006,REPAIRED_AT,51750.0,27,43141.31,No,0.0,No,LKQ,Yes,3,1.0,0.9919,06/01/2015,03/01/2015,06/01/2015,1,2
CLM-830878,SHOP-003,REPAIRED_AT,7830.0,27,6108.8,No,0.0,Yes,Aftermarket,Yes,8,0.261,0.2233,07/01/2015,04/01/2015,07/01/2015,1,2
CLM-270208,SHOP-002,REPAIRED_AT,61680.0,3,56122.59,Yes,0.0,No,OEM Dealer,Yes,1,1.0,0.8181,08/01/2015,08/01/2015,08/01/2015,2,2
CLM-407958,SHOP-007,REPAIRED_AT,52800.0,26,49291.89,Yes,8960.83,Yes,LKQ,Yes,10,1.0,0.999,07/01/2015,02/01/2015,07/01/2015,3,1
CLM-832300,SHOP-005,REPAIRED_AT,44910.0,27,37606.71,Yes,0.0,No,LKQ,Yes,3,1.0,0.8364,07/01/2015,01/01/2015,07/01/2015,3,1
CLM-927205,SHOP-006,REPAIRED_AT,67300.0,28,60242.84,Yes,0.0,Yes,LKQ,Yes,4,1.0,0.877,08/01/2015,07/01/2015,08/01/2015,1,2
CLM-655356,SHOP-005,REPAIRED_AT,50310.0,6,37297.22,No,0.0,No,Salvage Yard,Yes,3,1.0,0.8639,01/01/2015,08/01/2015,01/01/2015,3,1
CLM-831053,SHOP-003,REPAIRED_AT,72930.0,4,60053.51,No,0.0,Yes,Salvage Yard,Yes,10,1.0,0.8848,09/01/2015,03/01/2015,09/01/2015,1,1
CLM-432740,SHOP-003,REPAIRED_AT,4410.0,8,3613.47,No,0.0,No,OEM Dealer,Yes,8,0.147,0.138,01/01/2015,09/01/2015,01/01/2015,2,1
CLM-893853,SHOP-004,REPAIRED_AT,63630.0,12,60987.28,No,6473.69,No,LKQ,Yes,10,1.0,0.8828,07/01/2015,08/01/2015,07/01/2015,2,3
CLM-594988,SHOP-001,REPAIRED_AT,67230.0,14,49486.87,No,11077.46,Yes,LKQ,Yes,9,1.0,0.9587,02/01/2015,03/01/2015,02/01/2015,2,2
CLM-979544,SHOP-001,REPAIRED_AT,36540.0,12,45393.67,Yes,5168.12,No,Aftermarket,Yes,8,1.0,0.8667,03/01/2015,09/01/2015,03/01/2015,3,3
CLM-191891,SHOP-004,REPAIRED_AT,35210.0,30,24913.19,No,0.0,No,OEM Dealer,Yes,7,1.0,0.9604,05/01/2015,07/01/2015,05/01/2015,3,3
CLM-831479,SHOP-004,REPAIRED_AT,42800.0,30,45127.15,No,0.0,Yes,Aftermarket,Yes,6,1.0,0.9308,04/01/2015,07/01/2015,04/01/2015,1,3
CLM-714346,SHOP-004,REPAIRED_AT,36630.0,16,34655.41,No,0.0,No,Salvage Yard,Yes,3,1.0,0.8492,09/01/2015,01/01/2015,09/01/2015,3,3
CLM-326289,SHOP-007,REPAIRED_AT,28350.0,6,28156.55,No,0.0,Yes,OEM Dealer,Yes,6,0.945,0.8351,06/01/2015,05/01/2015,06/01/2015,3,2
CLM-944537,SHOP-006,REPAIRED_AT,2800.0,22,2597.41,No,0.0,Yes,Salvage Yard,Yes,6,0.0933,0.0839,03/01/2015,02/01/2015,03/01/2015,1,3
CLM-779156,SHOP-002,REPAIRED_AT,71800.0,7,78605.88,No,0.0,Yes,Salvage Yard,Yes,3,1.0,0.9068,09/01/2015,07/01/2015,09/01/2015,3,3
CLM-856153,SHOP-007,REPAIRED_AT,5600.0,3,4582.46,No,0.0,Yes,LKQ,Yes,4,0.1867,0.1692,05/01/2015,05/01/2015,05/01/2015,1,1
CLM-473338,SHOP-005,REPAIRED_AT,69750.0,4,85880.71,Yes,0.0,Yes,OEM Dealer,Yes,9,1.0,0.9643,01/01/2015,05/01/2015,01/01/2015,2,2
CLM-521694,SHOP-004,REPAIRED_AT,60700.0,2,75709.95,No,0.0,Yes,Salvage Yard,Yes,8,1.0,0.8769,07/01/2015,09/01/2015,07/01/2015,3,3
CLM-136520,SHOP-004,REPAIRED_AT,4950.0,9,4159.48,No,0.0,No,Aftermarket,Yes,4,0.165,0.1512,03/01/2015,06/01/2015,03/01/2015,1,3
CLM-730819,SHOP-003,REPAIRED_AT,71910.0,27,83237.61,No,0.0,Yes,Aftermarket,Yes,1,1.0,0.8844,07/01/2015,06/01/2015,07/01/2015,2,1
CLM-912665,SHOP-007,REPAIRED_AT,49500.0,29,51753.89,Yes,0.0,No,OEM Dealer,Yes,6,1.0,0.9156,01/01/2015,03/01/2015,01/01/2015,3,1
CLM-469966,SHOP-004,REPAIRED_AT,72180.0,27,76955.97,No,0.0,No,Aftermarket,Yes,3,1.0,0.9387,08/01/2015,03/01/2015,08/01/2015,1,1
CLM-952300,SHOP-005,REPAIRED_AT,43920.0,6,43832.69,No,0.0,No,Salvage Yard,Yes,1,1.0,0.9497,09/01/2015,05/01/2015,09/01/2015,2,1
CLM-322609,SHOP-003,REPAIRED_AT,48420.0,4,56445.11,No,0.0,Yes,Aftermarket,Yes,2,1.0,0.9406,08/01/2015,09/01/2015,08/01/2015,3,3
CLM-890280,SHOP-007,REPAIRED_AT,49830.0,13,45788.47,No,0.0,Yes,LKQ,Yes,8,1.0,0.847,01/01/2015,04/01/2015,01/01/2015,1,3
CLM-431583,SHOP-003,REPAIRED_AT,44460.0,21,43562.35,No,0.0,Yes,Aftermarket,Yes,2,1.0,0.8006,02/01/2015,06/01/2015,02/01/2015,2,3
CLM-155912,SHOP-001,REPAIRED_AT,2340.0,16,2010.47,No,0.0,No,OEM Dealer,Yes,2,0.078,0.0779,01/01/2015,09/01/2015,01/01/2015,3,2
CLM-110143,SHOP-003,REPAIRED_AT,5490.0,20,5828.16,No,0.0,No,OEM Dealer,Yes,6,0.183,0.147,05/01/2015,05/01/2015,05/01/2015,3,2
CLM-808544,SHOP-003,REPAIRED_AT,6700.0,18,5856.34,Yes,322.45,No,OEM Dealer,Yes,10,0.2233,0.2036,02/01/2015,08/01/2015,02/01/2015,3,1
CLM-409074,SHOP-001,REPAIRED_AT,45720.0,15,52967.75,Yes,0.0,Yes,Aftermarket,Yes,10,1.0,0.9915,06/01/2015,08/01/2015,06/01/2015,3,3
CLM-824728,SHOP-005,REPAIRED_AT,36330.0,29,39035.73,No,0.0,Yes,OEM Dealer,Yes,6,1.0,0.9842,02/01/2015,04/01/2015,02/01/2015,1,2
CLM-606037,SHOP-003,REPAIRED_AT,81500.0,11,86660.36,No,10801.1,Yes,LKQ,Yes,4,1.0,0.8119,05/01/2015,06/01/2015,05/01/2015,1,3
CLM-636843,SHOP-007,REPAIRED_AT,39690.0,12,47595.15,No,0.0,No,Salvage Yard,Yes,1,1.0,0.8699,08/01/2015,03/01/2015,08/01/2015,2,2
CLM-111874,SHOP-006,REPAIRED_AT,56600.0,24,67266.74,No,0.0,No,Aftermarket,Yes,6,1.0,0.9698,06/01/2015,03/01/2015,06/01/2015,3,2
CLM-439844,SHOP-005,REPAIRED_AT,42480.0,25,36893.74,No,5072.79,Yes,Aftermarket,Yes,3,1.0,0.9734,01/01/2015,09/01/2015,01/01/2015,3,1
CLM-463513,SHOP-004,REPAIRED_AT,43740.0,20,36831.84,No,0.0,No,Salvage Yard,Yes,4,1.0,0.9638,02/01/2015,08/01/2015,02/01/2015,1,2
CLM-577858,SHOP-007,REPAIRED_AT,51390.0,28,58194.13,Yes,0.0,Yes,LKQ,Yes,5,1.0,0.8589,09/01/2015,01/01/2015,09/01/2015,1,1
CLM-607351,SHOP-005,REPAIRED_AT,63360.0,8,53564.08,Yes,0.0,No,Aftermarket,Yes,9,1.0,0.8288,01/01/2015,06/01/2015,01/01/2015,2,3
CLM-682754,SHOP-003,REPAIRED_AT,61470.0,24,48830.34,No,10974.57,No,Aftermarket,Yes,8,1.0,0.9707,04/01/2015,07/01/2015,04/01/2015,3,2
CLM-757352,SHOP-006,REPAIRED_AT,4600.0,30,4371.45,No,0.0,Yes,Salvage Yard,Yes,2,0.1533,0.1524,09/01/2015,03/01/2015,09/01/2015,1,3
CLM-307469,SHOP-006,REPAIRED_AT,52800.0,6,46910.24,No,0.0,Yes,LKQ,Yes,8,1.0,0.9826,03/01/2015,03/01/2015,03/01/2015,3,3
CLM-526296,SHOP-007,REPAIRED_AT,69930.0,5,51283.12,No,0.0,No,Salvage Yard,Yes,2,1.0,0.8485,09/01/2015,08/01/2015,09/01/2015,3,1
CLM-658816,SHOP-007,REPAIRED_AT,69930.0,10,65696.88,No,0.0,Yes,LKQ,Yes,9,1.0,0.9656,08/01/2015,02/01/2015,08/01/2015,1,2
CLM-913337,SHOP-007,REPAIRED_AT,56250.0,7,55544.28,No,0.0,No,LKQ,Yes,4,1.0,0.8112,03/01/2015,01/01/2015,03/01/2015,1,1
CLM-488464,SHOP-005,REPAIRED_AT,74520.0,26,80436.9,No,0.0,No,OEM Dealer,Yes,10,1.0,0.8276,04/01/2015,05/01/2015,04/01/2015,3,2
CLM-480094,SHOP-003,REPAIRED_AT,44330.0,23,39547.13,No,5671.27,Yes,OEM Dealer,Yes,6,1.0,0.9924,03/01/2015,04/01/2015,03/01/2015,3,1
CLM-263108,SHOP-002,REPAIRED_AT,85500.0,8,82722.72,No,0.0,Yes,OEM Dealer,Yes,9,1.0,0.9408,05/01/2015,04/01/2015,05/01/2015,2,1
CLM-298412,SHOP-003,REPAIRED_AT,3120.0,5,3483.35,Yes,0.0,No,Aftermarket,Yes,2,0.104,0.0911,05/01/2015,02/01/2015,05/01/2015,1,3
CLM-261905,SHOP-006,REPAIRED_AT,47520.0,17,51503.3,No,0.0,Yes,Salvage Yard,Yes,5,1.0,0.8053,01/01/2015,09/01/2015,01/01/2015,1,1
CLM-674485,SHOP-005,REPAIRED_AT,53520.0,27,46241.1,Yes,0.0,Yes,LKQ,Yes,2,1.0,0.993,08/01/2015,08/01/2015,08/01/2015,3,3
CLM-223404,SHOP-002,REPAIRED_AT,34880.0,4,31660.71,No,0.0,No,Aftermarket,Yes,7,1.0,0.8743,04/01/2015,06/01/2015,04/01/2015,2,2
CLM-991480,SHOP-001,REPAIRED_AT,56520.0,27,46210.6,No,0.0,Yes,Salvage Yard,Yes,6,1.0,0.9403,02/01/2015,02/01/2015,02/01/2015,3,1
CLM-804219,SHOP-002,REPAIRED_AT,47600.0,8,42769.91,No,0.0,No,Aftermarket,Yes,9,1.0,0.9325,02/01/2015,01/01/2015,02/01/2015,2,2
CLM-483088,SHOP-007,REPAIRED_AT,47520.0,17,48380.09,No,0.0,Yes,OEM Dealer,Yes,6,1.0,0.8148,01/01/2015,08/01/2015,01/01/2015,1,1
CLM-100804,SHOP-001,REPAIRED_AT,34110.0,20,24086.39,No,0.0,No,Salvage Yard,Yes,2,1.0,0.9675,03/01/2015,03/01/2015,03/01/2015,3,3
CLM-941807,SHOP-004,REPAIRED_AT,56790.0,19,49460.42,No,0.0,Yes,OEM Dealer,Yes,5,1.0,0.9741,02/01/2015,02/01/2015,02/01/2015,1,1
CLM-593466,SHOP-004,REPAIRED_AT,57640.0,14,47551.17,No,0.0,Yes,Aftermarket,Yes,3,1.0,0.806,09/01/2015,06/01/2015,09/01/2015,3,1
CLM-437442,SHOP-001,REPAIRED_AT,58000.0,28,46271.04,No,5164.07,No,Salvage Yard,Yes,9,1.0,0.873,02/01/2015,09/01/2015,02/01/2015,1,1
CLM-942106,SHOP-006,REPAIRED_AT,42000.0,11,45274.26,No,0.0,Yes,Salvage Yard,Yes,7,1.0,0.8158,04/01/2015,04/01/2015,04/01/2015,1,2
CLM-794951,SHOP-003,REPAIRED_AT,52650.0,11,56945.48,No,4548.34,No,OEM Dealer,Yes,2,1.0,0.8154,04/01/2015,06/01/2015,04/01/2015,3,3
CLM-182450,SHOP-005,REPAIRED_AT,55200.0,20,52115.34,No,0.0,No,OEM Dealer,Yes,3,1.0,0.9138,02/01/2015,01/01/2015,02/01/2015,2,1
CLM-730973,SHOP-002,REPAIRED_AT,57260.0,30,56314.04,No,0.0,Yes,LKQ,Yes,4,1.0,0.9627,08/01/2015,04/01/2015,08/01/2015,1,1
CLM-687755,SHOP-007,REPAIRED_AT,53500.0,30,49426.66,No,0.0,No,OEM Dealer,Yes,5,1.0,0.8299,01/01/2015,05/01/2015,01/01/2015,1,1
CLM-757644,SHOP-006,REPAIRED_AT,28280.0,19,29935.03,No,0.0,No,Aftermarket,Yes,7,0.9427,0.7886,09/01/2015,05/01/2015,09/01/2015,1,2
CLM-998865,SHOP-004,REPAIRED_AT,29760.0,10,32179.69,No,0.0,Yes,LKQ,Yes,5,0.992,0.9411,08/01/2015,07/01/2015,08/01/2015,1,1
CLM-944953,SHOP-001,REPAIRED_AT,3840.0,26,3111.67,Yes,0.0,Yes,Salvage Yard,Yes,3,0.128,0.1216,07/01/2015,05/01/2015,07/01/2015,3,1
CLM-386429,SHOP-002,REPAIRED_AT,3360.0,21,2841.84,No,718.61,Yes,LKQ,Yes,5,0.112,0.1052,01/01/2015,06/01/2015,01/01/2015,3,3
CLM-108270,SHOP-002,REPAIRED_AT,47430.0,27,45427.33,No,0.0,No,Salvage Yard,Yes,10,1.0,0.8599,02/01/2015,07/01/2015,02/01/2015,2,2
CLM-205134,SHOP-005,REPAIRED_AT,4320.0,29,3710.04,No,0.0,Yes,LKQ,Yes,1,0.144,0.1271,05/01/2015,05/01/2015,05/01/2015,2,2
CLM-749325,SHOP-002,REPAIRED_AT,55440.0,7,52537.55,No,0.0,No,Aftermarket,Yes,4,1.0,0.8675,07/01/2015,09/01/2015,07/01/2015,1,2
CLM-774303,SHOP-002,REPAIRED_AT,28420.0,13,22218.76,No,0.0,Yes,LKQ,Yes,9,0.9473,0.9059,08/01/2015,09/01/2015,08/01/2015,3,3
CLM-698470,SHOP-005,REPAIRED_AT,53760.0,27,53538.59,No,0.0,No,LKQ,Yes,5,1.0,0.939,03/01/2015,04/01/2015,03/01/2015,1,3
CLM-719989,SHOP-002,REPAIRED_AT,2200.0,21,1883.09,No,0.0,Yes,Aftermarket,Yes,5,0.0733,0.0628,04/01/2015,02/01/2015,04/01/2015,2,3
CLM-309323,SHOP-002,REPAIRED_AT,5500.0,10,4767.21,Yes,0.0,Yes,LKQ,Yes,5,0.1833,0.1524,09/01/2015,03/01/2015,09/01/2015,3,1
CLM-444035,SHOP-005,REPAIRED_AT,38430.0,20,31300.55,No,0.0,Yes,LKQ,Yes,5,1.0,0.9762,05/01/2015,02/01/2015,05/01/2015,1,2
CLM-431478,SHOP-007,REPAIRED_AT,36600.0,21,26979.35,No,0.0,Yes,LKQ,Yes,2,1.0,0.8064,08/01/2015,04/01/2015,08/01/2015,1,1
CLM-797634,SHOP-001,REPAIRED_AT,45000.0,13,47037.05,No,0.0,Yes,Aftermarket,Yes,2,1.0,0.9502,02/01/2015,05/01/2015,02/01/2015,2,3
CLM-284836,SHOP-003,REPAIRED_AT,3200.0,8,2655.27,No,0.0,No,Aftermarket,Yes,1,0.1067,0.0961,07/01/2015,03/01/2015,07/01/2015,1,3
CLM-238196,SHOP-005,REPAIRED_AT,82200.0,19,71087.88,No,0.0,Yes,Salvage Yard,Yes,7,1.0,0.8022,03/01/2015,05/01/2015,03/01/2015,2,2
CLM-885789,SHOP-004,REPAIRED_AT,49920.0,18,42639.6,Yes,8696.95,No,OEM Dealer,Yes,5,1.0,0.9665,01/01/2015,02/01/2015,01/01/2015,1,3
CLM-287436,SHOP-007,REPAIRED_AT,57300.0,25,44378.95,No,8968.62,No,Salvage Yard,Yes,7,1.0,0.936,03/01/2015,03/01/2015,03/01/2015,2,3
CLM-496067,SHOP-006,REPAIRED_AT,57700.0,15,47124.22,No,0.0,Yes,LKQ,Yes,2,1.0,0.9752,03/01/2015,09/01/2015,03/01/2015,1,2
CLM-206004,SHOP-004,REPAIRED_AT,36360.0,10,33367.68,No,7169.57,Yes,OEM Dealer,Yes,9,1.0,0.9108,04/01/2015,07/01/2015,04/01/2015,1,3
CLM-153027,SHOP-004,REPAIRED_AT,5400.0,28,4991.94,No,0.0,Yes,Salvage Yard,Yes,7,0.18,0.1739,03/01/2015,06/01/2015,03/01/2015,3,2
CLM-469426,SHOP-003,REPAIRED_AT,67550.0,8,53067.8,Yes,0.0,No,LKQ,Yes,1,1.0,0.9838,09/01/2015,05/01/2015,09/01/2015,3,3
CLM-654974,SHOP-005,REPAIRED_AT,57000.0,19,57253.9,No,10160.89,Yes,Salvage Yard,Yes,4,1.0,0.9004,09/01/2015,08/01/2015,09/01/2015,1,2
CLM-943425,SHOP-003,REPAIRED_AT,2400.0,17,2069.68,Yes,0.0,Yes,Salvage Yard,Yes,7,0.08,0.0753,04/01/2015,04/01/2015,04/01/2015,3,2
CLM-641845,SHOP-007,REPAIRED_AT,43000.0,30,46416.92,No,0.0,No,LKQ,Yes,3,1.0,0.8847,08/01/2015,03/01/2015,08/01/2015,2,2
CLM-794534,SHOP-001,REPAIRED_AT,50100.0,23,54084.37,No,0.0,Yes,Salvage Yard,Yes,8,1.0,0.8314,08/01/2015,01/01/2015,08/01/2015,2,2
CLM-357808,SHOP-003,REPAIRED_AT,3840.0,30,4186.35,Yes,360.95,Yes,Aftermarket,Yes,2,0.128,0.1273,05/01/2015,04/01/2015,05/01/2015,3,2
CLM-536052,SHOP-001,REPAIRED_AT,57300.0,24,54578.73,No,0.0,Yes,LKQ,Yes,2,1.0,0.9043,05/01/2015,04/01/2015,05/01/2015,1,1
CLM-873384,SHOP-002,REPAIRED_AT,59520.0,15,66990.12,No,8679.84,Yes,OEM Dealer,Yes,4,1.0,0.9956,02/01/2015,02/01/2015,02/01/2015,3,2
CLM-790225,SHOP-003,REPAIRED_AT,31770.0,28,25941.03,Yes,0.0,No,Salvage Yard,Yes,2,1.0,0.825,08/01/2015,03/01/2015,08/01/2015,2,3
CLM-587498,SHOP-007,REPAIRED_AT,2160.0,7,1979.11,No,0.0,Yes,OEM Dealer,Yes,7,0.072,0.0607,06/01/2015,03/01/2015,06/01/2015,1,2
CLM-639027,SHOP-007,REPAIRED_AT,55560.0,23,58869.2,Yes,0.0,No,OEM Dealer,Yes,10,1.0,0.9238,05/01/2015,03/01/2015,05/01/2015,3,1
CLM-217899,SHOP-003,REPAIRED_AT,37800.0,17,28738.14,Yes,0.0,Yes,OEM Dealer,Yes,10,1.0,0.8438,07/01/2015,08/01/2015,07/01/2015,2,3
CLM-589094,SHOP-005,REPAIRED_AT,46800.0,10,56650.37,Yes,0.0,Yes,LKQ,Yes,3,1.0,0.8367,07/01/2015,01/01/2015,07/01/2015,3,1
CLM-458829,SHOP-002,REPAIRED_AT,66100.0,3,61111.05,No,0.0,No,Salvage Yard,Yes,10,1.0,0.9492,02/01/2015,06/01/2015,02/01/2015,1,2
CLM-626208,SHOP-007,REPAIRED_AT,75100.0,24,62092.81,Yes,0.0,No,Salvage Yard,Yes,2,1.0,0.9119,08/01/2015,02/01/2015,08/01/2015,3,3
CLM-315041,SHOP-002,REPAIRED_AT,65500.0,15,46477.41,No,0.0,No,OEM Dealer,Yes,1,1.0,0.9683,07/01/2015,01/01/2015,07/01/2015,3,1
CLM-283267,SHOP-003,REPAIRED_AT,45680.0,3,54457.0,No,0.0,No,LKQ,Yes,10,1.0,0.9633,07/01/2015,03/01/2015,07/01/2015,3,3
CLM-442494,SHOP-002,REPAIRED_AT,63180.0,9,67190.4,No,0.0,No,LKQ,Yes,2,1.0,0.8937,03/01/2015,09/01/2015,03/01/2015,2,3
CLM-159243,SHOP-003,REPAIRED_AT,4410.0,16,2820.5,Yes,0.0,Yes,LKQ,Yes,2,0.147,0.1268,01/01/2015,08/01/2015,01/01/2015,1,1
CLM-669800,SHOP-005,REPAIRED_AT,60940.0,20,59592.53,No,0.0,Yes,Aftermarket,Yes,7,1.0,0.9284,05/01/2015,07/01/2015,05/01/2015,2,1
CLM-520179,SHOP-006,REPAIRED_AT,45800.0,21,49388.27,No,0.0,Yes,Salvage Yard,Yes,1,1.0,0.9655,08/01/2015,08/01/2015,08/01/2015,2,3
CLM-607974,SHOP-002,REPAIRED_AT,54450.0,26,54923.24,No,0.0,Yes,Salvage Yard,Yes,5,1.0,0.833,02/01/2015,06/01/2015,02/01/2015,3,3
CLM-465065,SHOP-007,REPAIRED_AT,49860.0,17,46916.96,No,0.0,No,LKQ,Yes,4,1.0,0.9607,07/01/2015,05/01/2015,07/01/2015,2,2
CLM-369941,SHOP-007,REPAIRED_AT,44910.0,13,44696.33,No,2991.59,Yes,LKQ,Yes,7,1.0,0.9293,01/01/2015,09/01/2015,01/01/2015,2,3
CLM-447226,SHOP-001,REPAIRED_AT,62400.0,6,62869.77,No,0.0,Yes,Salvage Yard,Yes,1,1.0,0.8389,05/01/2015,02/01/2015,05/01/2015,3,2
CLM-831668,SHOP-004,REPAIRED_AT,89540.0,27,70979.35,No,0.0,No,Salvage Yard,Yes,10,1.0,0.8217,01/01/2015,04/01/2015,01/01/2015,1,1
CLM-922937,SHOP-006,REPAIRED_AT,5850.0,4,6833.38,No,1242.52,Yes,Aftermarket,Yes,3,0.195,0.159,08/01/2015,09/01/2015,08/01/2015,2,3
CLM-640474,SHOP-004,REPAIRED_AT,44640.0,7,44300.89,Yes,3064.69,No,Aftermarket,Yes,6,1.0,0.9206,01/01/2015,07/01/2015,01/01/2015,3,1
CLM-153298,SHOP-007,REPAIRED_AT,4770.0,19,4699.77,No,0.0,No,OEM Dealer,Yes,1,0.159,0.1541,06/01/2015,07/01/2015,06/01/2015,2,3
CLM-334749,SHOP-005,REPAIRED_AT,68720.0,8,68808.35,No,0.0,No,LKQ,Yes,2,1.0,0.8056,03/01/2015,07/01/2015,03/01/2015,3,2
CLM-221283,SHOP-006,REPAIRED_AT,6320.0,2,4802.64,Yes,0.0,No,Salvage Yard,Yes,8,0.2107,0.1805,08/01/2015,08/01/2015,08/01/2015,2,3
CLM-961496,SHOP-006,REPAIRED_AT,30240.0,30,30415.11,No,0.0,No,LKQ,Yes,5,1.0,0.9083,08/01/2015,06/01/2015,08/01/2015,3,3
CLM-804751,SHOP-001,REPAIRED_AT,57960.0,29,65949.09,No,0.0,No,OEM Dealer,Yes,7,1.0,0.8131,05/01/2015,05/01/2015,05/01/2015,2,3
CLM-369226,SHOP-002,REPAIRED_AT,1440.0,22,1611.1,No,0.0,No,LKQ,Yes,3,0.048,0.0441,01/01/2015,09/01/2015,01/01/2015,2,3
CLM-691115,SHOP-002,REPAIRED_AT,70470.0,10,59757.55,No,0.0,No,Aftermarket,Yes,10,1.0,0.9513,03/01/2015,06/01/2015,03/01/2015,3,1
CLM-713172,SHOP-005,REPAIRED_AT,67230.0,23,75938.58,No,0.0,No,Salvage Yard,Yes,10,1.0,0.8618,06/01/2015,09/01/2015,06/01/2015,1,2
CLM-621756,SHOP-001,REPAIRED_AT,40240.0,25,42110.59,No,0.0,Yes,Aftermarket,Yes,5,1.0,0.9103,09/01/2015,02/01/2015,09/01/2015,2,2
CLM-615116,SHOP-005,REPAIRED_AT,39780.0,29,34704.44,No,0.0,Yes,Salvage Yard,Yes,8,1.0,0.9277,09/01/2015,04/01/2015,09/01/2015,2,3
CLM-947598,SHOP-006,REPAIRED_AT,60600.0,21,75428.63,Yes,9397.58,Yes,Salvage Yard,Yes,4,1.0,0.8065,04/01/2015,03/01/2015,04/01/2015,3,1
CLM-658002,SHOP-004,REPAIRED_AT,71200.0,16,56799.72,No,14231.9,Yes,Aftermarket,Yes,8,1.0,0.8538,06/01/2015,05/01/2015,06/01/2015,3,2
CLM-374545,SHOP-003,REPAIRED_AT,88880.0,24,67297.0,No,0.0,No,Salvage Yard,Yes,8,1.0,0.9953,09/01/2015,03/01/2015,09/01/2015,3,3
CLM-805806,SHOP-004,REPAIRED_AT,45630.0,27,41376.01,No,0.0,Yes,LKQ,Yes,10,1.0,0.913,07/01/2015,07/01/2015,07/01/2015,2,2
CLM-235097,SHOP-004,REPAIRED_AT,39830.0,7,35355.08,No,0.0,No,Aftermarket,Yes,6,1.0,0.9127,09/01/2015,09/01/2015,09/01/2015,3,2
CLM-290971,SHOP-007,REPAIRED_AT,43200.0,18,42155.11,No,0.0,Yes,Aftermarket,Yes,7,1.0,0.958,02/01/2015,08/01/2015,02/01/2015,2,3
CLM-180286,SHOP-006,REPAIRED_AT,47520.0,26,41193.61,Yes,0.0,Yes,Salvage Yard,Yes,7,1.0,0.8091,03/01/2015,08/01/2015,03/01/2015,1,2
CLM-662088,SHOP-006,REPAIRED_AT,46000.0,25,42274.11,No,0.0,No,Salvage Yard,Yes,2,1.0,0.8629,03/01/2015,05/01/2015,03/01/2015,1,1
CLM-884365,SHOP-007,REPAIRED_AT,7700.0,17,8481.48,No,853.35,No,Salvage Yard,Yes,3,0.2567,0.2538,06/01/2015,02/01/2015,06/01/2015,2,1
CLM-178081,SHOP-004,REPAIRED_AT,54080.0,23,65318.34,No,0.0,Yes,Salvage Yard,Yes,6,1.0,0.8017,06/01/2015,09/01/2015,06/01/2015,1,1
CLM-507452,SHOP-006,REPAIRED_AT,34000.0,26,29934.25,Yes,2801.27,No,Salvage Yard,Yes,2,1.0,0.8713,08/01/2015,07/01/2015,08/01/2015,2,3
CLM-990624,SHOP-001,REPAIRED_AT,71500.0,27,79105.08,No,0.0,Yes,Salvage Yard,Yes,8,1.0,0.8565,03/01/2015,06/01/2015,03/01/2015,3,2
CLM-892148,SHOP-007,REPAIRED_AT,58590.0,8,56020.12,No,0.0,Yes,Salvage Yard,Yes,3,1.0,0.8796,05/01/2015,03/01/2015,05/01/2015,2,3
