:START_ID,:END_ID,:TYPE,engagement_date,case_type,contingency_agreement,litigation_initiated,settlement_reached,settlement_amount,representation_side,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CLM-526296,LAW-007,REPRESENTED_BY,1/19/2015,Property,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/19/2015,1/19/2015,1/19/2015,4,2
CLM-658816,LAW-007,REPRESENTED_BY,2/20/2015,Bodily Injury,Yes,No,No,7542.12,Claimant,0.0377,0.0318,2/20/2015,2/20/2015,2/20/2015,6,1
CLM-913337,LAW-007,REPRESENTED_BY,1/10/2015,Bodily Injury,Yes,No,Yes,13553.9,Claimant,0.0678,0.058,1/10/2015,1/10/2015,1/10/2015,6,1
CLM-488464,LAW-005,REPRESENTED_BY,2/21/2015,Bodily Injury,Yes,No,Pending,14895.34,Claimant,0.0745,0.0657,2/21/2015,2/21/2015,2/21/2015,4,1
CLM-480094,LAW-003,REPRESENTED_BY,2/1/2015,Bodily Injury,Yes,No,No,5673.59,Claimant,0.0284,0.0276,2/1/2015,2/1/2015,2/1/2015,8,4
CLM-263108,LAW-002,REPRESENTED_BY,2/25/2015,Bodily Injury,Yes,No,No,11256.41,Claimant,0.0563,0.0457,2/25/2015,2/25/2015,2/25/2015,10,4
CLM-298412,LAW-003,REPRESENTED_BY,2/24/2015,Bodily Injury,Yes,No,Yes,0.0,Claimant,0.0,0.0,2/24/2015,2/24/2015,2/24/2015,6,5
CLM-261905,LAW-006,REPRESENTED_BY,2/21/2015,Property,Yes,No,No,0.0,Claimant,0.0,0.0,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-674485,LAW-005,REPRESENTED_BY,1/8/2015,Bodily Injury,Yes,Yes,No,0.0,Claimant,0.0,0.0,1/8/2015,1/8/2015,1/8/2015,3,5
CLM-223404,LAW-002,REPRESENTED_BY,1/10/2015,Property,Yes,No,Yes,11270.16,Claimant,0.0564,0.0513,1/10/2015,1/10/2015,1/10/2015,1,2
CLM-991480,LAW-001,REPRESENTED_BY,2/14/2015,Property,Yes,No,No,0.0,Claimant,0.0,0.0,2/14/2015,2/14/2015,2/14/2015,10,4
CLM-804219,LAW-002,REPRESENTED_BY,2/26/2015,Bodily Injury,Yes,No,Pending,0.0,Claimant,0.0,0.0,2/26/2015,2/26/2015,2/26/2015,8,2
CLM-483088,LAW-007,REPRESENTED_BY,1/30/2015,Bodily Injury,Yes,No,Pending,5751.76,Claimant,0.0288,0.0246,1/30/2015,1/30/2015,1/30/2015,1,4
CLM-100804,LAW-001,REPRESENTED_BY,1/7/2015,Property,No,No,No,0.0,Claimant,0.0,0.0,1/7/2015,1/7/2015,1/7/2015,1,3
CLM-941807,LAW-004,REPRESENTED_BY,2/27/2015,Property,No,No,No,6658.1,Claimant,0.0333,0.0276,2/27/2015,2/27/2015,2/27/2015,3,3
CLM-593466,LAW-004,REPRESENTED_BY,2/13/2015,Bodily Injury,Yes,No,Pending,6186.43,Claimant,0.0309,0.0277,2/13/2015,2/13/2015,2/13/2015,7,5
CLM-437442,LAW-001,REPRESENTED_BY,2/2/2015,Bodily Injury,No,Yes,Yes,23701.21,Claimant,0.1185,0.1035,2/2/2015,2/2/2015,2/2/2015,9,5
CLM-942106,LAW-006,REPRESENTED_BY,2/27/2015,Bodily Injury,Yes,No,Yes,3972.5,Claimant,0.0199,0.0171,2/27/2015,2/27/2015,2/27/2015,8,4
CLM-794951,LAW-003,REPRESENTED_BY,2/2/2015,Bodily Injury,Yes,No,Yes,8697.54,Claimant,0.0435,0.0404,2/2/2015,2/2/2015,2/2/2015,7,5
CLM-182450,LAW-005,REPRESENTED_BY,1/17/2015,Bodily Injury,Yes,No,Pending,0.0,Claimant,0.0,0.0,1/17/2015,1/17/2015,1/17/2015,9,3
CLM-730973,LAW-002,REPRESENTED_BY,1/12/2015,Bodily Injury,No,No,Pending,7382.59,Claimant,0.0369,0.0298,1/12/2015,1/12/2015,1/12/2015,2,4
CLM-687755,LAW-007,REPRESENTED_BY,1/20/2015,Property,Yes,No,No,0.0,Claimant,0.0,0.0,1/20/2015,1/20/2015,1/20/2015,2,1
CLM-757644,LAW-006,REPRESENTED_BY,2/5/2015,Bodily Injury,Yes,No,Pending,0.0,Claimant,0.0,0.0,2/5/2015,2/5/2015,2/5/2015,9,1
CLM-998865,LAW-004,REPRESENTED_BY,1/20/2015,Property,Yes,No,Pending,3043.17,Claimant,0.0152,0.0123,1/20/2015,1/20/2015,1/20/2015,1,5
CLM-944953,LAW-001,REPRESENTED_BY,2/24/2015,Bodily Injury,No,Yes,No,446.09,Claimant,0.0022,0.0022,2/24/2015,2/24/2015,2/24/2015,8,3
CLM-108270,LAW-002,REPRESENTED_BY,2/11/2015,Bodily Injury,No,Yes,Yes,10270.96,Claimant,0.0514,0.048,2/11/2015,2/11/2015,2/11/2015,2,2
CLM-205134,LAW-005,REPRESENTED_BY,1/24/2015,Bodily Injury,No,No,Pending,0.0,Claimant,0.0,0.0,1/24/2015,1/24/2015,1/24/2015,6,3
CLM-749325,LAW-002,REPRESENTED_BY,1/6/2015,Property,Yes,No,Yes,20536.04,Claimant,0.1027,0.0901,1/6/2015,1/6/2015,1/6/2015,7,2
CLM-774303,LAW-002,REPRESENTED_BY,1/15/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,1/15/2015,1/15/2015,1/15/2015,10,4
CLM-698470,LAW-005,REPRESENTED_BY,2/22/2015,Bodily Injury,No,No,Pending,0.0,Claimant,0.0,0.0,2/22/2015,2/22/2015,2/22/2015,6,3
CLM-444035,LAW-005,REPRESENTED_BY,2/16/2015,Property,Yes,No,Pending,4344.19,Claimant,0.0217,0.0213,2/16/2015,2/16/2015,2/16/2015,7,1
CLM-431478,LAW-007,REPRESENTED_BY,2/7/2015,Bodily Injury,No,Yes,No,0.0,Claimant,0.0,0.0,2/7/2015,2/7/2015,2/7/2015,3,2
CLM-797634,LAW-001,REPRESENTED_BY,1/14/2015,Bodily Injury,Yes,No,Pending,5956.47,Claimant,0.0298,0.027,1/14/2015,1/14/2015,1/14/2015,1,4
CLM-238196,LAW-005,REPRESENTED_BY,2/6/2015,Property,Yes,Yes,No,0.0,Claimant,0.0,0.0,2/6/2015,2/6/2015,2/6/2015,2,1
CLM-885789,LAW-004,REPRESENTED_BY,1/15/2015,Bodily Injury,Yes,No,Pending,8364.08,Claimant,0.0418,0.0371,1/15/2015,1/15/2015,1/15/2015,8,1
CLM-287436,LAW-007,REPRESENTED_BY,2/24/2015,Bodily Injury,No,Yes,Pending,0.0,Claimant,0.0,0.0,2/24/2015,2/24/2015,2/24/2015,6,1
CLM-496067,LAW-006,REPRESENTED_BY,1/7/2015,Bodily Injury,No,No,Yes,0.0,Claimant,0.0,0.0,1/7/2015,1/7/2015,1/7/2015,4,4
CLM-206004,LAW-004,REPRESENTED_BY,2/4/2015,Property,Yes,No,No,0.0,Claimant,0.0,0.0,2/4/2015,2/4/2015,2/4/2015,8,5
CLM-153027,LAW-004,REPRESENTED_BY,2/4/2015,Bodily Injury,No,No,Yes,1167.88,Claimant,0.0058,0.0057,2/4/2015,2/4/2015,2/4/2015,1,4
CLM-469426,LAW-003,REPRESENTED_BY,1/25/2015,Bodily Injury,No,No,Yes,12888.73,Claimant,0.0644,0.0554,1/25/2015,1/25/2015,1/25/2015,4,3
CLM-654974,LAW-005,REPRESENTED_BY,2/25/2015,Property,Yes,No,Yes,0.0,Claimant,0.0,0.0,2/25/2015,2/25/2015,2/25/2015,1,4
CLM-943425,LAW-003,REPRESENTED_BY,2/27/2015,Bodily Injury,No,No,Yes,335.32,Claimant,0.0017,0.0016,2/27/2015,2/27/2015,2/27/2015,5,2
CLM-641845,LAW-007,REPRESENTED_BY,2/11/2015,Bodily Injury,Yes,No,Yes,5712.58,Claimant,0.0286,0.0246,2/11/2015,2/11/2015,2/11/2015,6,2
CLM-794534,LAW-001,REPRESENTED_BY,1/4/2015,Bodily Injury,Yes,No,Yes,5712.7,Claimant,0.0286,0.0278,1/4/2015,1/4/2015,1/4/2015,4,3
CLM-357808,LAW-003,REPRESENTED_BY,1/26/2015,Bodily Injury,Yes,No,Yes,500.62,Claimant,0.0025,0.0021,1/26/2015,1/26/2015,1/26/2015,2,2
CLM-536052,LAW-001,REPRESENTED_BY,3/1/2015,Bodily Injury,Yes,No,Yes,0.0,Claimant,0.0,0.0,3/1/2015,3/1/2015,3/1/2015,10,2
CLM-873384,LAW-002,REPRESENTED_BY,2/6/2015,Bodily Injury,Yes,No,Yes,14869.56,Claimant,0.0743,0.0642,2/6/2015,2/6/2015,2/6/2015,5,2
CLM-790225,LAW-003,REPRESENTED_BY,2/9/2015,Bodily Injury,Yes,Yes,No,0.0,Claimant,0.0,0.0,2/9/2015,2/9/2015,2/9/2015,4,4
CLM-587498,LAW-007,REPRESENTED_BY,2/5/2015,Bodily Injury,Yes,No,No,571.78,Claimant,0.0029,0.0027,2/5/2015,2/5/2015,2/5/2015,4,2
CLM-639027,LAW-007,REPRESENTED_BY,1/3/2015,Bodily Injury,Yes,Yes,Yes,0.0,Claimant,0.0,0.0,1/3/2015,1/3/2015,1/3/2015,8,5
CLM-217899,LAW-003,REPRESENTED_BY,2/24/2015,Bodily Injury,No,No,Pending,0.0,Claimant,0.0,0.0,2/24/2015,2/24/2015,2/24/2015,6,1
CLM-589094,LAW-005,REPRESENTED_BY,1/14/2015,Property,Yes,No,No,0.0,Claimant,0.0,0.0,1/14/2015,1/14/2015,1/14/2015,1,4
CLM-458829,LAW-002,REPRESENTED_BY,1/8/2015,Bodily Injury,Yes,No,Yes,18740.32,Claimant,0.0937,0.0896,1/8/2015,1/8/2015,1/8/2015,5,5
CLM-626208,LAW-007,REPRESENTED_BY,2/14/2015,Property,Yes,Yes,Pending,7117.25,Claimant,0.0356,0.032,2/14/2015,2/14/2015,2/14/2015,8,2
CLM-315041,LAW-002,REPRESENTED_BY,1/23/2015,Bodily Injury,Yes,Yes,No,16713.53,Claimant,0.0836,0.0792,1/23/2015,1/23/2015,1/23/2015,10,2
CLM-283267,LAW-003,REPRESENTED_BY,1/5/2015,Bodily Injury,Yes,No,Yes,6031.14,Claimant,0.0302,0.0298,1/5/2015,1/5/2015,1/5/2015,4,2
CLM-442494,LAW-002,REPRESENTED_BY,2/19/2015,Bodily Injury,No,No,No,0.0,Claimant,0.0,0.0,2/19/2015,2/19/2015,2/19/2015,1,1
CLM-159243,LAW-003,REPRESENTED_BY,2/7/2015,Bodily Injury,Yes,No,Yes,0.0,Claimant,0.0,0.0,2/7/2015,2/7/2015,2/7/2015,4,2
CLM-669800,LAW-005,REPRESENTED_BY,2/7/2015,Bodily Injury,No,No,Pending,0.0,Claimant,0.0,0.0,2/7/2015,2/7/2015,2/7/2015,7,2
CLM-520179,LAW-006,REPRESENTED_BY,1/20/2015,Bodily Injury,Yes,No,No,6126.75,Claimant,0.0306,0.0251,1/20/2015,1/20/2015,1/20/2015,2,3
CLM-607974,LAW-002,REPRESENTED_BY,2/18/2015,Property,No,No,Pending,0.0,Claimant,0.0,0.0,2/18/2015,2/18/2015,2/18/2015,5,4
CLM-465065,LAW-007,REPRESENTED_BY,1/11/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,1/11/2015,1/11/2015,1/11/2015,10,4
CLM-369941,LAW-007,REPRESENTED_BY,1/22/2015,Bodily Injury,No,No,Pending,0.0,Claimant,0.0,0.0,1/22/2015,1/22/2015,1/22/2015,9,5
CLM-447226,LAW-001,REPRESENTED_BY,2/23/2015,Property,Yes,No,No,0.0,Claimant,0.0,0.0,2/23/2015,2/23/2015,2/23/2015,8,1
CLM-831668,LAW-004,REPRESENTED_BY,1/15/2015,Property,Yes,No,Pending,0.0,Claimant,0.0,0.0,1/15/2015,1/15/2015,1/15/2015,3,2
CLM-922937,LAW-006,REPRESENTED_BY,2/20/2015,Bodily Injury,No,Yes,Yes,1594.0,Claimant,0.008,0.0073,2/20/2015,2/20/2015,2/20/2015,9,1
CLM-640474,LAW-004,REPRESENTED_BY,1/19/2015,Property,Yes,No,Pending,0.0,Claimant,0.0,0.0,1/19/2015,1/19/2015,1/19/2015,4,3
CLM-153298,LAW-007,REPRESENTED_BY,1/10/2015,Bodily Injury,Yes,No,Yes,1493.6,Claimant,0.0075,0.007,1/10/2015,1/10/2015,1/10/2015,10,1
CLM-334749,LAW-005,REPRESENTED_BY,1/16/2015,Bodily Injury,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/16/2015,1/16/2015,1/16/2015,10,4
CLM-221283,LAW-006,REPRESENTED_BY,2/12/2015,Bodily Injury,No,No,Pending,0.0,Claimant,0.0,0.0,2/12/2015,2/12/2015,2/12/2015,10,1
CLM-961496,LAW-006,REPRESENTED_BY,1/23/2015,Property,Yes,No,No,0.0,Claimant,0.0,0.0,1/23/2015,1/23/2015,1/23/2015,3,3
CLM-804751,LAW-001,REPRESENTED_BY,2/13/2015,Bodily Injury,No,No,Pending,7929.48,Claimant,0.0396,0.0352,2/13/2015,2/13/2015,2/13/2015,2,1
CLM-369226,LAW-002,REPRESENTED_BY,1/27/2015,Bodily Injury,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/27/2015,1/27/2015,1/27/2015,10,3
CLM-691115,LAW-002,REPRESENTED_BY,2/14/2015,Property,Yes,Yes,Yes,13363.31,Claimant,0.0668,0.0535,2/14/2015,2/14/2015,2/14/2015,3,1
CLM-713172,LAW-005,REPRESENTED_BY,2/1/2015,Bodily Injury,Yes,No,Pending,16017.74,Claimant,0.0801,0.0673,2/1/2015,2/1/2015,2/1/2015,2,5
CLM-621756,LAW-001,REPRESENTED_BY,2/23/2015,Bodily Injury,No,No,Pending,0.0,Claimant,0.0,0.0,2/23/2015,2/23/2015,2/23/2015,3,2
CLM-615116,LAW-005,REPRESENTED_BY,1/20/2015,Property,Yes,Yes,Yes,5428.99,Claimant,0.0271,0.0248,1/20/2015,1/20/2015,1/20/2015,5,4
CLM-947598,LAW-006,REPRESENTED_BY,1/8/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,1/8/2015,1/8/2015,1/8/2015,10,4
CLM-658002,LAW-004,REPRESENTED_BY,2/23/2015,Bodily Injury,Yes,No,No,7051.1,Claimant,0.0353,0.03,2/23/2015,2/23/2015,2/23/2015,4,1
CLM-374545,LAW-003,REPRESENTED_BY,2/4/2015,Property,Yes,No,Pending,0.0,Claimant,0.0,0.0,2/4/2015,2/4/2015,2/4/2015,9,1
CLM-805806,LAW-004,REPRESENTED_BY,2/9/2015,Bodily Injury,No,No,Yes,0.0,Claimant,0.0,0.0,2/9/2015,2/9/2015,2/9/2015,5,1
CLM-235097,LAW-004,REPRESENTED_BY,2/18/2015,Bodily Injury,No,No,Pending,0.0,Claimant,0.0,0.0,2/18/2015,2/18/2015,2/18/2015,4,3
CLM-290971,LAW-007,REPRESENTED_BY,2/10/2015,Bodily Injury,No,Yes,Yes,8382.9,Claimant,0.0419,0.0346,2/10/2015,2/10/2015,2/10/2015,1,1
CLM-180286,LAW-006,REPRESENTED_BY,1/20/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,1/20/2015,1/20/2015,1/20/2015,9,5
CLM-662088,LAW-006,REPRESENTED_BY,1/27/2015,Property,No,No,Pending,9440.35,Claimant,0.0472,0.0416,1/27/2015,1/27/2015,1/27/2015,10,1
CLM-178081,LAW-004,REPRESENTED_BY,2/18/2015,Bodily Injury,Yes,No,Pending,11261.59,Claimant,0.0563,0.0556,2/18/2015,2/18/2015,2/18/2015,5,1
CLM-507452,LAW-006,REPRESENTED_BY,2/26/2015,Bodily Injury,Yes,No,Yes,5989.63,Claimant,0.0299,0.0266,2/26/2015,2/26/2015,2/26/2015,9,2
CLM-990624,LAW-001,REPRESENTED_BY,1/29/2015,Bodily Injury,No,No,No,14044.66,Claimant,0.0702,0.0684,1/29/2015,1/29/2015,1/29/2015,8,5
CLM-892148,LAW-007,REPRESENTED_BY,2/8/2015,Bodily Injury,Yes,No,Pending,12424.05,Claimant,0.0621,0.0513,2/8/2015,2/8/2015,2/8/2015,1,1
CLM-398683,LAW-004,REPRESENTED_BY,1/19/2015,Property,Yes,Yes,No,8997.76,Claimant,0.045,0.0376,1/19/2015,1/19/2015,1/19/2015,7,4
CLM-605100,LAW-006,REPRESENTED_BY,2/8/2015,Bodily Injury,No,No,Yes,0.0,Claimant,0.0,0.0,2/8/2015,2/8/2015,2/8/2015,1,5
CLM-143109,LAW-002,REPRESENTED_BY,1/7/2015,Property,Yes,No,No,0.0,Claimant,0.0,0.0,1/7/2015,1/7/2015,1/7/2015,6,5
CLM-230223,LAW-002,REPRESENTED_BY,2/13/2015,Bodily Injury,Yes,No,Yes,6615.09,Claimant,0.0331,0.0283,2/13/2015,2/13/2015,2/13/2015,7,3
CLM-769602,LAW-004,REPRESENTED_BY,2/15/2015,Property,Yes,No,Pending,12813.88,Claimant,0.0641,0.0524,2/15/2015,2/15/2015,2/15/2015,7,4
CLM-420815,LAW-001,REPRESENTED_BY,2/14/2015,Property,Yes,No,No,0.0,Claimant,0.0,0.0,2/14/2015,2/14/2015,2/14/2015,5,4
CLM-973546,LAW-005,REPRESENTED_BY,1/31/2015,Bodily Injury,Yes,No,Pending,1297.43,Claimant,0.0065,0.0057,1/31/2015,1/31/2015,1/31/2015,2,3
CLM-608039,LAW-002,REPRESENTED_BY,1/28/2015,Property,No,No,Yes,0.0,Claimant,0.0,0.0,1/28/2015,1/28/2015,1/28/2015,9,5
CLM-250162,LAW-004,REPRESENTED_BY,3/1/2015,Property,Yes,No,Yes,4285.23,Claimant,0.0214,0.0207,3/1/2015,3/1/2015,3/1/2015,8,4
CLM-786432,LAW-007,REPRESENTED_BY,1/10/2015,Bodily Injury,Yes,Yes,Pending,8611.52,Claimant,0.0431,0.0394,1/10/2015,1/10/2015,1/10/2015,8,3
CLM-445195,LAW-005,REPRESENTED_BY,2/25/2015,Bodily Injury,No,Yes,No,19399.29,Claimant,0.097,0.078,2/25/2015,2/25/2015,2/25/2015,6,3
CLM-938634,LAW-004,REPRESENTED_BY,1/30/2015,Property,Yes,No,Yes,24788.67,Claimant,0.1239,0.0997,1/30/2015,1/30/2015,1/30/2015,9,3
CLM-482495,LAW-002,REPRESENTED_BY,2/6/2015,Bodily Injury,Yes,No,Yes,0.0,Claimant,0.0,0.0,2/6/2015,2/6/2015,2/6/2015,1,3
CLM-796005,LAW-007,REPRESENTED_BY,2/8/2015,Bodily Injury,Yes,No,No,9481.29,Claimant,0.0474,0.0437,2/8/2015,2/8/2015,2/8/2015,4,2
CLM-910604,LAW-003,REPRESENTED_BY,1/13/2015,Property,Yes,Yes,Yes,0.0,Claimant,0.0,0.0,1/13/2015,1/13/2015,1/13/2015,1,3
CLM-327488,LAW-003,REPRESENTED_BY,1/18/2015,Property,Yes,No,No,0.0,Claimant,0.0,0.0,1/18/2015,1/18/2015,1/18/2015,5,4
CLM-715202,LAW-006,REPRESENTED_BY,3/1/2015,Bodily Injury,No,No,No,0.0,Claimant,0.0,0.0,3/1/2015,3/1/2015,3/1/2015,7,4
CLM-648852,LAW-005,REPRESENTED_BY,2/2/2015,Property,No,No,Yes,0.0,Claimant,0.0,0.0,2/2/2015,2/2/2015,2/2/2015,9,5
CLM-516959,LAW-002,REPRESENTED_BY,1/20/2015,Bodily Injury,No,Yes,Yes,17965.63,Claimant,0.0898,0.0871,1/20/2015,1/20/2015,1/20/2015,8,1
CLM-984456,LAW-006,REPRESENTED_BY,1/24/2015,Property,Yes,No,Pending,10761.21,Claimant,0.0538,0.0436,1/24/2015,1/24/2015,1/24/2015,6,3
CLM-801331,LAW-006,REPRESENTED_BY,1/4/2015,Bodily Injury,Yes,Yes,Yes,0.0,Claimant,0.0,0.0,1/4/2015,1/4/2015,1/4/2015,1,3
CLM-786103,LAW-007,REPRESENTED_BY,1/17/2015,Bodily Injury,No,No,Yes,5376.25,Claimant,0.0269,0.0248,1/17/2015,1/17/2015,1/17/2015,7,1
CLM-684193,LAW-005,REPRESENTED_BY,2/4/2015,Bodily Injury,Yes,No,No,12613.86,Claimant,0.0631,0.0524,2/4/2015,2/4/2015,2/4/2015,4,1
CLM-247505,LAW-003,REPRESENTED_BY,2/14/2015,Property,No,Yes,Yes,8671.58,Claimant,0.0434,0.043,2/14/2015,2/14/2015,2/14/2015,6,4
CLM-259792,LAW-004,REPRESENTED_BY,1/7/2015,Bodily Injury,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/7/2015,1/7/2015,1/7/2015,2,4
CLM-185124,LAW-001,REPRESENTED_BY,2/2/2015,Bodily Injury,No,No,No,0.0,Claimant,0.0,0.0,2/2/2015,2/2/2015,2/2/2015,10,2
CLM-760700,LAW-005,REPRESENTED_BY,1/12/2015,Bodily Injury,Yes,No,Pending,0.0,Claimant,0.0,0.0,1/12/2015,1/12/2015,1/12/2015,1,1
CLM-362407,LAW-007,REPRESENTED_BY,1/1/2015,Bodily Injury,No,No,Yes,0.0,Claimant,0.0,0.0,1/1/2015,1/1/2015,1/1/2015,4,5
CLM-389525,LAW-001,REPRESENTED_BY,2/22/2015,Bodily Injury,Yes,No,Pending,8470.29,Claimant,0.0424,0.0405,2/22/2015,2/22/2015,2/22/2015,7,1
CLM-179538,LAW-007,REPRESENTED_BY,1/16/2015,Property,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/16/2015,1/16/2015,1/16/2015,2,5
CLM-265437,LAW-007,REPRESENTED_BY,1/28/2015,Bodily Injury,Yes,No,Pending,3681.69,Claimant,0.0184,0.0178,1/28/2015,1/28/2015,1/28/2015,4,3
CLM-266247,LAW-002,REPRESENTED_BY,1/23/2015,Bodily Injury,No,No,Yes,11.96,Claimant,0.0001,0.0001,1/23/2015,1/23/2015,1/23/2015,4,2
CLM-921851,LAW-001,REPRESENTED_BY,2/25/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,2/25/2015,2/25/2015,2/25/2015,3,3
CLM-488724,LAW-004,REPRESENTED_BY,2/11/2015,Property,Yes,No,Yes,0.0,Claimant,0.0,0.0,2/11/2015,2/11/2015,2/11/2015,6,4
CLM-192524,LAW-006,REPRESENTED_BY,1/3/2015,Bodily Injury,No,No,Yes,7298.48,Claimant,0.0365,0.0361,1/3/2015,1/3/2015,1/3/2015,5,5
CLM-338070,LAW-005,REPRESENTED_BY,1/30/2015,Bodily Injury,Yes,No,No,9162.24,Claimant,0.0458,0.0441,1/30/2015,1/30/2015,1/30/2015,2,4
CLM-865607,LAW-007,REPRESENTED_BY,1/18/2015,Bodily Injury,Yes,No,Pending,0.0,Claimant,0.0,0.0,1/18/2015,1/18/2015,1/18/2015,2,5
CLM-963285,LAW-004,REPRESENTED_BY,1/4/2015,Property,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/4/2015,1/4/2015,1/4/2015,1,4
CLM-440616,LAW-006,REPRESENTED_BY,2/19/2015,Property,Yes,Yes,No,0.0,Claimant,0.0,0.0,2/19/2015,2/19/2015,2/19/2015,8,2
CLM-463237,LAW-001,REPRESENTED_BY,2/21/2015,Bodily Injury,Yes,No,Yes,0.0,Claimant,0.0,0.0,2/21/2015,2/21/2015,2/21/2015,7,1
CLM-753452,LAW-004,REPRESENTED_BY,2/2/2015,Property,Yes,No,Yes,10405.67,Claimant,0.052,0.0437,2/2/2015,2/2/2015,2/2/2015,1,3
CLM-920554,LAW-001,REPRESENTED_BY,2/1/2015,Bodily Injury,Yes,No,Pending,0.0,Claimant,0.0,0.0,2/1/2015,2/1/2015,2/1/2015,10,1
CLM-594783,LAW-003,REPRESENTED_BY,1/8/2015,Bodily Injury,No,No,No,8127.49,Claimant,0.0406,0.0392,1/8/2015,1/8/2015,1/8/2015,6,3
CLM-725330,LAW-004,REPRESENTED_BY,1/16/2015,Property,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/16/2015,1/16/2015,1/16/2015,5,1
CLM-607259,LAW-002,REPRESENTED_BY,2/20/2015,Bodily Injury,No,No,Yes,1339.81,Claimant,0.0067,0.0056,2/20/2015,2/20/2015,2/20/2015,4,3
CLM-979336,LAW-005,REPRESENTED_BY,1/30/2015,Property,No,No,No,0.0,Claimant,0.0,0.0,1/30/2015,1/30/2015,1/30/2015,2,4
CLM-865201,LAW-004,REPRESENTED_BY,1/19/2015,Property,Yes,Yes,Yes,3609.88,Claimant,0.018,0.0173,1/19/2015,1/19/2015,1/19/2015,8,2
CLM-140977,LAW-002,REPRESENTED_BY,2/25/2015,Property,Yes,No,No,5037.43,Claimant,0.0252,0.0203,2/25/2015,2/25/2015,2/25/2015,4,5
CLM-787351,LAW-003,REPRESENTED_BY,1/24/2015,Bodily Injury,No,No,Yes,6514.68,Claimant,0.0326,0.0324,1/24/2015,1/24/2015,1/24/2015,6,4
CLM-272330,LAW-007,REPRESENTED_BY,1/16/2015,Property,Yes,No,Pending,0.0,Claimant,0.0,0.0,1/16/2015,1/16/2015,1/16/2015,1,4
CLM-728025,LAW-006,REPRESENTED_BY,1/12/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,1/12/2015,1/12/2015,1/12/2015,6,5
CLM-804608,LAW-005,REPRESENTED_BY,1/4/2015,Property,No,No,No,4553.0,Claimant,0.0228,0.0194,1/4/2015,1/4/2015,1/4/2015,9,1
CLM-718829,LAW-001,REPRESENTED_BY,2/2/2015,Bodily Injury,Yes,No,Pending,9566.82,Claimant,0.0478,0.0438,2/2/2015,2/2/2015,2/2/2015,4,3
CLM-331170,LAW-006,REPRESENTED_BY,2/14/2015,Property,No,No,Yes,4141.27,Claimant,0.0207,0.0192,2/14/2015,2/14/2015,2/14/2015,2,4
CLM-753056,LAW-003,REPRESENTED_BY,2/8/2015,Bodily Injury,No,No,Yes,10557.31,Claimant,0.0528,0.0431,2/8/2015,2/8/2015,2/8/2015,10,4
CLM-910365,LAW-002,REPRESENTED_BY,1/22/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,1/22/2015,1/22/2015,1/22/2015,10,1
CLM-379268,LAW-007,REPRESENTED_BY,1/14/2015,Bodily Injury,No,No,Yes,15769.76,Claimant,0.0788,0.0768,1/14/2015,1/14/2015,1/14/2015,8,4
CLM-362843,LAW-007,REPRESENTED_BY,2/3/2015,Bodily Injury,Yes,Yes,No,1300.01,Claimant,0.0065,0.0065,2/3/2015,2/3/2015,2/3/2015,2,3
CLM-135400,LAW-006,REPRESENTED_BY,1/20/2015,Property,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/20/2015,1/20/2015,1/20/2015,8,5
CLM-798579,LAW-005,REPRESENTED_BY,1/1/2015,Property,Yes,No,Pending,9737.37,Claimant,0.0487,0.041,1/1/2015,1/1/2015,1/1/2015,10,2
CLM-250833,LAW-001,REPRESENTED_BY,2/2/2015,Bodily Injury,Yes,No,Yes,17631.19,Claimant,0.0882,0.0773,2/2/2015,2/2/2015,2/2/2015,2,2
CLM-824116,LAW-001,REPRESENTED_BY,1/23/2015,Bodily Injury,Yes,No,Pending,19332.83,Claimant,0.0967,0.0855,1/23/2015,1/23/2015,1/23/2015,2,5
CLM-322613,LAW-007,REPRESENTED_BY,1/26/2015,Bodily Injury,No,No,Yes,12758.99,Claimant,0.0638,0.0587,1/26/2015,1/26/2015,1/26/2015,1,5
CLM-871305,LAW-001,REPRESENTED_BY,1/2/2015,Property,Yes,No,Yes,0.0,Claimant,0.0,0.0,1/2/2015,1/2/2015,1/2/2015,1,5
CLM-485813,LAW-006,REPRESENTED_BY,1/15/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,1/15/2015,1/15/2015,1/15/2015,7,1
