:START_ID,:END_ID,:TYPE,relationship_type,relationship_detail,shared_last_name,confidence_score,connection_strength,age_gap_years,fraud_signal,both_fraud_flagged,first_seen_date,last_seen_date,interaction_count,shared_claims_count,data_source
CUST-IL-3984-7057,CUST-IL-3859-7974,SPOUSE_OF,SPOUSE_OF,Married,Nguyen,0.99,0.845,,NONE,No,01/01/2010,01/01/2015,17,0,CustomerRecord+LastNameMatch
CUST-IL-3859-7974,CUST-IL-3984-7057,SPOUSE_OF,SPOUSE_OF,Married,Nguyen,0.99,0.877,,NONE,No,01/01/2010,01/01/2015,3,0,CustomerRecord+LastNameMatch
CUST-OH-4884-2410,CUST-OH-2218-4919,SPOUSE_OF,SPOUSE_OF,Married,Garcia,0.99,0.909,,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-OH-2218-4919,CUST-OH-4884-2410,SPOUSE_OF,SPOUSE_OF,Married,Garcia,0.99,0.938,,NONE,No,01/01/2010,01/01/2015,18,0,CustomerRecord+LastNameMatch
CUST-IN-6695-3229,CUST-IN-5714-7382,SPOUSE_OF,SPOUSE_OF,Married,Evans,0.99,0.829,,NONE,No,01/01/2010,01/01/2015,9,0,CustomerRecord+LastNameMatch
CUST-IN-5714-7382,CUST-IN-6695-3229,SPOUSE_OF,SPOUSE_OF,Married,Evans,0.99,0.819,,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IN-6951-9695,CUST-IN-4314-6257,SPOUSE_OF,SPOUSE_OF,Married,Kelly,0.99,0.849,,NONE,No,01/01/2010,01/01/2015,17,0,CustomerRecord+LastNameMatch
CUST-IN-4314-6257,CUST-IN-6951-9695,SPOUSE_OF,SPOUSE_OF,Married,Kelly,0.99,0.927,,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-OH-5215-5637,CUST-OH-8044-9316,PARENT_OF,PARENT_OF,Biological/Legal Parent,Lewis,0.9,0.804,-8.0,NONE,No,01/01/2010,01/01/2015,12,0,CustomerRecord+LastNameMatch
CUST-OH-2126-5740,CUST-OH-8044-9316,PARENT_OF,PARENT_OF,Biological/Legal Parent,Lewis,0.9,0.739,5.0,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-OH-5215-5637,CUST-OH-7569-6776,PARENT_OF,PARENT_OF,Biological/Legal Parent,Lewis,0.9,0.83,-10.0,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-OH-2126-5740,CUST-OH-7569-6776,PARENT_OF,PARENT_OF,Biological/Legal Parent,Lewis,0.9,0.888,3.0,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-OH-5215-5637,CUST-OH-4307-3612,PARENT_OF,PARENT_OF,Biological/Legal Parent,Lewis,0.9,0.893,1.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-OH-2126-5740,CUST-OH-4307-3612,PARENT_OF,PARENT_OF,Biological/Legal Parent,Lewis,0.9,0.763,14.0,NONE,No,01/01/2010,01/01/2015,15,0,CustomerRecord+LastNameMatch
CUST-OH-2126-5740,CUST-OH-2211-9269,PARENT_OF,PARENT_OF,Biological/Legal Parent,Lewis,0.9,0.848,18.0,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-OH-9523-8454,CUST-OH-6876-4181,PARENT_OF,PARENT_OF,Biological/Legal Parent,Martinez,0.9,0.852,8.0,NONE,No,01/01/2010,01/01/2015,3,0,CustomerRecord+LastNameMatch
CUST-IL-7247-1214,CUST-IL-2830-2644,PARENT_OF,PARENT_OF,Biological/Legal Parent,Thomas,0.9,0.84,10.0,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IL-7247-1214,CUST-IL-5311-1436,PARENT_OF,PARENT_OF,Biological/Legal Parent,Thomas,0.9,0.773,-15.0,NONE,No,01/01/2010,01/01/2015,5,0,CustomerRecord+LastNameMatch
CUST-IL-7696-9665,CUST-IL-4856-9636,PARENT_OF,PARENT_OF,Biological/Legal Parent,Richardson,0.9,0.732,11.0,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IL-9766-5133,CUST-IL-3567-5851,PARENT_OF,PARENT_OF,Biological/Legal Parent,Harris,0.9,0.791,6.0,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-OH-5026-7294,CUST-OH-8047-5192,PARENT_OF,PARENT_OF,Biological/Legal Parent,Rivera,0.9,0.83,7.0,NONE,No,01/01/2010,01/01/2015,15,0,CustomerRecord+LastNameMatch
CUST-OH-8426-7028,CUST-OH-5947-5696,PARENT_OF,PARENT_OF,Biological/Legal Parent,Watson,0.9,0.775,-24.0,NONE,No,01/01/2010,01/01/2015,19,0,CustomerRecord+LastNameMatch
CUST-OH-1918-3058,CUST-OH-5947-5696,PARENT_OF,PARENT_OF,Biological/Legal Parent,Watson,0.9,0.739,-19.0,NONE,No,01/01/2010,01/01/2015,9,0,CustomerRecord+LastNameMatch
CUST-OH-2190-9253,CUST-OH-5589-5313,PARENT_OF,PARENT_OF,Biological/Legal Parent,Stewart,0.9,0.726,19.0,NONE,No,01/01/2010,01/01/2015,9,0,CustomerRecord+LastNameMatch
CUST-OH-8652-9260,CUST-OH-9541-2963,PARENT_OF,PARENT_OF,Biological/Legal Parent,Stewart,0.9,0.821,-2.0,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-OH-2190-9253,CUST-OH-9541-2963,PARENT_OF,PARENT_OF,Biological/Legal Parent,Stewart,0.9,0.851,4.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-OH-8652-9260,CUST-OH-1178-2389,PARENT_OF,PARENT_OF,Biological/Legal Parent,Stewart,0.9,0.838,3.0,NONE,No,01/01/2010,01/01/2015,17,0,CustomerRecord+LastNameMatch
CUST-OH-2190-9253,CUST-OH-1178-2389,PARENT_OF,PARENT_OF,Biological/Legal Parent,Stewart,0.9,0.781,9.0,NONE,No,01/01/2010,01/01/2015,5,0,CustomerRecord+LastNameMatch
CUST-IN-7184-3887,CUST-IN-1834-4577,PARENT_OF,PARENT_OF,Biological/Legal Parent,Robinson,0.9,0.732,-17.0,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IN-5016-2427,CUST-IN-1834-4577,PARENT_OF,PARENT_OF,Biological/Legal Parent,Robinson,0.9,0.811,-21.0,NONE,No,01/01/2010,01/01/2015,18,0,CustomerRecord+LastNameMatch
CUST-IN-4037-5707,CUST-IN-1834-4577,PARENT_OF,PARENT_OF,Biological/Legal Parent,Robinson,0.9,0.792,-8.0,NONE,No,01/01/2010,01/01/2015,3,0,CustomerRecord+LastNameMatch
CUST-IN-9205-3443,CUST-IN-1834-4577,PARENT_OF,PARENT_OF,Biological/Legal Parent,Robinson,0.9,0.808,-32.0,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IN-7184-3887,CUST-IN-6202-9905,PARENT_OF,PARENT_OF,Biological/Legal Parent,Robinson,0.9,0.887,6.0,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IN-5016-2427,CUST-IN-6202-9905,PARENT_OF,PARENT_OF,Biological/Legal Parent,Robinson,0.9,0.875,2.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IN-4037-5707,CUST-IN-6202-9905,PARENT_OF,PARENT_OF,Biological/Legal Parent,Robinson,0.9,0.784,15.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IN-9205-3443,CUST-IN-6202-9905,PARENT_OF,PARENT_OF,Biological/Legal Parent,Robinson,0.9,0.728,-9.0,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IN-7184-3887,CUST-IN-9533-3622,PARENT_OF,PARENT_OF,Biological/Legal Parent,Robinson,0.9,0.829,-15.0,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IN-5016-2427,CUST-IN-9533-3622,PARENT_OF,PARENT_OF,Biological/Legal Parent,Robinson,0.9,0.786,-19.0,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-IN-4037-5707,CUST-IN-9533-3622,PARENT_OF,PARENT_OF,Biological/Legal Parent,Robinson,0.9,0.79,-6.0,NONE,No,01/01/2010,01/01/2015,12,0,CustomerRecord+LastNameMatch
CUST-IN-9205-3443,CUST-IN-9533-3622,PARENT_OF,PARENT_OF,Biological/Legal Parent,Robinson,0.9,0.79,-30.0,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IL-3697-7156,CUST-IL-4318-6927,PARENT_OF,PARENT_OF,Biological/Legal Parent,Cooper,0.9,0.806,12.0,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IL-3697-7156,CUST-IL-1277-4693,PARENT_OF,PARENT_OF,Biological/Legal Parent,Cooper,0.9,0.883,30.0,NONE,No,01/01/2010,01/01/2015,3,0,CustomerRecord+LastNameMatch
CUST-IL-4755-4089,CUST-IL-8520-9861,PARENT_OF,PARENT_OF,Biological/Legal Parent,Roberts,0.9,0.887,-32.0,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IL-9425-7922,CUST-IL-8520-9861,PARENT_OF,PARENT_OF,Biological/Legal Parent,Roberts,0.9,0.863,-33.0,NONE,No,01/01/2010,01/01/2015,19,0,CustomerRecord+LastNameMatch
CUST-IL-8898-3022,CUST-IL-8520-9861,PARENT_OF,PARENT_OF,Biological/Legal Parent,Roberts,0.9,0.864,-18.0,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-IL-6622-2955,CUST-IL-8520-9861,PARENT_OF,PARENT_OF,Biological/Legal Parent,Roberts,0.9,0.746,-34.0,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IN-4259-5216,CUST-IN-1153-1006,PARENT_OF,PARENT_OF,Biological/Legal Parent,Ruiz,0.9,0.797,-24.0,NONE,No,01/01/2010,01/01/2015,15,0,CustomerRecord+LastNameMatch
CUST-IN-5140-7970,CUST-IN-1153-1006,PARENT_OF,PARENT_OF,Biological/Legal Parent,Ruiz,0.9,0.748,-28.0,NONE,No,01/01/2010,01/01/2015,3,0,CustomerRecord+LastNameMatch
CUST-IN-5535-3227,CUST-IN-7280-5035,PARENT_OF,PARENT_OF,Biological/Legal Parent,Roberts,0.9,0.85,-13.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IN-5535-3227,CUST-IN-1484-5001,PARENT_OF,PARENT_OF,Biological/Legal Parent,Roberts,0.9,0.757,12.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IN-2051-2050,CUST-IN-8632-5212,PARENT_OF,PARENT_OF,Biological/Legal Parent,Green,0.9,0.894,-12.0,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IN-9134-1874,CUST-IN-8632-5212,PARENT_OF,PARENT_OF,Biological/Legal Parent,Green,0.9,0.852,-13.0,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-IL-9086-1612,CUST-IL-9904-8661,PARENT_OF,PARENT_OF,Biological/Legal Parent,Green,0.9,0.887,-12.0,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-IL-6518-4841,CUST-IL-9904-8661,PARENT_OF,PARENT_OF,Biological/Legal Parent,Green,0.9,0.833,2.0,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IL-2475-3382,CUST-IL-4571-5592,PARENT_OF,PARENT_OF,Biological/Legal Parent,Moore,0.9,0.883,13.0,NONE,No,01/01/2010,01/01/2015,12,0,CustomerRecord+LastNameMatch
CUST-IL-6330-8823,CUST-IL-3057-1553,PARENT_OF,PARENT_OF,Biological/Legal Parent,Miller,0.9,0.798,-12.0,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-IN-8058-9199,CUST-IN-9198-8508,PARENT_OF,PARENT_OF,Biological/Legal Parent,Ramirez,0.9,0.85,16.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IN-5282-5132,CUST-IN-9198-8508,PARENT_OF,PARENT_OF,Biological/Legal Parent,Ramirez,0.9,0.884,28.0,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-IN-9828-7272,CUST-IN-1795-1311,PARENT_OF,PARENT_OF,Biological/Legal Parent,Bell,0.9,0.8,4.0,NONE,No,01/01/2010,01/01/2015,18,0,CustomerRecord+LastNameMatch
CUST-IN-1365-2505,CUST-IN-1795-1311,PARENT_OF,PARENT_OF,Biological/Legal Parent,Bell,0.9,0.844,7.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IN-9828-7272,CUST-IN-1759-5733,PARENT_OF,PARENT_OF,Biological/Legal Parent,Bell,0.9,0.728,-5.0,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-IN-1365-2505,CUST-IN-1759-5733,PARENT_OF,PARENT_OF,Biological/Legal Parent,Bell,0.9,0.819,-2.0,NONE,No,01/01/2010,01/01/2015,5,0,CustomerRecord+LastNameMatch
CUST-IN-1711-8953,CUST-IN-6186-1878,PARENT_OF,PARENT_OF,Biological/Legal Parent,Gonzalez,0.9,0.824,-4.0,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-IN-6588-6447,CUST-IN-6186-1878,PARENT_OF,PARENT_OF,Biological/Legal Parent,Gonzalez,0.9,0.836,-8.0,NONE,No,01/01/2010,01/01/2015,18,0,CustomerRecord+LastNameMatch
CUST-IN-1711-8953,CUST-IN-2272-1156,PARENT_OF,PARENT_OF,Biological/Legal Parent,Gonzalez,0.9,0.888,-15.0,NONE,No,01/01/2010,01/01/2015,18,0,CustomerRecord+LastNameMatch
CUST-IN-6588-6447,CUST-IN-2272-1156,PARENT_OF,PARENT_OF,Biological/Legal Parent,Gonzalez,0.9,0.809,-19.0,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-OH-8864-9511,CUST-OH-7904-1324,PARENT_OF,PARENT_OF,Biological/Legal Parent,Turner,0.9,0.795,18.0,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-OH-8864-9511,CUST-OH-6620-7819,PARENT_OF,PARENT_OF,Biological/Legal Parent,Turner,0.9,0.776,6.0,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-IL-3892-9642,CUST-IL-7607-3793,PARENT_OF,PARENT_OF,Biological/Legal Parent,Stewart,0.9,0.753,-5.0,NONE,No,01/01/2010,01/01/2015,12,0,CustomerRecord+LastNameMatch
CUST-IN-5291-2572,CUST-IN-6404-6762,PARENT_OF,PARENT_OF,Biological/Legal Parent,Wright,0.9,0.787,-25.0,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IN-5962-8195,CUST-IN-6404-6762,PARENT_OF,PARENT_OF,Biological/Legal Parent,Wright,0.9,0.781,-13.0,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IN-5053-8752,CUST-IN-6404-6762,PARENT_OF,PARENT_OF,Biological/Legal Parent,Wright,0.9,0.779,-15.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IN-8921-3216,CUST-IN-6404-6762,PARENT_OF,PARENT_OF,Biological/Legal Parent,Wright,0.9,0.829,-19.0,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IL-5820-3991,CUST-IL-7353-5943,PARENT_OF,PARENT_OF,Biological/Legal Parent,Martin,0.9,0.891,-11.0,NONE,No,01/01/2010,01/01/2015,5,0,CustomerRecord+LastNameMatch
CUST-IL-8968-7411,CUST-IL-7353-5943,PARENT_OF,PARENT_OF,Biological/Legal Parent,Martin,0.9,0.829,-7.0,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-IL-5820-3991,CUST-IL-2432-4094,PARENT_OF,PARENT_OF,Biological/Legal Parent,Martin,0.9,0.834,-4.0,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-IL-8968-7411,CUST-IL-2432-4094,PARENT_OF,PARENT_OF,Biological/Legal Parent,Martin,0.9,0.776,0.0,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-IL-5820-3991,CUST-IL-1100-3180,PARENT_OF,PARENT_OF,Biological/Legal Parent,Martin,0.9,0.836,0.0,NONE,No,01/01/2010,01/01/2015,19,0,CustomerRecord+LastNameMatch
CUST-IL-8968-7411,CUST-IL-1100-3180,PARENT_OF,PARENT_OF,Biological/Legal Parent,Martin,0.9,0.803,4.0,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-OH-8766-8159,CUST-OH-6911-5096,PARENT_OF,PARENT_OF,Biological/Legal Parent,Torres,0.9,0.768,-36.0,NONE,No,01/01/2010,01/01/2015,5,0,CustomerRecord+LastNameMatch
CUST-OH-7143-7671,CUST-OH-6911-5096,PARENT_OF,PARENT_OF,Biological/Legal Parent,Torres,0.9,0.854,-2.0,NONE,No,01/01/2010,01/01/2015,9,0,CustomerRecord+LastNameMatch
CUST-IL-5375-7959,CUST-IL-5003-3555,PARENT_OF,PARENT_OF,Biological/Legal Parent,White,0.9,0.824,-14.0,NONE,No,01/01/2010,01/01/2015,12,0,CustomerRecord+LastNameMatch
CUST-IL-4209-6347,CUST-IL-5003-3555,PARENT_OF,PARENT_OF,Biological/Legal Parent,White,0.9,0.876,-5.0,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-OH-7834-3212,CUST-OH-3800-1140,PARENT_OF,PARENT_OF,Biological/Legal Parent,Phillips,0.9,0.789,-11.0,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IN-8308-7545,CUST-IN-3071-3298,PARENT_OF,PARENT_OF,Biological/Legal Parent,Edwards,0.9,0.858,7.0,NONE,No,01/01/2010,01/01/2015,15,0,CustomerRecord+LastNameMatch
CUST-IN-6151-3637,CUST-IN-3071-3298,PARENT_OF,PARENT_OF,Biological/Legal Parent,Edwards,0.9,0.743,-1.0,NONE,No,01/01/2010,01/01/2015,1,0,CustomerRecord+LastNameMatch
CUST-OH-3965-5436,CUST-OH-4853-1424,PARENT_OF,PARENT_OF,Biological/Legal Parent,Hall,0.9,0.809,21.0,NONE,No,01/01/2010,01/01/2015,17,0,CustomerRecord+LastNameMatch
CUST-OH-3965-5436,CUST-OH-8362-1597,PARENT_OF,PARENT_OF,Biological/Legal Parent,Hall,0.9,0.738,1.0,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IL-3039-4475,CUST-IL-7149-5644,PARENT_OF,PARENT_OF,Biological/Legal Parent,Hill,0.9,0.847,13.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IL-8767-3284,CUST-IL-7149-5644,PARENT_OF,PARENT_OF,Biological/Legal Parent,Hill,0.9,0.885,6.0,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-OH-1644-4530,CUST-OH-5193-9664,PARENT_OF,PARENT_OF,Biological/Legal Parent,Edwards,0.9,0.857,-9.0,NONE,No,01/01/2010,01/01/2015,1,0,CustomerRecord+LastNameMatch
CUST-OH-1644-4530,CUST-OH-6698-5086,PARENT_OF,PARENT_OF,Biological/Legal Parent,Edwards,0.9,0.75,-29.0,NONE,No,01/01/2010,01/01/2015,19,0,CustomerRecord+LastNameMatch
CUST-IN-3496-8643,CUST-IN-3482-6556,PARENT_OF,PARENT_OF,Biological/Legal Parent,Rivera,0.9,0.822,-9.0,NONE,No,01/01/2010,01/01/2015,9,0,CustomerRecord+LastNameMatch
CUST-IN-9106-4091,CUST-IN-3482-6556,PARENT_OF,PARENT_OF,Biological/Legal Parent,Rivera,0.9,0.78,11.0,NONE,No,01/01/2010,01/01/2015,9,0,CustomerRecord+LastNameMatch
CUST-IN-9106-4091,CUST-IN-5218-7835,PARENT_OF,PARENT_OF,Biological/Legal Parent,Rivera,0.9,0.744,24.0,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-OH-7811-7991,CUST-OH-4866-3937,PARENT_OF,PARENT_OF,Biological/Legal Parent,Jones,0.9,0.775,19.0,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-OH-7811-7991,CUST-OH-2915-7797,PARENT_OF,PARENT_OF,Biological/Legal Parent,Jones,0.9,0.793,27.0,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-OH-9133-3712,CUST-OH-2915-7797,PARENT_OF,PARENT_OF,Biological/Legal Parent,Jones,0.9,0.819,20.0,NONE,No,01/01/2010,01/01/2015,5,0,CustomerRecord+LastNameMatch
CUST-OH-6570-2676,CUST-OH-1531-2603,PARENT_OF,PARENT_OF,Biological/Legal Parent,Taylor,0.9,0.872,-18.0,NONE,No,01/01/2010,01/01/2015,19,0,CustomerRecord+LastNameMatch
CUST-IL-1751-5546,CUST-IL-2178-7057,PARENT_OF,PARENT_OF,Biological/Legal Parent,Evans,0.9,0.77,1.0,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IL-8471-3642,CUST-IL-2178-7057,PARENT_OF,PARENT_OF,Biological/Legal Parent,Evans,0.9,0.892,-5.0,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-OH-6452-8839,CUST-OH-9651-4668,PARENT_OF,PARENT_OF,Biological/Legal Parent,Gonzalez,0.9,0.79,-3.0,NONE,No,01/01/2010,01/01/2015,17,0,CustomerRecord+LastNameMatch
CUST-IN-9606-1450,CUST-IN-4282-1399,PARENT_OF,PARENT_OF,Biological/Legal Parent,Clark,0.9,0.779,3.0,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-OH-9434-7330,CUST-OH-4988-3583,PARENT_OF,PARENT_OF,Biological/Legal Parent,Clark,0.9,0.843,4.0,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-OH-5360-4725,CUST-OH-4988-3583,PARENT_OF,PARENT_OF,Biological/Legal Parent,Clark,0.9,0.85,-3.0,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-OH-9434-7330,CUST-OH-1101-5869,PARENT_OF,PARENT_OF,Biological/Legal Parent,Clark,0.9,0.748,17.0,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-IL-5169-9213,CUST-IL-4960-1573,PARENT_OF,PARENT_OF,Biological/Legal Parent,Jones,0.9,0.813,2.0,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IL-5863-6920,CUST-IL-9186-1951,PARENT_OF,PARENT_OF,Biological/Legal Parent,Davis,0.9,0.746,20.0,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IN-1071-5255,CUST-IN-8457-8779,PARENT_OF,PARENT_OF,Biological/Legal Parent,Davis,0.9,0.793,-7.0,NONE,No,01/01/2010,01/01/2015,17,0,CustomerRecord+LastNameMatch
CUST-IL-1654-7467,CUST-IL-8903-8060,PARENT_OF,PARENT_OF,Biological/Legal Parent,Morris,0.9,0.763,-18.0,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-IL-1148-9178,CUST-IL-8903-8060,PARENT_OF,PARENT_OF,Biological/Legal Parent,Morris,0.9,0.826,1.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IL-1148-9178,CUST-IL-4459-8524,PARENT_OF,PARENT_OF,Biological/Legal Parent,Morris,0.9,0.738,24.0,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IL-8714-5256,CUST-IL-9578-5380,PARENT_OF,PARENT_OF,Biological/Legal Parent,Campbell,0.9,0.864,16.0,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IL-2328-6397,CUST-IL-2352-1183,PARENT_OF,PARENT_OF,Biological/Legal Parent,Anderson,0.9,0.801,35.0,NONE,No,01/01/2010,01/01/2015,19,0,CustomerRecord+LastNameMatch
CUST-IL-2328-6397,CUST-IL-3488-5952,PARENT_OF,PARENT_OF,Biological/Legal Parent,Anderson,0.9,0.833,14.0,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IL-2328-6397,CUST-IL-1592-6605,PARENT_OF,PARENT_OF,Biological/Legal Parent,Anderson,0.9,0.769,30.0,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IL-6344-6612,CUST-IL-2969-8068,PARENT_OF,PARENT_OF,Biological/Legal Parent,Bailey,0.9,0.9,8.0,NONE,No,01/01/2010,01/01/2015,19,0,CustomerRecord+LastNameMatch
CUST-OH-6326-4983,CUST-OH-5750-2758,PARENT_OF,PARENT_OF,Biological/Legal Parent,Richardson,0.9,0.871,28.0,NONE,No,01/01/2010,01/01/2015,15,0,CustomerRecord+LastNameMatch
CUST-IL-9251-9635,CUST-IL-6302-7146,PARENT_OF,PARENT_OF,Biological/Legal Parent,Perez,0.9,0.832,-19.0,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IL-9251-9635,CUST-IL-7405-1721,PARENT_OF,PARENT_OF,Biological/Legal Parent,Perez,0.9,0.882,-23.0,NONE,No,01/01/2010,01/01/2015,15,0,CustomerRecord+LastNameMatch
CUST-IN-3550-4602,CUST-IN-6724-1165,PARENT_OF,PARENT_OF,Biological/Legal Parent,Peterson,0.9,0.857,-16.0,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IN-9106-4246,CUST-IN-9811-9165,PARENT_OF,PARENT_OF,Biological/Legal Parent,Flores,0.9,0.772,-8.0,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IN-9106-4246,CUST-IN-6217-1455,PARENT_OF,PARENT_OF,Biological/Legal Parent,Flores,0.9,0.734,-17.0,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-IN-9106-4246,CUST-IN-5779-6847,PARENT_OF,PARENT_OF,Biological/Legal Parent,Flores,0.9,0.769,3.0,NONE,No,01/01/2010,01/01/2015,15,0,CustomerRecord+LastNameMatch
CUST-OH-5172-4318,CUST-OH-4195-3121,PARENT_OF,PARENT_OF,Biological/Legal Parent,Ramirez,0.9,0.728,-11.0,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-OH-4055-1549,CUST-OH-4195-3121,PARENT_OF,PARENT_OF,Biological/Legal Parent,Ramirez,0.9,0.734,-20.0,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
