:START_ID,:END_ID,:TYPE,statement_date,statement_strength,corroborated_by_evidence,deposition_provided,credibility_score,professional_witness,coached_flag,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CLM-506333,WS-506333-W2,HAS_WITNESS,1/6/2015,Moderate,Yes,No,76,Yes,No,0.76,0.6909,1/6/2015,1/6/2015,1/6/2015,1,1
CLM-506333,WS-506333-W3,HAS_WITNESS,1/6/2015,Moderate,No,No,49,Yes,No,0.49,0.4434,1/6/2015,1/6/2015,1/6/2015,1,1
CLM-263159,WS-263159-W1,HAS_WITNESS,2/2/2015,Strong,Yes,No,79,Yes,No,0.79,0.7334,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-722747,WS-722747-W1,HAS_WITNESS,2/22/2015,Strong,No,Yes,72,No,No,0.72,0.633,2/22/2015,2/22/2015,2/22/2015,1,1
CLM-248467,WS-248467-W1,HAS_WITNESS,1/31/2015,Weak,Partial,No,45,Yes,No,0.45,0.3739,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-248467,WS-248467-W2,HAS_WITNESS,1/31/2015,Strong,No,Yes,54,No,No,0.54,0.5209,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-248467,WS-248467-W3,HAS_WITNESS,1/31/2015,Moderate,Yes,Yes,72,Yes,No,0.72,0.6933,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-910622,WS-910622-W1,HAS_WITNESS,1/6/2015,Moderate,Partial,Yes,51,No,No,0.51,0.4537,1/6/2015,1/6/2015,1/6/2015,1,1
CLM-137675,WS-137675-W1,HAS_WITNESS,1/1/2015,Strong,Yes,No,56,Yes,Yes,0.56,0.4609,1/1/2015,1/1/2015,1/1/2015,1,1
CLM-343421,WS-343421-W1,HAS_WITNESS,1/7/2015,Weak,Partial,Yes,41,Yes,Yes,0.41,0.4027,1/7/2015,1/7/2015,1/7/2015,1,1
CLM-343421,WS-343421-W2,HAS_WITNESS,1/7/2015,Strong,No,Unknown,82,Yes,Yes,0.82,0.6988,1/7/2015,1/7/2015,1/7/2015,1,1
CLM-413192,WS-413192-W1,HAS_WITNESS,2/21/2015,Moderate,Yes,No,98,Yes,Yes,0.98,0.8309,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-413192,WS-413192-W2,HAS_WITNESS,2/21/2015,Strong,No,Yes,99,No,No,0.99,0.9197,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-413192,WS-413192-W3,HAS_WITNESS,2/21/2015,Moderate,No,Yes,95,No,No,0.95,0.866,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-247801,WS-247801-W1,HAS_WITNESS,2/14/2015,Moderate,Yes,Yes,53,Yes,No,0.53,0.4296,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-247801,WS-247801-W2,HAS_WITNESS,2/14/2015,Weak,No,Unknown,95,Yes,Yes,0.95,0.9201,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-171147,WS-171147-W1,HAS_WITNESS,2/16/2015,Moderate,Yes,Unknown,41,No,No,0.41,0.3465,2/16/2015,2/16/2015,2/16/2015,1,1
CLM-171147,WS-171147-W2,HAS_WITNESS,2/16/2015,Strong,Yes,Yes,67,Yes,Yes,0.67,0.5417,2/16/2015,2/16/2015,2/16/2015,1,1
CLM-431283,WS-431283-W1,HAS_WITNESS,2/4/2015,Moderate,Yes,No,70,Yes,Yes,0.7,0.5907,2/4/2015,2/4/2015,2/4/2015,1,1
CLM-149467,WS-149467-W1,HAS_WITNESS,2/15/2015,Strong,Yes,Yes,74,Yes,No,0.74,0.6264,2/15/2015,2/15/2015,2/15/2015,1,1
CLM-149467,WS-149467-W2,HAS_WITNESS,2/15/2015,Strong,Yes,Unknown,88,Yes,No,0.88,0.7309,2/15/2015,2/15/2015,2/15/2015,1,1
CLM-758740,WS-758740-W1,HAS_WITNESS,1/7/2015,Moderate,No,Unknown,98,Yes,No,0.98,0.9546,1/7/2015,1/7/2015,1/7/2015,1,1
CLM-628337,WS-628337-W1,HAS_WITNESS,2/23/2015,Moderate,Partial,Yes,92,Yes,No,0.92,0.8281,2/23/2015,2/23/2015,2/23/2015,1,1
CLM-373600,WS-373600-W1,HAS_WITNESS,2/7/2015,Weak,No,Unknown,65,Yes,No,0.65,0.562,2/7/2015,2/7/2015,2/7/2015,1,1
CLM-373600,WS-373600-W2,HAS_WITNESS,2/7/2015,Moderate,No,Unknown,95,Yes,Yes,0.95,0.9036,2/7/2015,2/7/2015,2/7/2015,1,1
CLM-930032,WS-930032-W1,HAS_WITNESS,2/14/2015,Strong,Yes,Unknown,84,Yes,No,0.84,0.7846,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-930032,WS-930032-W2,HAS_WITNESS,2/14/2015,Weak,Partial,Unknown,56,Yes,No,0.56,0.4502,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-396590,WS-396590-W1,HAS_WITNESS,2/15/2015,Weak,No,Yes,45,No,No,0.45,0.4289,2/15/2015,2/15/2015,2/15/2015,1,1
CLM-396590,WS-396590-W2,HAS_WITNESS,2/15/2015,Strong,No,Yes,40,Yes,No,0.4,0.3594,2/15/2015,2/15/2015,2/15/2015,1,1
CLM-396590,WS-396590-W3,HAS_WITNESS,2/15/2015,Moderate,Yes,Yes,78,Yes,No,0.78,0.7285,2/15/2015,2/15/2015,2/15/2015,1,1
CLM-238412,WS-238412-W1,HAS_WITNESS,2/14/2015,Strong,Partial,No,70,Yes,No,0.7,0.6576,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-238412,WS-238412-W2,HAS_WITNESS,2/14/2015,Strong,No,Yes,84,No,No,0.84,0.7644,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-218456,WS-218456-W1,HAS_WITNESS,2/20/2015,Strong,No,Yes,48,No,No,0.48,0.3879,2/20/2015,2/20/2015,2/20/2015,1,1
CLM-218456,WS-218456-W2,HAS_WITNESS,2/20/2015,Moderate,Yes,Yes,77,Yes,No,0.77,0.7068,2/20/2015,2/20/2015,2/20/2015,1,1
CLM-792673,WS-792673-W1,HAS_WITNESS,2/5/2015,Strong,Yes,Yes,64,No,No,0.64,0.5387,2/5/2015,2/5/2015,2/5/2015,1,1
CLM-662256,WS-662256-W1,HAS_WITNESS,1/15/2015,Strong,Partial,Unknown,83,Yes,Yes,0.83,0.7607,1/15/2015,1/15/2015,1/15/2015,1,1
CLM-662256,WS-662256-W2,HAS_WITNESS,1/15/2015,Strong,Yes,Unknown,73,Yes,No,0.73,0.585,1/15/2015,1/15/2015,1/15/2015,1,1
CLM-662256,WS-662256-W3,HAS_WITNESS,1/15/2015,Strong,Yes,Yes,84,No,No,0.84,0.7899,1/15/2015,1/15/2015,1/15/2015,1,1
CLM-971338,WS-971338-W1,HAS_WITNESS,1/5/2015,Moderate,Yes,Yes,92,Yes,No,0.92,0.843,1/5/2015,1/5/2015,1/5/2015,1,1
CLM-714738,WS-714738-W1,HAS_WITNESS,1/1/2015,Strong,Yes,Yes,70,Yes,No,0.7,0.6115,1/1/2015,1/1/2015,1/1/2015,1,1
CLM-714738,WS-714738-W2,HAS_WITNESS,1/1/2015,Strong,Partial,Yes,84,Yes,No,0.84,0.823,1/1/2015,1/1/2015,1/1/2015,1,1
CLM-753844,WS-753844-W1,HAS_WITNESS,1/26/2015,Moderate,Yes,Yes,45,Yes,Yes,0.45,0.3748,1/26/2015,1/26/2015,1/26/2015,1,1
CLM-976645,WS-976645-W1,HAS_WITNESS,2/13/2015,Strong,No,Unknown,58,Yes,Yes,0.58,0.4887,2/13/2015,2/13/2015,2/13/2015,1,1
CLM-976645,WS-976645-W2,HAS_WITNESS,2/13/2015,Weak,Partial,No,71,No,No,0.71,0.6441,2/13/2015,2/13/2015,2/13/2015,1,1
CLM-996253,WS-996253-W1,HAS_WITNESS,1/31/2015,Moderate,No,Yes,66,No,No,0.66,0.6488,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-996253,WS-996253-W2,HAS_WITNESS,1/31/2015,Strong,Yes,Yes,65,Yes,No,0.65,0.6168,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-996253,WS-996253-W3,HAS_WITNESS,1/31/2015,Weak,Yes,Unknown,93,No,No,0.93,0.7963,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-167231,WS-167231-W1,HAS_WITNESS,2/17/2015,Moderate,No,No,41,Yes,No,0.41,0.3736,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-735307,WS-735307-W1,HAS_WITNESS,2/23/2015,Strong,Yes,Yes,90,Yes,No,0.9,0.812,2/23/2015,2/23/2015,2/23/2015,1,1
CLM-735307,WS-735307-W2,HAS_WITNESS,2/23/2015,Moderate,Partial,Unknown,89,No,No,0.89,0.7405,2/23/2015,2/23/2015,2/23/2015,1,1
CLM-735307,WS-735307-W3,HAS_WITNESS,2/23/2015,Strong,No,Unknown,65,Yes,No,0.65,0.5462,2/23/2015,2/23/2015,2/23/2015,1,1
CLM-789208,WS-789208-W1,HAS_WITNESS,2/8/2015,Weak,Yes,Yes,40,Yes,Yes,0.4,0.3686,2/8/2015,2/8/2015,2/8/2015,1,1
CLM-789208,WS-789208-W2,HAS_WITNESS,2/8/2015,Strong,No,Yes,59,Yes,No,0.59,0.5115,2/8/2015,2/8/2015,2/8/2015,1,1
CLM-585324,WS-585324-W1,HAS_WITNESS,2/21/2015,Strong,Yes,Yes,46,No,No,0.46,0.3981,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-498759,WS-498759-W1,HAS_WITNESS,1/13/2015,Moderate,No,No,59,Yes,Yes,0.59,0.5027,1/13/2015,1/13/2015,1/13/2015,1,1
CLM-498759,WS-498759-W2,HAS_WITNESS,1/13/2015,Weak,No,No,88,Yes,No,0.88,0.725,1/13/2015,1/13/2015,1/13/2015,1,1
CLM-498759,WS-498759-W3,HAS_WITNESS,1/13/2015,Strong,Yes,Unknown,68,Yes,No,0.68,0.5828,1/13/2015,1/13/2015,1/13/2015,1,1
CLM-795004,WS-795004-W1,HAS_WITNESS,1/17/2015,Moderate,Partial,Yes,52,Yes,Yes,0.52,0.419,1/17/2015,1/17/2015,1/17/2015,1,1
CLM-795004,WS-795004-W2,HAS_WITNESS,1/17/2015,Moderate,Yes,Yes,76,Yes,Yes,0.76,0.6997,1/17/2015,1/17/2015,1/17/2015,1,1
CLM-203250,WS-203250-W1,HAS_WITNESS,2/18/2015,Moderate,No,No,54,No,No,0.54,0.5024,2/18/2015,2/18/2015,2/18/2015,1,1
CLM-203250,WS-203250-W2,HAS_WITNESS,2/18/2015,Strong,No,Yes,48,Yes,No,0.48,0.4331,2/18/2015,2/18/2015,2/18/2015,1,1
CLM-430794,WS-430794-W1,HAS_WITNESS,1/14/2015,Strong,Yes,Yes,89,Yes,No,0.89,0.7842,1/14/2015,1/14/2015,1/14/2015,1,1
CLM-430794,WS-430794-W2,HAS_WITNESS,1/14/2015,Strong,No,No,81,Yes,No,0.81,0.6779,1/14/2015,1/14/2015,1/14/2015,1,1
CLM-430794,WS-430794-W3,HAS_WITNESS,1/14/2015,Strong,Partial,Yes,47,Yes,No,0.47,0.3799,1/14/2015,1/14/2015,1/14/2015,1,1
CLM-156636,WS-156636-W1,HAS_WITNESS,1/27/2015,Strong,Yes,Unknown,71,Yes,No,0.71,0.6823,1/27/2015,1/27/2015,1/27/2015,1,1
CLM-156636,WS-156636-W2,HAS_WITNESS,1/27/2015,Strong,No,No,65,No,No,0.65,0.6166,1/27/2015,1/27/2015,1/27/2015,1,1
CLM-156636,WS-156636-W3,HAS_WITNESS,1/27/2015,Moderate,Yes,Yes,74,Yes,No,0.74,0.7214,1/27/2015,1/27/2015,1/27/2015,1,1
CLM-284143,WS-284143-W1,HAS_WITNESS,2/12/2015,Moderate,Partial,Yes,74,No,No,0.74,0.6216,2/12/2015,2/12/2015,2/12/2015,1,1
CLM-284143,WS-284143-W2,HAS_WITNESS,2/12/2015,Moderate,No,No,59,No,No,0.59,0.5393,2/12/2015,2/12/2015,2/12/2015,1,1
CLM-740518,WS-740518-W1,HAS_WITNESS,1/17/2015,Moderate,No,Yes,96,Yes,No,0.96,0.9115,1/17/2015,1/17/2015,1/17/2015,1,1
CLM-599262,WS-599262-W1,HAS_WITNESS,1/21/2015,Weak,Partial,Unknown,92,Yes,No,0.92,0.8893,1/21/2015,1/21/2015,1/21/2015,1,1
CLM-357949,WS-357949-W1,HAS_WITNESS,1/1/2015,Moderate,Yes,Yes,68,Yes,Yes,0.68,0.6357,1/1/2015,1/1/2015,1/1/2015,1,1
CLM-357949,WS-357949-W2,HAS_WITNESS,1/1/2015,Strong,Partial,Yes,45,Yes,Yes,0.45,0.4398,1/1/2015,1/1/2015,1/1/2015,1,1
CLM-357949,WS-357949-W3,HAS_WITNESS,1/1/2015,Strong,No,No,79,No,No,0.79,0.7612,1/1/2015,1/1/2015,1/1/2015,1,1
CLM-493161,WS-493161-W1,HAS_WITNESS,2/18/2015,Strong,Partial,No,70,Yes,No,0.7,0.6105,2/18/2015,2/18/2015,2/18/2015,1,1
CLM-493161,WS-493161-W2,HAS_WITNESS,2/18/2015,Strong,Yes,Yes,46,Yes,No,0.46,0.373,2/18/2015,2/18/2015,2/18/2015,1,1
CLM-320251,WS-320251-W1,HAS_WITNESS,2/4/2015,Weak,Yes,Yes,82,No,No,0.82,0.7587,2/4/2015,2/4/2015,2/4/2015,1,1
CLM-555374,WS-555374-W1,HAS_WITNESS,1/3/2015,Strong,No,Yes,44,Yes,Yes,0.44,0.4019,1/3/2015,1/3/2015,1/3/2015,1,1
CLM-491484,WS-491484-W1,HAS_WITNESS,2/4/2015,Strong,Partial,Unknown,75,Yes,No,0.75,0.7327,2/4/2015,2/4/2015,2/4/2015,1,1
CLM-925128,WS-925128-W1,HAS_WITNESS,1/30/2015,Strong,Yes,Yes,57,Yes,Yes,0.57,0.4848,1/30/2015,1/30/2015,1/30/2015,1,1
CLM-925128,WS-925128-W2,HAS_WITNESS,1/30/2015,Moderate,No,Yes,69,No,No,0.69,0.6225,1/30/2015,1/30/2015,1/30/2015,1,1
CLM-265093,WS-265093-W1,HAS_WITNESS,2/20/2015,Weak,Partial,Yes,53,Yes,No,0.53,0.4568,2/20/2015,2/20/2015,2/20/2015,1,1
CLM-963680,WS-963680-W1,HAS_WITNESS,2/17/2015,Strong,No,Yes,91,Yes,No,0.91,0.7674,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-963680,WS-963680-W2,HAS_WITNESS,2/17/2015,Strong,Yes,No,62,No,No,0.62,0.5184,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-963680,WS-963680-W3,HAS_WITNESS,2/17/2015,Strong,Yes,Yes,64,Yes,Yes,0.64,0.5547,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-445694,WS-445694-W1,HAS_WITNESS,1/24/2015,Strong,No,Yes,63,No,No,0.63,0.5669,1/24/2015,1/24/2015,1/24/2015,1,1
CLM-215534,WS-215534-W1,HAS_WITNESS,2/2/2015,Moderate,Partial,Unknown,76,Yes,No,0.76,0.7174,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-215534,WS-215534-W2,HAS_WITNESS,2/2/2015,Moderate,No,Unknown,43,No,No,0.43,0.4059,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-168260,WS-168260-W1,HAS_WITNESS,2/28/2015,Weak,Partial,Unknown,93,Yes,Yes,0.93,0.8292,2/28/2015,2/28/2015,2/28/2015,1,1
CLM-168260,WS-168260-W2,HAS_WITNESS,2/28/2015,Strong,No,Yes,68,Yes,Yes,0.68,0.5971,2/28/2015,2/28/2015,2/28/2015,1,1
CLM-168260,WS-168260-W3,HAS_WITNESS,2/28/2015,Strong,Yes,Unknown,47,No,No,0.47,0.4469,2/28/2015,2/28/2015,2/28/2015,1,1
CLM-538955,WS-538955-W1,HAS_WITNESS,1/17/2015,Strong,Yes,Yes,60,Yes,Yes,0.6,0.5905,1/17/2015,1/17/2015,1/17/2015,1,1
CLM-538955,WS-538955-W2,HAS_WITNESS,1/17/2015,Strong,Partial,Yes,68,Yes,No,0.68,0.6093,1/17/2015,1/17/2015,1/17/2015,1,1
CLM-582480,WS-582480-W1,HAS_WITNESS,2/2/2015,Moderate,No,Yes,44,Yes,Yes,0.44,0.4045,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-345539,WS-345539-W1,HAS_WITNESS,2/17/2015,Moderate,Partial,Unknown,60,Yes,No,0.6,0.5754,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-345539,WS-345539-W2,HAS_WITNESS,2/17/2015,Moderate,Yes,Yes,49,Yes,No,0.49,0.4574,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-924318,WS-924318-W1,HAS_WITNESS,1/25/2015,Moderate,Yes,No,66,Yes,No,0.66,0.6518,1/25/2015,1/25/2015,1/25/2015,1,1
CLM-924318,WS-924318-W2,HAS_WITNESS,1/25/2015,Weak,No,Yes,86,Yes,Yes,0.86,0.7014,1/25/2015,1/25/2015,1/25/2015,1,1
CLM-924318,WS-924318-W3,HAS_WITNESS,1/25/2015,Strong,No,Yes,75,Yes,No,0.75,0.6161,1/25/2015,1/25/2015,1/25/2015,1,1
CLM-726880,WS-726880-W1,HAS_WITNESS,2/13/2015,Strong,Partial,Yes,72,Yes,No,0.72,0.576,2/13/2015,2/13/2015,2/13/2015,1,1
CLM-726880,WS-726880-W2,HAS_WITNESS,2/13/2015,Strong,No,No,48,No,No,0.48,0.387,2/13/2015,2/13/2015,2/13/2015,1,1
CLM-190588,WS-190588-W1,HAS_WITNESS,2/20/2015,Strong,Yes,Yes,74,Yes,No,0.74,0.5994,2/20/2015,2/20/2015,2/20/2015,1,1
CLM-246705,WS-246705-W1,HAS_WITNESS,1/8/2015,Strong,No,No,70,Yes,Yes,0.7,0.5616,1/8/2015,1/8/2015,1/8/2015,1,1
CLM-246705,WS-246705-W2,HAS_WITNESS,1/8/2015,Weak,Yes,Unknown,83,Yes,Yes,0.83,0.7095,1/8/2015,1/8/2015,1/8/2015,1,1
CLM-619589,WS-619589-W1,HAS_WITNESS,2/28/2015,Moderate,No,No,93,Yes,No,0.93,0.744,2/28/2015,2/28/2015,2/28/2015,1,1
CLM-729534,WS-729534-W1,HAS_WITNESS,1/6/2015,Weak,Yes,Unknown,79,Yes,No,0.79,0.7023,1/6/2015,1/6/2015,1/6/2015,1,1
CLM-505014,WS-505014-W1,HAS_WITNESS,2/15/2015,Strong,Partial,Yes,56,No,No,0.56,0.5296,2/15/2015,2/15/2015,2/15/2015,1,1
CLM-920826,WS-920826-W1,HAS_WITNESS,1/20/2015,Strong,Yes,Yes,47,Yes,No,0.47,0.4664,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-920826,WS-920826-W2,HAS_WITNESS,1/20/2015,Weak,No,Yes,49,Yes,No,0.49,0.4015,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-920826,WS-920826-W3,HAS_WITNESS,1/20/2015,Moderate,No,No,48,Yes,No,0.48,0.4193,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-534982,WS-534982-W1,HAS_WITNESS,1/3/2015,Strong,Partial,No,96,No,No,0.96,0.892,1/3/2015,1/3/2015,1/3/2015,1,1
CLM-534982,WS-534982-W2,HAS_WITNESS,1/3/2015,Strong,Partial,Yes,65,Yes,No,0.65,0.6462,1/3/2015,1/3/2015,1/3/2015,1,1
CLM-534982,WS-534982-W3,HAS_WITNESS,1/3/2015,Moderate,Yes,Unknown,69,Yes,No,0.69,0.6544,1/3/2015,1/3/2015,1/3/2015,1,1
CLM-283052,WS-283052-W1,HAS_WITNESS,1/25/2015,Moderate,Partial,Yes,75,Yes,No,0.75,0.6559,1/25/2015,1/25/2015,1/25/2015,1,1
CLM-283052,WS-283052-W2,HAS_WITNESS,1/25/2015,Moderate,Yes,No,78,Yes,No,0.78,0.6677,1/25/2015,1/25/2015,1/25/2015,1,1
CLM-283052,WS-283052-W3,HAS_WITNESS,1/25/2015,Strong,Partial,Yes,61,Yes,No,0.61,0.5677,1/25/2015,1/25/2015,1/25/2015,1,1
CLM-840806,WS-840806-W1,HAS_WITNESS,1/18/2015,Moderate,No,Yes,54,Yes,Yes,0.54,0.4641,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-840806,WS-840806-W2,HAS_WITNESS,1/18/2015,Moderate,Partial,Yes,92,No,No,0.92,0.7424,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-840806,WS-840806-W3,HAS_WITNESS,1/18/2015,Strong,No,Yes,61,Yes,Yes,0.61,0.5026,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-382394,WS-382394-W1,HAS_WITNESS,1/12/2015,Strong,No,No,67,Yes,Yes,0.67,0.555,1/12/2015,1/12/2015,1/12/2015,1,1
CLM-382394,WS-382394-W2,HAS_WITNESS,1/12/2015,Moderate,Partial,Yes,78,Yes,No,0.78,0.6953,1/12/2015,1/12/2015,1/12/2015,1,1
CLM-871432,WS-871432-W1,HAS_WITNESS,1/10/2015,Moderate,Partial,Yes,88,Yes,No,0.88,0.8681,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-871432,WS-871432-W2,HAS_WITNESS,1/10/2015,Strong,Yes,Unknown,46,No,No,0.46,0.4585,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-871432,WS-871432-W3,HAS_WITNESS,1/10/2015,Weak,Yes,No,88,No,No,0.88,0.865,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-379882,WS-379882-W1,HAS_WITNESS,1/23/2015,Strong,No,Yes,89,Yes,No,0.89,0.7334,1/23/2015,1/23/2015,1/23/2015,1,1
CLM-852002,WS-852002-W1,HAS_WITNESS,2/21/2015,Weak,No,Unknown,46,Yes,No,0.46,0.4266,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-852002,WS-852002-W2,HAS_WITNESS,2/21/2015,Strong,No,Unknown,56,No,No,0.56,0.5547,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-852002,WS-852002-W3,HAS_WITNESS,2/21/2015,Weak,Partial,Yes,91,No,No,0.91,0.8723,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-372891,WS-372891-W1,HAS_WITNESS,2/17/2015,Strong,Partial,Yes,45,No,No,0.45,0.4392,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-372891,WS-372891-W2,HAS_WITNESS,2/17/2015,Strong,Yes,Yes,86,No,No,0.86,0.8483,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-689034,WS-689034-W1,HAS_WITNESS,1/6/2015,Strong,No,Yes,100,Yes,Yes,1.0,0.8349,1/6/2015,1/6/2015,1/6/2015,1,1
CLM-689034,WS-689034-W2,HAS_WITNESS,1/6/2015,Strong,Yes,Yes,91,Yes,No,0.91,0.7485,1/6/2015,1/6/2015,1/6/2015,1,1
CLM-743092,WS-743092-W1,HAS_WITNESS,2/18/2015,Weak,No,Yes,57,Yes,Yes,0.57,0.5386,2/18/2015,2/18/2015,2/18/2015,1,1
CLM-743092,WS-743092-W2,HAS_WITNESS,2/18/2015,Strong,Partial,No,54,Yes,No,0.54,0.4812,2/18/2015,2/18/2015,2/18/2015,1,1
CLM-599174,WS-599174-W1,HAS_WITNESS,2/17/2015,Weak,Yes,Yes,78,Yes,No,0.78,0.7623,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-599174,WS-599174-W2,HAS_WITNESS,2/17/2015,Weak,No,Unknown,92,Yes,Yes,0.92,0.8639,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-599174,WS-599174-W3,HAS_WITNESS,2/17/2015,Strong,No,Yes,71,Yes,No,0.71,0.6068,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-349658,WS-349658-W1,HAS_WITNESS,1/21/2015,Moderate,Yes,Yes,91,Yes,No,0.91,0.7321,1/21/2015,1/21/2015,1/21/2015,1,1
CLM-811042,WS-811042-W1,HAS_WITNESS,2/3/2015,Weak,Partial,Yes,48,Yes,Yes,0.48,0.4381,2/3/2015,2/3/2015,2/3/2015,1,1
CLM-811042,WS-811042-W2,HAS_WITNESS,2/3/2015,Moderate,No,Yes,55,Yes,No,0.55,0.447,2/3/2015,2/3/2015,2/3/2015,1,1
CLM-811042,WS-811042-W3,HAS_WITNESS,2/3/2015,Moderate,Partial,Unknown,90,Yes,No,0.9,0.8445,2/3/2015,2/3/2015,2/3/2015,1,1
CLM-505316,WS-505316-W1,HAS_WITNESS,1/7/2015,Moderate,No,Yes,73,No,No,0.73,0.6155,1/7/2015,1/7/2015,1/7/2015,1,1
CLM-505316,WS-505316-W2,HAS_WITNESS,1/7/2015,Moderate,Yes,Yes,75,Yes,No,0.75,0.6596,1/7/2015,1/7/2015,1/7/2015,1,1
CLM-116645,WS-116645-W1,HAS_WITNESS,2/2/2015,Moderate,Yes,Yes,99,Yes,Yes,0.99,0.8667,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-950880,WS-950880-W1,HAS_WITNESS,1/13/2015,Strong,Partial,Unknown,78,No,No,0.78,0.6298,1/13/2015,1/13/2015,1/13/2015,1,1
CLM-950880,WS-950880-W2,HAS_WITNESS,1/13/2015,Moderate,Yes,No,86,Yes,Yes,0.86,0.7624,1/13/2015,1/13/2015,1/13/2015,1,1
CLM-788502,WS-788502-W1,HAS_WITNESS,2/28/2015,Moderate,Yes,Yes,100,Yes,No,1.0,0.8931,2/28/2015,2/28/2015,2/28/2015,1,1
CLM-627486,WS-627486-W1,HAS_WITNESS,1/16/2015,Moderate,Yes,No,94,No,No,0.94,0.7849,1/16/2015,1/16/2015,1/16/2015,1,1
CLM-627486,WS-627486-W2,HAS_WITNESS,1/16/2015,Strong,Yes,Yes,86,No,No,0.86,0.6903,1/16/2015,1/16/2015,1/16/2015,1,1
CLM-627486,WS-627486-W3,HAS_WITNESS,1/16/2015,Moderate,Yes,Unknown,59,No,No,0.59,0.5779,1/16/2015,1/16/2015,1/16/2015,1,1
CLM-498842,WS-498842-W1,HAS_WITNESS,2/1/2015,Weak,No,Yes,57,No,No,0.57,0.5309,2/1/2015,2/1/2015,2/1/2015,1,1
CLM-550294,WS-550294-W1,HAS_WITNESS,1/30/2015,Strong,No,Yes,64,No,No,0.64,0.6348,1/30/2015,1/30/2015,1/30/2015,1,1
CLM-550294,WS-550294-W2,HAS_WITNESS,1/30/2015,Strong,Partial,Yes,73,No,No,0.73,0.712,1/30/2015,1/30/2015,1/30/2015,1,1
CLM-328387,WS-328387-W1,HAS_WITNESS,2/16/2015,Strong,Yes,Yes,89,Yes,No,0.89,0.8384,2/16/2015,2/16/2015,2/16/2015,1,1
CLM-328387,WS-328387-W2,HAS_WITNESS,2/16/2015,Strong,Partial,Yes,55,Yes,No,0.55,0.5191,2/16/2015,2/16/2015,2/16/2015,1,1
CLM-540152,WS-540152-W1,HAS_WITNESS,1/7/2015,Moderate,No,Yes,73,Yes,No,0.73,0.6136,1/7/2015,1/7/2015,1/7/2015,1,1
CLM-540152,WS-540152-W2,HAS_WITNESS,1/7/2015,Weak,Yes,No,60,Yes,No,0.6,0.5121,1/7/2015,1/7/2015,1/7/2015,1,1
CLM-385932,WS-385932-W1,HAS_WITNESS,1/10/2015,Moderate,No,Yes,94,No,No,0.94,0.8782,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-618682,WS-618682-W1,HAS_WITNESS,1/31/2015,Moderate,Yes,Unknown,84,Yes,Yes,0.84,0.8338,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-618682,WS-618682-W2,HAS_WITNESS,1/31/2015,Strong,Partial,Unknown,65,Yes,Yes,0.65,0.5444,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-618682,WS-618682-W3,HAS_WITNESS,1/31/2015,Moderate,Yes,No,72,Yes,No,0.72,0.6753,1/31/2015,1/31/2015,1/31/2015,1,1
